player,rating,match_string,match_link
Yahia Attiyat Allah,6.2,"World Cup, Knockout stage, Semifinal: France vs Morocco",https://www.sofascore.com/football/match/morocco-france/GObsDVb#id:10230578
Abderrazak Hamdallah,6.4,"World Cup, Knockout stage, Semifinal: France vs Morocco",https://www.sofascore.com/football/match/morocco-france/GObsDVb#id:10230578
Zakaria Aboukhlal,6.4,"World Cup, Knockout stage, Semifinal: France vs Morocco",https://www.sofascore.com/football/match/morocco-france/GObsDVb#id:10230578
Abdessamad Ezzalzouli,6.8,"World Cup, Knockout stage, Semifinal: France vs Morocco",https://www.sofascore.com/football/match/morocco-france/GObsDVb#id:10230578
Lionel Messi,9.2,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Ángel Di María,8.1,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Alexis Mac Allister,7.4,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Kylian Mbappé,8.5,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Hugo Lloris,7.3,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Randal Kolo Muani,7.2,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Emiliano Martínez,6.5,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Nahuel Molina,6.1,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Cristian Romero,6.4,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Nicolás Otamendi,6.1,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Nicolás Tagliafico,6.8,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Rodrigo de Paul,6.4,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Enzo Fernández,7.1,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Julián Álvarez,6.7,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Jules Koundé,6.3,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Raphaël Varane,6.5,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Dayot Upamecano,6.8,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Theo Hernández,6.8,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Aurélien Tchouaméni,6.4,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Adrien Rabiot,7.0,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Ousmane Dembélé,5.6,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Antoine Griezmann,7.1,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Olivier Giroud,6.7,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Marcos Acuña,6.1,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Gonzalo Montiel,6.1,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Leandro Paredes,6.7,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Lautaro Martínez,5.8,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Germán Pezzella,6.2,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Paulo Dybala,,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Marcus Thuram,7.1,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Kingsley Coman,6.6,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Eduardo Camavinga,7.0,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Youssouf Fofana,6.5,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Ibrahima Konaté,7.1,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Axel Disasi,,"World Cup, Knockout stage, Final: Argentina vs France",https://www.sofascore.com/football/match/argentina-france/GObsuWb#id:10230635
Mislav Oršić,7.6,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Mateo Kovačić,7.5,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Joško Gvardiol,7.4,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Hakim Ziyech,7.7,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Achraf Dari,7.5,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Selim Amallah,6.8,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Dominik Livaković,6.6,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Josip Stanišić,7.0,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Josip Šutalo,6.7,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Ivan Perišić,7.4,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Luka Modrić,7.2,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Lovro Majer,6.7,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Andrej Kramarić,6.9,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Marko Livaja,6.9,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Bono,6.4,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Achraf Hakimi,6.5,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Jawad El Yamiq,6.5,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Yahia Attiyat Allah,6.3,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Bilal El Khannouss,6.4,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Sofyan Amrabat,6.4,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Abdelhamid Sabiri,5.9,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Youssef En-Nesyri,6.6,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Sofiane Boufal,6.7,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Nikola Vlašić,6.6,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Bruno Petković,6.7,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Mario Pašalić,6.5,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Kristijan Jakić,,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Ilias Chair,6.3,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Azzedine Ounahi,6.5,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Badr Benoun,6.5,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Anass Zaroury,6.7,"World Cup, Knockout stage, Match for 3rd place: Croatia vs Morocco",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230637
Jurriën Timber,7.8,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Cody Gakpo,7.7,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Frenkie de Jong,7.6,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Akram Afif,7.3,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Ismael Mohammed,7.0,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Pedro Miguel,6.9,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Andries Noppert,7.3,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Virgil van Dijk,7.5,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Nathan Aké,6.9,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Denzel Dumfries,6.8,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Marten de Roon,7.1,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Daley Blind,7.1,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Davy Klaassen,7.1,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Memphis Depay,6.7,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Meshaal Aissa Barsham,6.3,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
I. Mohammed,7.0,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
P. Miguel,6.9,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
B. Khoukhi,6.7,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
A. Hassan,6.7,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
H. Ahmed,6.3,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Hassan Al Haydos,6.0,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Assim Madibo,6.4,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Abdelaziz Hatem,6.7,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Almoez Ali,6.2,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Steven Berghuis,7.0,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Vincent Janssen,6.5,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Wout Weghorst,6.5,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Teun Koopmeiners,6.3,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Kenneth Taylor,6.6,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Ali Assadalla,6.7,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Karim Boudiaf,6.6,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Mohammed Muntari,6.7,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Musab Kheder,6.7,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Ahmed Alaaeldin,6.5,"World Championship, Gr. A, Round 3: Netherlands vs Qatar",https://www.sofascore.com/football/match/qatar-netherlands/fUbsRVb#id:10230538
Félix Torres,7.5,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Moisés Caicedo,7.0,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Gonzalo Plata,7.0,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Kalidou Koulibaly,8.0,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Ismaïla Sarr,7.4,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Youssouf Sabaly,7.2,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Hernán Galíndez,6.4,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Ángelo Preciado,6.3,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Piero Hincapié,6.4,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Pervis Estupiñán,6.7,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Alan Franco,6.6,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Carlos Gruezo,6.4,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Michael Estrada,6.6,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Enner Valencia,6.3,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Edouard Mendy,6.7,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Abdou Diallo,6.6,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Ismail Jakobs,6.7,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Ismaila Ciss,6.9,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Pape Gueye,7.2,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Iliman Ndiaye,6.6,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Idrissa Gueye,6.9,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Boulaye Dia,6.2,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
José Cifuentes,6.5,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Jeremy Sarmiento,6.8,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Djorkaeff Reasco,6.4,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Jackson Porozo,6.6,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Nampalys Mendy,6.8,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Ahmadou Bamba Dieng,6.5,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Pape Abou Cissé,,"World Championship, Gr. A, Round 3: Ecuador vs Senegal",https://www.sofascore.com/football/match/ecuador-senegal/OUbshVb#id:10230551
Neco Williams,6.8,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Ethan Ampadu,6.7,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Kieffer Moore,6.7,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Marcus Rashford,8.4,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Harry Kane,7.5,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Phil Foden,7.3,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Danny Ward,5.7,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Chris Mepham,6.6,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Joe Rodon,6.5,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Ben Davies,5.8,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Aaron Ramsey,6.3,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Joe Allen,6.6,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Gareth Bale,6.3,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Daniel James,6.2,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Jordan Pickford,7.2,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Kyle Walker,6.8,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
John Stones,7.1,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Harry Maguire,7.0,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Luke Shaw,6.9,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Jordan Henderson,7.3,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Declan Rice,6.9,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Jude Bellingham,7.2,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Connor Roberts,6.2,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Brennan Johnson,6.1,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Joe Morrell,6.6,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Harry Wilson,6.6,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Rubin Colwill,6.4,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Trent Alexander-Arnold,6.6,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Kalvin Phillips,6.7,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Callum Wilson,6.7,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Kieran Trippier,6.9,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Jack Grealish,7.1,"World Championship, Gr. B, Round 3: Wales vs England",https://www.sofascore.com/football/match/england-wales/cUbsnUb#id:10230532
Morteza Pouraliganji,7.2,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Majid Hosseini,7.2,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Alireza Beiranvand,7.1,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Christian Pulišić,7.6,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Walker Zimmerman,7.5,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Yunus Musah,7.2,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Ramin Rezaeian,6.7,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Milad Mohammadi,6.7,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Ali Gholizadeh,6.6,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Saeid Ezatolahi,7.0,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Ahmad Nourollahi,6.4,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Ehsan Hajsafi,6.5,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Mehdi Taremi,6.4,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Sardar Azmoun,6.5,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Matt Turner,7.1,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Sergiño Dest,6.8,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
Cameron Carter-Vickers,7.1,"World Championship, Gr. B, Round 3: Iran vs USA",https://www.sofascore.com/football/match/iran-usa/zUbsqVb#id:10230536
