player,rating,match_string,match_link
Salih Özcan,6.9,"Euro, Knockout stage, Quarterfinal: Netherlands vs Türkiye",https://www.sofascore.com/football/match/netherlands-turkey/aUbsfUb#id:11874021
Kenan Yıldız,6.6,"Euro, Knockout stage, Quarterfinal: Netherlands vs Türkiye",https://www.sofascore.com/football/match/netherlands-turkey/aUbsfUb#id:11874021
Barış Alper Yılmaz,6.3,"Euro, Knockout stage, Quarterfinal: Netherlands vs Türkiye",https://www.sofascore.com/football/match/netherlands-turkey/aUbsfUb#id:11874021
Wout Weghorst,6.5,"Euro, Knockout stage, Quarterfinal: Netherlands vs Türkiye",https://www.sofascore.com/football/match/netherlands-turkey/aUbsfUb#id:11874021
Joey Veerman,6.6,"Euro, Knockout stage, Quarterfinal: Netherlands vs Türkiye",https://www.sofascore.com/football/match/netherlands-turkey/aUbsfUb#id:11874021
Jeremie Frimpong,6.5,"Euro, Knockout stage, Quarterfinal: Netherlands vs Türkiye",https://www.sofascore.com/football/match/netherlands-turkey/aUbsfUb#id:11874021
Joshua Zirkzee,6.6,"Euro, Knockout stage, Quarterfinal: Netherlands vs Türkiye",https://www.sofascore.com/football/match/netherlands-turkey/aUbsfUb#id:11874021
Okay Yokuşlu,6.8,"Euro, Knockout stage, Quarterfinal: Netherlands vs Türkiye",https://www.sofascore.com/football/match/netherlands-turkey/aUbsfUb#id:11874021
Kerem Aktürkoğlu,6.7,"Euro, Knockout stage, Quarterfinal: Netherlands vs Türkiye",https://www.sofascore.com/football/match/netherlands-turkey/aUbsfUb#id:11874021
Zeki Çelik,6.7,"Euro, Knockout stage, Quarterfinal: Netherlands vs Türkiye",https://www.sofascore.com/football/match/netherlands-turkey/aUbsfUb#id:11874021
Cenk Tosun,7.0,"Euro, Knockout stage, Quarterfinal: Netherlands vs Türkiye",https://www.sofascore.com/football/match/netherlands-turkey/aUbsfUb#id:11874021
Semih Kılıçsoy,6.8,"Euro, Knockout stage, Quarterfinal: Netherlands vs Türkiye",https://www.sofascore.com/football/match/netherlands-turkey/aUbsfUb#id:11874021
Declan Rice,8.0,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Jude Bellingham,7.8,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Ivan Toney,7.5,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
David Strelec,7.6,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Stanislav Lobotka,7.4,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Ondrej Duda,7.3,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Jordan Pickford,6.7,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Kyle Walker,6.8,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
John Stones,7.1,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Marc Guéhi,7.1,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Kieran Trippier,7.2,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Kobbie Mainoo,7.1,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Bukayo Saka,7.1,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Phil Foden,7.1,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Harry Kane,7.2,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Martin Dúbravka,6.8,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Peter Pekarík,6.3,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Denis Vavro,7.1,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Milan Škriniar,6.9,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Dávid Hancko,7.2,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Juraj Kucka,6.1,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Ivan Schranz,7.1,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Lukáš Haraslín,6.7,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Cole Palmer,6.5,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Eberechi Eze,6.8,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Ezri Konsa,6.6,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Conor Gallagher,6.4,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Tomáš Suslov,6.3,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Róbert Boženík,6.6,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Matúš Bero,6.6,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
László Bénes,6.8,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Norbert Gyömbér,6.4,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Ľubomír Tupta,6.7,"Euro, Knockout stage, Round of 16: England vs Slovakia",https://www.sofascore.com/football/match/england-slovakia/XTbsnUb#id:11874017
Ruben Vargas,8.5,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Michel Aebischer,7.9,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Remo Freuler,7.8,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Federico Chiesa,7.4,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Mattia Zaccagni,7.3,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Nicolò Fagioli,7.2,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Yann Sommer,7.0,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Fabian Schär,7.7,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Manuel Akanji,7.5,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Ricardo Rodríguez,7.3,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Dan Ndoye,7.1,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Granit Xhaka,7.6,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Fabian Rieder,7.6,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Breel Embolo,6.3,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Gianluigi Donnarumma,6.8,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Giovanni Di Lorenzo,6.7,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Gianluca Mancini,6.5,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Alessandro Bastoni,6.8,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Matteo Darmian,6.8,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Bryan Cristante,7.0,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Nicolò Barella,6.1,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Gianluca Scamacca,6.5,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Stephan El Shaarawy,6.6,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Leonidas Stergiou,6.5,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Steven Zuber,6.6,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Vincent Sierro,6.3,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Kwadwo Duah,6.5,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Renato Steffen,,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Mateo Retegui,6.7,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Lorenzo Pellegrini,6.8,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Andrea Cambiaso,6.7,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Davide Frattesi,,"Euro, Knockout stage, Round of 16: Switzerland vs Italy",https://www.sofascore.com/football/match/italy-switzerland/ZTbshUb#id:11874022
Bukayo Saka,8.4,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Declan Rice,7.9,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Jude Bellingham,7.7,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Granit Xhaka,7.4,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Fabian Schär,7.3,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Xherdan Shaqiri,7.3,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Jordan Pickford,7.4,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Kyle Walker,7.0,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
John Stones,7.0,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Ezri Konsa,7.2,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Kobbie Mainoo,7.3,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Kieran Trippier,7.1,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Phil Foden,7.2,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Harry Kane,6.8,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Yann Sommer,6.9,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Manuel Akanji,6.8,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Ricardo Rodríguez,7.1,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Dan Ndoye,7.0,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Remo Freuler,7.0,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Michel Aebischer,6.8,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Fabian Rieder,6.8,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Ruben Vargas,6.8,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Breel Embolo,7.2,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Luke Shaw,6.7,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Eberechi Eze,6.8,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Cole Palmer,6.8,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Ivan Toney,6.8,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Trent Alexander-Arnold,,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Steven Zuber,6.7,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Silvan Widmer,6.8,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Denis Zakaria,6.7,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Vincent Sierro,,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Zeki Amdouni,,"Euro, Knockout stage, Quarterfinal: England vs Switzerland",https://www.sofascore.com/football/match/england-switzerland/ZTbsnUb#id:11874019
Xavi Simons,7.7,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Jerdy Schouten,6.9,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Tijjani Reijnders,6.9,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Harry Kane,7.6,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Ollie Watkins,7.4,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Cole Palmer,7.3,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Bart Verbruggen,6.7,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Denzel Dumfries,6.6,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Stefan de Vrij,6.8,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Virgil van Dijk,6.7,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Nathan Aké,6.7,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Donyell Malen,6.4,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Cody Gakpo,6.5,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Memphis Depay,6.5,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Jordan Pickford,6.7,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Kyle Walker,6.9,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
John Stones,6.9,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Marc Guéhi,6.9,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Bukayo Saka,7.0,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Kobbie Mainoo,7.2,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Declan Rice,7.2,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Kieran Trippier,6.9,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Phil Foden,6.7,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Jude Bellingham,7.2,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Joey Veerman,6.8,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Wout Weghorst,6.4,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Brian Brobbey,,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Joshua Zirkzee,,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Luke Shaw,6.8,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Ezri Konsa,,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Conor Gallagher,,"Euro, Knockout stage, Semifinal: Netherlands vs England",https://www.sofascore.com/football/match/england-netherlands/fUbsnUb#id:11874028
Nico Williams,7.9,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Mikel Oyarzabal,7.5,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Lamine Yamal,7.5,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Jude Bellingham,7.7,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Jordan Pickford,7.4,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Cole Palmer,7.3,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Unai Simón,6.5,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Daniel Carvajal,6.7,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Robin Le Normand,6.9,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Aymeric Laporte,7.0,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Marc Cucurella,7.1,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Rodri,6.8,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Fabián Ruiz,7.4,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Dani Olmo,6.9,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Álvaro Morata,6.3,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Kyle Walker,6.8,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
John Stones,6.7,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Marc Guéhi,6.7,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Luke Shaw,6.8,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Kobbie Mainoo,6.5,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Declan Rice,6.8,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Bukayo Saka,6.8,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Phil Foden,6.8,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Harry Kane,6.5,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Martín Zubimendi,7.0,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Nacho Fernández,6.6,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Mikel Merino,,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Ollie Watkins,6.4,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Ivan Toney,,"Euro, Knockout stage, Final: Spain vs England",https://www.sofascore.com/football/match/england-spain/YTbsnUb#id:11874023
Fabian Schär,7.4,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
Dan Ndoye,7.2,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
Manuel Akanji,7.2,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
Toni Kroos,8.2,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
David Raum,7.7,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
Niclas Füllkrug,7.3,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
Yann Sommer,6.8,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
Ricardo Rodríguez,6.7,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
Silvan Widmer,6.6,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
Remo Freuler,6.9,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
Granit Xhaka,6.9,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
Michel Aebischer,6.9,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
Fabian Rieder,6.5,"Euro, Group A, Round 3: Switzerland vs Germany",https://www.sofascore.com/football/match/germany-switzerland/ZTbslUb#id:11873902
