match_name,team,player_name,mins_played
Switzerland vs Cameroon,Cameroon,Karl Brillant Toko Ekambi,73
Switzerland vs Cameroon,Cameroon,Martin Hongla Yma II,67
Switzerland vs Cameroon,Cameroon,Ngoran Suiru Fai Collins,96
Switzerland vs Cameroon,Cameroon,Nicolas Alexis Julio N'Koulou Ndoubena,96
Switzerland vs Cameroon,Cameroon,Nicolas Moumi Ngamaleu,16
Switzerland vs Cameroon,Cameroon,Nouhou Tolo,96
Switzerland vs Cameroon,Cameroon,Olivier Mbaissidara Mbaizo,0
Switzerland vs Cameroon,Cameroon,Pierre Kunde Malong,0
Switzerland vs Cameroon,Cameroon,Samuel Yves Oum Gwet,96
Switzerland vs Cameroon,Cameroon,Simon Brady Ngapandouetnbu,0
Switzerland vs Cameroon,Cameroon,Souaibou Marou,0
Switzerland vs Cameroon,Cameroon,Vincent Paté Aboubakar,23
Switzerland vs Cameroon,Switzerland,Ardon Jashari,0
Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,71
Switzerland vs Cameroon,Switzerland,Christian Fassnacht,0
Switzerland vs Cameroon,Switzerland,Denis Lemi Zakaria Lako Lado,0
Switzerland vs Cameroon,Switzerland,Djibril Sow,70
Switzerland vs Cameroon,Switzerland,Edimilson Fernandes,0
Switzerland vs Cameroon,Switzerland,Eray Ervin Cömert,7
Switzerland vs Cameroon,Switzerland,Fabian Frei,26
Switzerland vs Cameroon,Switzerland,Fabian Lukas Schär,0
Switzerland vs Cameroon,Switzerland,Fabian Rieder,16
Switzerland vs Cameroon,Switzerland,Granit Xhaka,96
Switzerland vs Cameroon,Switzerland,Gregor Kobel,0
Switzerland vs Cameroon,Switzerland,Haris Seferović,25
Switzerland vs Cameroon,Switzerland,Jonas Omlin,0
Switzerland vs Cameroon,Switzerland,Manuel Obafemi Akanji,96
Switzerland vs Cameroon,Switzerland,Michel Aebischer,0
Switzerland vs Cameroon,Switzerland,Nico Elvedi,96
Switzerland vs Cameroon,Switzerland,Noah Okafor,25
Switzerland vs Cameroon,Switzerland,Philipp Köhn,0
Switzerland vs Cameroon,Switzerland,Remo Freuler,96
Switzerland vs Cameroon,Switzerland,Ricardo Iván Rodríguez Araya,89
Switzerland vs Cameroon,Switzerland,Ruben Vargas,80
Switzerland vs Cameroon,Switzerland,Silvan Widmer,96
Switzerland vs Cameroon,Switzerland,Xherdan Shaqiri,71
Switzerland vs Cameroon,Switzerland,Yann Sommer,96
Tunisia vs Australia,Australia,Aaron Mooy,96
Tunisia vs Australia,Australia,Ajdin Hrustic,33
Tunisia vs Australia,Australia,Andrew Redmayne,0
Tunisia vs Australia,Australia,Awer Mabil,12
Tunisia vs Australia,Australia,Aziz Eraltay Behich,96
Tunisia vs Australia,Australia,Bailey Wright,0
Tunisia vs Australia,Australia,Cameron Peter Devlin,0
Tunisia vs Australia,Australia,Craig Goodwin,84
Tunisia vs Australia,Australia,Danny Vuković,0
Tunisia vs Australia,Australia,Fran Karačić,74
Tunisia vs Australia,Australia,Garang Kuol,0
Tunisia vs Australia,Australia,Harry Souttar,96
Tunisia vs Australia,Australia,Jackson Irvine,96
Tunisia vs Australia,Australia,Jamie MacLaren,33
Tunisia vs Australia,Australia,Jason Cummings,0
Tunisia vs Australia,Australia,Joel King,0
Tunisia vs Australia,Australia,Keanu Baccus,12
Tunisia vs Australia,Australia,Kye Rowles,96
Tunisia vs Australia,Australia,Marco Tilio,0
Tunisia vs Australia,Australia,Mathew Leckie,84
Tunisia vs Australia,Australia,Mathew Ryan,96
Tunisia vs Australia,Australia,Miloš Degenek,22
Tunisia vs Australia,Australia,Mitchell Thomas Duke,63
Tunisia vs Australia,Australia,Riley McGree,63
Tunisia vs Australia,Australia,Thomas Deng,0
Tunisia vs Australia,Tunisia,Ali Abdi,96
Tunisia vs Australia,Tunisia,Ali Maâloul,0
Tunisia vs Australia,Tunisia,Anis Ben Slimane,0
Tunisia vs Australia,Tunisia,Aymen Dahmen,96
Tunisia vs Australia,Tunisia,Aymen Mathlouthi,0
Tunisia vs Australia,Tunisia,Aïssa Bilal Laïdouni,66
Tunisia vs Australia,Tunisia,Bechir Ben Said,0
Tunisia vs Australia,Tunisia,Bilel Ifa,0
Tunisia vs Australia,Tunisia,Dylan Daniel Mahmoud Bronn,72
Tunisia vs Australia,Tunisia,Ellyes Joris Skhiri,96
Tunisia vs Australia,Tunisia,Ferjani Sassi,51
Tunisia vs Australia,Tunisia,Ghilane Chalali,0
Tunisia vs Australia,Tunisia,Hannibal Mejbri,0
Tunisia vs Australia,Tunisia,Issam Jebali,72
Tunisia vs Australia,Tunisia,Mohamed Ali Ben Romdhane,0
Tunisia vs Australia,Tunisia,Mohamed Dräger,45
Tunisia vs Australia,Tunisia,Montassar Omar Talbi,96
Tunisia vs Australia,Tunisia,Mouez Hassen,0
Tunisia vs Australia,Tunisia,Nader Ghandri,0
Tunisia vs Australia,Tunisia,Naïm Sliti,96
Tunisia vs Australia,Tunisia,Seifeddine Jaziri,0
Tunisia vs Australia,Tunisia,Taha Yassine Khenissi,24
Tunisia vs Australia,Tunisia,Wahbi Khazri,30
Tunisia vs Australia,Tunisia,Wajdi Kechrida,24
Tunisia vs Australia,Tunisia,Yassine Meriah,96
Tunisia vs Australia,Tunisia,Youssef Msakni,96
Tunisia vs France,France,Adrien Rabiot,40
Tunisia vs France,France,Alphonse Areola,0
Tunisia vs France,France,Antoine Griezmann,30
Tunisia vs France,France,Aurélien Djani Tchouaméni,102
Tunisia vs France,France,Axel Disasi,102
Tunisia vs France,France,Benjamin Pavard,0
Tunisia vs France,France,Dayotchanculle Upamecano,0
Tunisia vs France,France,Eduardo Camavinga,102
Tunisia vs France,France,Hugo Lloris,0
Tunisia vs France,France,Ibrahima Konaté,102
Tunisia vs France,France,Jordan Veretout,62
Tunisia vs France,France,Jules Koundé,0
Tunisia vs France,France,Kingsley Coman,62
Tunisia vs France,France,Kylian Mbappé Lottin,40
Tunisia vs France,France,Marcus Thuram,0
Tunisia vs France,France,Mattéo Guendouzi Olié,78
Tunisia vs France,France,Olivier Giroud,0
Tunisia vs France,France,Ousmane Dembélé,24
Tunisia vs France,France,Randal Kolo Muani,102
Tunisia vs France,France,Raphaël Varane,62
Tunisia vs France,France,Steve Mandanda,102
Tunisia vs France,France,Theo Bernard François Hernández,0
Tunisia vs France,France,William Saliba,40
Tunisia vs France,France,Youssouf Fofana,72
Tunisia vs France,Tunisia,Ali Abdi,20
Tunisia vs France,Tunisia,Ali Maâloul,102
Tunisia vs France,Tunisia,Anis Ben Slimane,82
Tunisia vs France,Tunisia,Aymen Dahmen,102
Tunisia vs France,Tunisia,Aymen Mathlouthi,0
Tunisia vs France,Tunisia,Aïssa Bilal Laïdouni,102
Tunisia vs France,Tunisia,Bechir Ben Said,0
Tunisia vs France,Tunisia,Bilel Ifa,0
Tunisia vs France,Tunisia,Dylan Daniel Mahmoud Bronn,0
Tunisia vs France,Tunisia,Ellyes Joris Skhiri,102
Tunisia vs France,Tunisia,Ferjani Sassi,0
Tunisia vs France,Tunisia,Ghilane Chalali,29
Tunisia vs France,Tunisia,Hannibal Mejbri,0
Tunisia vs France,Tunisia,Issam Jebali,43
Tunisia vs France,Tunisia,Mohamed Ali Ben Romdhane,73
Tunisia vs France,Tunisia,Mohamed Dräger,0
Tunisia vs France,Tunisia,Montassar Omar Talbi,102
Tunisia vs France,Tunisia,Mouez Hassen,0
Tunisia vs France,Tunisia,Nader Ghandri,102
Tunisia vs France,Tunisia,Naïm Sliti,0
Tunisia vs France,Tunisia,Seifeddine Jaziri,0
Tunisia vs France,Tunisia,Taha Yassine Khenissi,0
Tunisia vs France,Tunisia,Wahbi Khazri,59
Tunisia vs France,Tunisia,Wajdi Kechrida,102
Tunisia vs France,Tunisia,Yassine Meriah,102
Tunisia vs France,Tunisia,Youssef Msakni,0
United States vs Wales,United States,Aaron Long,0
United States vs Wales,United States,Antonee Robinson,100
United States vs Wales,United States,Brenden Aaronson,35
United States vs Wales,United States,Cameron Carter-Vickers,0
United States vs Wales,United States,Christian Pulisic,100
United States vs Wales,United States,Cristian Roldán León,0
United States vs Wales,United States,DeAndre Yedlin,26
United States vs Wales,United States,Ethan Horvath,0
United States vs Wales,United States,Giovanni Reyna,0
United States vs Wales,United States,Haji Wright,27
United States vs Wales,United States,Jesus Ferreira,0
United States vs Wales,United States,Jordan Morris,13
United States vs Wales,United States,Joseph Scally,0
United States vs Wales,United States,Joshua Sargent,73
United States vs Wales,United States,Kellyn Kai Perry-Acosta,26
United States vs Wales,United States,Luca de la Torre,0
United States vs Wales,United States,Matthew Charles Turner,100
United States vs Wales,United States,Sean Johnson,0
United States vs Wales,United States,Sergino Dest,74
United States vs Wales,United States,Shaquell Moore,0
United States vs Wales,United States,Tim Ream,100
United States vs Wales,United States,Timothy Weah,87
United States vs Wales,United States,Tyler Adams,100
United States vs Wales,United States,Walker Zimmerman,100
United States vs Wales,United States,Weston McKennie,65
United States vs Wales,United States,Yunus Dimoara Musah,74
United States vs Wales,Wales,Aaron Ramsey,100
United States vs Wales,Wales,Adam Davies,0
United States vs Wales,Wales,Ben Davies,100
United States vs Wales,Wales,Benjamin Cabango,0
United States vs Wales,Wales,Brennan Johnson,22
United States vs Wales,Wales,Chris Gunter,0
United States vs Wales,Wales,Chris Mepham,100
United States vs Wales,Wales,Connor Roberts,100
United States vs Wales,Wales,Daniel James,45
United States vs Wales,Wales,Danny Ward,0
United States vs Wales,Wales,Dylan Levitt,0
United States vs Wales,Wales,Ethan Ampadu,94
United States vs Wales,Wales,Gareth Frank Bale,100
United States vs Wales,Wales,Harry Wilson,92
United States vs Wales,Wales,Joe Allen,0
United States vs Wales,Wales,Joe Rodon,100
United States vs Wales,Wales,Jonathan Williams,0
United States vs Wales,Wales,Joseff Morrell,6
United States vs Wales,Wales,Kieffer Roberto Francisco Moore,55
United States vs Wales,Wales,Mark Thomas Harris,0
United States vs Wales,Wales,Matthew Robert Smith,0
United States vs Wales,Wales,Neco Williams,78
United States vs Wales,Wales,Rubin Colwill,0
United States vs Wales,Wales,Sorba Thomas,8
United States vs Wales,Wales,Tom Lockyer,0
United States vs Wales,Wales,Wayne Hennessey,100
Uruguay vs South Korea,South Korea,Bum-Keun Song,0
Uruguay vs South Korea,South Korea,Chang-Hoon Kwon,0
Uruguay vs South Korea,South Korea,Chul Hong,0
Uruguay vs South Korea,South Korea,Gue-Sung Cho,24
Uruguay vs South Korea,South Korea,Hee-Chan Hwang,0
Uruguay vs South Korea,South Korea,Heung-Min Son,97
Uruguay vs South Korea,South Korea,Hyeon-Woo Jo,0
Uruguay vs South Korea,South Korea,In-Beom Hwang,97
Uruguay vs South Korea,South Korea,Jae-Sung Lee,73
Uruguay vs South Korea,South Korea,Jin-Su Kim,97
Uruguay vs South Korea,South Korea,Jong-Gyu Yoon,0
Uruguay vs South Korea,South Korea,Jun-Ho Son,24
Uruguay vs South Korea,South Korea,Kang-In Lee,23
Uruguay vs South Korea,South Korea,Kyung-Won Kwon,0
Uruguay vs South Korea,South Korea,Min Jae Kim,97
Uruguay vs South Korea,South Korea,Min-Kyu Song,0
Uruguay vs South Korea,South Korea,Moon-Hwan Kim,97
Uruguay vs South Korea,South Korea,Sang-Ho Na,74
Uruguay vs South Korea,South Korea,Seung-Gyu Kim,97
Uruguay vs South Korea,South Korea,Seung-Ho Paik,0
Uruguay vs South Korea,South Korea,Tae-Hwan Kim,0
Uruguay vs South Korea,South Korea,Ui-Jo Hwang,73
Uruguay vs South Korea,South Korea,Woo-Yeong Jeong,0
Uruguay vs South Korea,South Korea,Woo-Young Jung,97
Uruguay vs South Korea,South Korea,Young-Gwon Kim,97
Uruguay vs South Korea,South Korea,Yu-Min Cho,0
Uruguay vs South Korea,Uruguay,Agustín Canobbio Graviz,0
Uruguay vs South Korea,Uruguay,Carlos Sebastián Sosa Silva,0
Uruguay vs South Korea,Uruguay,Darwin Gabriel Núñez Ribeiro,97
Uruguay vs South Korea,Uruguay,Diego Nicolás De La Cruz Arcosa,20
Uruguay vs South Korea,Uruguay,Diego Roberto Godín Leal,97
Uruguay vs South Korea,Uruguay,Edinson Roberto Cavani Gómez,34
Uruguay vs South Korea,Uruguay,Facundo Daniel Torres Pérez,0
Uruguay vs South Korea,Uruguay,Facundo Pellistri Rebollo,87
Uruguay vs South Korea,Uruguay,Federico Santiago Valverde Dipetta,97
Uruguay vs South Korea,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,0
Uruguay vs South Korea,Uruguay,Guillermo Varela Olivera,10
Uruguay vs South Korea,Uruguay,José Luis Rodríguez Bebanz,0
Uruguay vs South Korea,Uruguay,José Martín Cáceres Silva,97
Uruguay vs South Korea,Uruguay,José María Giménez de Vargas,97
Uruguay vs South Korea,Uruguay,Lucas Torreira Di Pascua,0
Uruguay vs South Korea,Uruguay,Luis Alberto Suárez Díaz,63
Uruguay vs South Korea,Uruguay,Manuel Ugarte Ribeiro,0
Uruguay vs South Korea,Uruguay,Mathías Olivera Miramontes,78
Uruguay vs South Korea,Uruguay,Matías Nicolás Viña Susperreguy,19
Uruguay vs South Korea,Uruguay,Matías Vecino Falero,77
Uruguay vs South Korea,Uruguay,Maximiliano Gómez González,0
Uruguay vs South Korea,Uruguay,Néstor Fernando Muslera Micol,0
Uruguay vs South Korea,Uruguay,Rodrigo Bentancur Colmán,97
Uruguay vs South Korea,Uruguay,Sebastián Coates Nión,0
Uruguay vs South Korea,Uruguay,Sergio Rochet Álvarez,97
Wales vs England,England,Aaron Ramsdale,0
Wales vs England,England,Bukayo Saka,0
Wales vs England,England,Callum Wilson,37
Wales vs England,England,Conor Coady,0
Wales vs England,England,Conor Gallagher,0
Wales vs England,England,Declan Rice,57
Wales vs England,England,Eric Dier,0
Wales vs England,England,Harry Kane,57
Wales vs England,England,Harry Maguire,94
Wales vs England,England,Jack Grealish,19
Wales vs England,England,James Maddison,0
Wales vs England,England,John Stones,94
Wales vs England,England,Jordan Brian Henderson,94
Wales vs England,England,Jordan Pickford,94
Wales vs England,England,Jude Bellingham,94
Wales vs England,England,Kalvin Phillips,37
Wales vs England,England,Kieran Trippier,30
Wales vs England,England,Kyle Walker,56
Wales vs England,England,Luke Shaw,64
Wales vs England,England,Marcus Rashford,75
Wales vs England,England,Mason Mount,0
Wales vs England,England,Nick Pope,0
Wales vs England,England,Philip Foden,94
Wales vs England,England,Raheem Sterling,0
Wales vs England,England,Trent Alexander-Arnold,38
Wales vs England,Wales,Aaron Ramsey,94
Wales vs England,Wales,Adam Davies,0
Wales vs England,Wales,Ben Davies,58
Wales vs England,Wales,Benjamin Cabango,0
Wales vs England,Wales,Brennan Johnson,49
Wales vs England,Wales,Chris Gunter,0
Wales vs England,Wales,Chris Mepham,94
Wales vs England,Wales,Connor Roberts,59
Wales vs England,Wales,Daniel James,76
Wales vs England,Wales,Danny Ward,94
Wales vs England,Wales,Dylan Levitt,0
Wales vs England,Wales,Ethan Ampadu,94
Wales vs England,Wales,Gareth Frank Bale,45
Wales vs England,Wales,Harry Wilson,18
Wales vs England,Wales,Joe Allen,80
Wales vs England,Wales,Joe Rodon,94
Wales vs England,Wales,Jonathan Williams,0
Wales vs England,Wales,Joseff Morrell,36
Wales vs England,Wales,Kieffer Roberto Francisco Moore,94
Wales vs England,Wales,Mark Thomas Harris,0
Wales vs England,Wales,Matthew Robert Smith,0
Wales vs England,Wales,Neco Williams,35
Wales vs England,Wales,Rubin Colwill,14
Wales vs England,Wales,Sorba Thomas,0
Wales vs England,Wales,Tom Lockyer,0
Wales vs Iran,Iran,Abolfazl Jalali,0
Wales vs Iran,Iran,Ahmad Nourollahi,77
Wales vs Iran,Iran,Ali Gholizadeh,75
Wales vs Iran,Iran,Ali Karimi,20
Wales vs Iran,Iran,Alireza Jahanbakhsh,27
Wales vs Iran,Iran,Alireza Safar Beiranvand,0
Wales vs Iran,Iran,Amir Abedzadeh,0
Wales vs Iran,Iran,Ehsan Hajsafi,75
Wales vs Iran,Iran,Karim Ansarifard,35
Wales vs Iran,Iran,Mehdi Taremi,102
Wales vs Iran,Iran,Mehdi Torabi,27
Wales vs Iran,Iran,Milad Mohammadi,102
Wales vs Iran,Iran,Mohammad Hossein Kanani Zadegan,0
Wales vs Iran,Iran,Morteza Pouraliganji,102
Wales vs Iran,Iran,Payam Niazmand,0
Wales vs Iran,Iran,Ramin Rezaeian,102
Wales vs Iran,Iran,Roozbeh Cheshmi,25
Wales vs Iran,Iran,Sadegh Moharrami,0
Wales vs Iran,Iran,Saeid Ezatolahi Afagh,82
Wales vs Iran,Iran,Saman Ghoddos,0
Wales vs Iran,Iran,Sardar Azmoun,67
Wales vs Iran,Iran,Seyed Hossein Hosseini,102
Wales vs Iran,Iran,Seyed Majid Hosseini,102
Wales vs Iran,Iran,Shoja Khalilzadeh,0
Wales vs Iran,Iran,Vahid Amiri,0
Wales vs Iran,Wales,Aaron Ramsey,86
Wales vs Iran,Wales,Adam Davies,0
Wales vs Iran,Wales,Ben Davies,102
Wales vs Iran,Wales,Benjamin Cabango,0
Wales vs Iran,Wales,Brennan Johnson,46
Wales vs Iran,Wales,Chris Gunter,0
Wales vs Iran,Wales,Chris Mepham,102
Wales vs Iran,Wales,Connor Roberts,56
Wales vs Iran,Wales,Daniel James,46
Wales vs Iran,Wales,Danny Ward,16
Wales vs Iran,Wales,Dylan Levitt,0
Wales vs Iran,Wales,Ethan Ampadu,76
Wales vs Iran,Wales,Gareth Frank Bale,102
Wales vs Iran,Wales,Harry Wilson,56
Wales vs Iran,Wales,Joe Allen,26
Wales vs Iran,Wales,Joe Rodon,102
Wales vs Iran,Wales,Jonathan Williams,0
Wales vs Iran,Wales,Joseff Morrell,0
Wales vs Iran,Wales,Kieffer Roberto Francisco Moore,102
Wales vs Iran,Wales,Mark Thomas Harris,0
Wales vs Iran,Wales,Matthew Robert Smith,0
Wales vs Iran,Wales,Neco Williams,102
Wales vs Iran,Wales,Rubin Colwill,0
Wales vs Iran,Wales,Sorba Thomas,0
Wales vs Iran,Wales,Tom Lockyer,0
Wales vs Iran,Wales,Wayne Hennessey,102
