match_id,match_name,defending_team,defending_team_name,defender_id,defender_name,match_team_id,overall_position,most_common_position,mins_played,starter,passes_against,passes_defended,raw_involvement,valued_involvement,raw_fault,valued_fault,raw_contribution,valued_contribution,raw_involvement_per90,valued_involvement_per90,raw_fault_per90,valued_fault_per90,raw_contribution_per90,valued_contribution_per90,raw_involvement_per_pass_against,valued_involvement_per_pass_against,raw_fault_per_pass_against,valued_fault_per_pass_against,raw_contribution_per_pass_against,valued_contribution_per_pass_against,raw_involvement_per_pass_defended,valued_involvement_per_pass_defended,raw_fault_per_pass_defended,valued_fault_per_pass_defended,raw_contribution_per_pass_defended,valued_contribution_per_pass_defended,passes_defended_per90,passes_defended_per_pass_against,overall_rating,defending_rating,def_awareness_rating,interceptions_rating,passes_against_on_field,raw_involvement_per_pass_against_onfield,valued_involvement_per_pass_against_onfield,raw_fault_per_pass_against_onfield,valued_fault_per_pass_against_onfield,raw_contribution_per_pass_against_onfield,valued_contribution_per_pass_against_onfield,passes_defended_per_pass_against_onfield
3812,Senegal vs Netherlands,366,Netherlands,37,Virgil van Dijk,3812_366,Back,Center Back,100,1,411,54,32.23754578,0.441224035,10.90552432,0.202058553,21.33202146,0.239165482,29.0137912,0.397101631,9.814971885,0.181852698,19.19881932,0.215248933,7.843685105,0.10735378,2.653412242,0.049162665,5.190272862,0.058191115,59.69915885,0.817081545,20.1954154,0.374182505,39.50374345,0.44289904,48.6,13.13868613,89.0,91.0,92.0,90.0,395,8.161403994936709,0.11170228734177215,2.7608922329113925,0.05115406405063291,5.4005117620253165,0.060548223291139236,13.670886075949367
3812,Senegal vs Netherlands,366,Netherlands,84,Steven Bergwijn,3812_366,Forward,Right Center Forward,78,1,411,76,31.3076097,0.233465827,19.99209458,0.150802171,11.31551512,0.082663656,36.12416504,0.269383647,23.06780144,0.174002505,13.0563636,0.095381142,7.617423284,0.056804337,4.864256589,0.036691526,2.753166695,0.020112812,41.19422329,0.307191878,26.3053876,0.198423909,14.88883568,0.108767969,87.69230769,18.49148418,80.0,39.0,52.0,34.0,308,10.164808344155844,0.07580059318181818,6.490939798701299,0.04896174383116884,3.6738685454545457,0.026838849350649355,24.675324675324674
3812,Senegal vs Netherlands,366,Netherlands,284,Nathan Aké,3812_366,Back,Left Center Back,100,1,411,68,37.49102459,0.570236278,21.05586862,0.333101598,16.43515597,0.23713468,33.74192213,0.51321265,18.95028176,0.299791438,14.79164038,0.213421212,9.121903794,0.13874362,5.123082389,0.081046617,3.998821405,0.057697002,55.13385969,0.838582761,30.96451268,0.489855291,24.16934702,0.348727471,61.2,16.54501217,78.0,80.0,80.0,81.0,395,9.491398630379749,0.1443636146835443,5.330599650632911,0.08432951848101267,4.160798979746835,0.06003409620253164,17.21518987341772
3812,Senegal vs Netherlands,366,Netherlands,1522,Frenkie de Jong,3812_366,Midfield,Left Defensive Midfield,100,1,411,111,58.44750927,0.63701702,35.31923266,0.399388866,23.12827661,0.237628154,52.60275834,0.573315318,31.7873094,0.359449979,20.81544895,0.213865339,14.22080518,0.154991976,8.593487266,0.097174907,5.62731791,0.057817069,52.65541376,0.573889207,31.81912852,0.359809789,20.83628523,0.214079418,99.9,27.00729927,87.0,77.0,76.0,82.0,395,14.796837789873418,0.16127013164556964,8.941577888607593,0.1011111053164557,5.855259901265822,0.06015902632911393,28.10126582278481
3812,Senegal vs Netherlands,366,Netherlands,3315,Vincent Janssen,3812_366,Forward,Right Center Forward,61,1,411,41,18.62812382,0.119667971,10.01247355,0.055379628,8.615650269,0.064288342,27.48411711,0.176559301,14.77250196,0.081707648,12.71161515,0.094851653,4.532390224,0.029116295,2.436124952,0.013474362,2.096265272,0.015641932,45.43444835,0.291873099,24.4206672,0.135072264,21.01378114,0.156800835,60.49180328,9.9756691,75.0,39.0,45.0,19.0,265,7.029480686792453,0.045157724905660376,3.7782919056603768,0.02089797283018868,3.2511887807547173,0.02425975169811321,15.471698113207546
3812,Senegal vs Netherlands,366,Netherlands,8026,Daley Blind,3812_366,Back,Left Wing Back,100,1,411,109,56.32971782,0.668467004,35.83373049,0.372291752,20.49598733,0.296175252,50.69674604,0.601620303,32.25035744,0.335062577,18.4463886,0.266557727,13.70552745,0.16264404,8.718669219,0.090581935,4.986858231,0.072062105,51.6786402,0.61327248,32.8749821,0.341552066,18.8036581,0.271720414,98.1,26.52068127,82.0,83.0,83.0,87.0,395,14.260688055696203,0.16923215291139243,9.07183050379747,0.09425107645569619,5.188857551898733,0.07498107645569621,27.59493670886076
3812,Senegal vs Netherlands,366,Netherlands,8033,Davy Klaassen,3812_366,Midfield,Center Attacking Midfield,22,0,411,36,15.33012401,0.122524071,9.142941947,0.06360754,6.187182063,0.058916531,62.71414368,0.501234838,37.40294433,0.260212665,25.31119935,0.241022173,3.72995718,0.02981121,2.224560085,0.015476287,1.505397096,0.014334922,42.58367781,0.340344643,25.39706097,0.176687612,17.18661684,0.163657031,147.2727273,8.759124088,79.0,72.0,68.0,73.0,87,17.6208321954023,0.14083226551724137,10.509128674712645,0.07311211494252874,7.111703520689655,0.06772015057471265,41.37931034482759
3812,Senegal vs Netherlands,366,Netherlands,8034,Steven Berghuis,3812_366,Midfield,Center Attacking Midfield,78,1,411,94,44.59038139,0.470438433,20.62746693,0.199617217,23.96291446,0.270821216,51.45044007,0.542813576,23.80092338,0.230327558,27.64951669,0.312486018,10.84924122,0.114461906,5.018848402,0.048568666,5.830392813,0.06589324,47.43657595,0.500466418,21.94411376,0.212358742,25.49246219,0.288107676,108.4615385,22.87104623,81.0,36.0,34.0,37.0,308,14.477396555194805,0.15273975097402598,6.697229522727273,0.06481078474025974,7.780167032467533,0.08792896623376623,30.519480519480517
3812,Senegal vs Netherlands,366,Netherlands,8045,Matthijs De Ligt,3812_366,Back,Right Center Back,100,1,411,53,29.04086565,0.323985496,11.9827368,0.147419627,17.05812886,0.176565869,26.13677909,0.291586946,10.78446312,0.132677664,15.35231597,0.158909282,7.065904052,0.078828588,2.915507737,0.035868522,4.150396315,0.042960066,54.79408614,0.611293389,22.60893736,0.278150239,32.18514879,0.33314315,47.7,12.89537713,85.0,84.0,84.0,81.0,395,7.35211788607595,0.08202164455696202,3.033604253164557,0.037321424556962024,4.318513635443038,0.04470022,13.41772151898734
3812,Senegal vs Netherlands,366,Netherlands,8134,Denzel Dumfries,3812_366,Back,Right Wing Back,100,1,411,63,36.09254232,0.294037888,19.24953753,0.15100624,16.84300479,0.143031647,32.48328809,0.264634099,17.32458378,0.135905616,15.15870431,0.128728483,8.781640468,0.071542065,4.683585775,0.036741178,4.098054693,0.034800887,57.28974972,0.466726806,30.55482148,0.239692445,26.73492824,0.227034361,56.7,15.32846715,82.0,78.0,75.0,77.0,395,9.13735248607595,0.07443997164556963,4.87330064050633,0.03822942784810127,4.26405184556962,0.0362105435443038,15.949367088607595
3812,Senegal vs Netherlands,366,Netherlands,8326,Teun Koopmeiners,3812_366,Midfield,Right Defensive Midfield,22,0,411,22,11.75794977,0.085851014,4.368124936,0.032937681,7.389824836,0.052913333,48.10070361,0.351208694,17.86960201,0.13474506,30.2311016,0.216463634,2.86081503,0.020888325,1.062804121,0.008014034,1.798010909,0.01287429,53.44522624,0.390231882,19.85511335,0.149716734,33.59011289,0.240515149,90.0,5.352798054,79.0,76.0,77.0,79.0,87,13.514884793103448,0.09867932643678162,5.020833259770114,0.03785940344827587,8.494051535632185,0.060819922988505755,25.287356321839084
3812,Senegal vs Netherlands,366,Netherlands,8327,Marten De Roon,3812_366,Midfield,Right Defensive Midfield,7,0,411,2,0.722315567,0.003773175,0.62380747,0.003553182,0.098508098,0.000219992,9.286914435,0.048512245,8.020381751,0.045683774,1.266532684,0.002828471,0.17574588,0.000918047,0.151777973,0.000864521,0.023967907,5.35e-05,36.11577836,0.188658731,31.19037348,0.17765912,4.925404883,0.010999611,25.71428571,0.486618005,82.0,82.0,82.0,84.0,23,3.1405024652173914,0.016405108695652176,2.712206391304348,0.015448617391304348,0.4282960782608696,0.0009564869565217391,8.695652173913043
3812,Senegal vs Netherlands,366,Netherlands,8342,Memphis Depay,3812_366,Forward,Left Center Forward,39,0,411,35,15.99341334,0.084105421,9.415132881,0.045410813,6.578280463,0.038694608,36.90787695,0.194089433,21.72722973,0.104794183,15.18064722,0.08929525,3.891341446,0.020463606,2.290786589,0.01104886,1.600554857,0.009414747,45.6954667,0.240301203,26.90037966,0.129745179,18.79508704,0.110556024,80.76923077,8.515815085,85.0,30.0,23.0,28.0,130,12.302625646153846,0.0646964776923077,7.242409908461539,0.034931394615384616,5.06021574076923,0.029765083076923077,26.923076923076923
3812,Senegal vs Netherlands,366,Netherlands,11094,Cody Gakpo,3812_366,Forward,Right Center Forward,93,1,411,109,43.67229163,0.460644635,28.34157407,0.261899333,15.33071755,0.198745302,42.26350802,0.445785131,27.42732975,0.253450967,14.83617827,0.192334164,10.62586171,0.112078987,6.895760116,0.063722465,3.730101594,0.048356521,40.06632259,0.422609757,26.00144411,0.240274617,14.06487849,0.18233514,105.483871,26.52068127,78.0,41.0,43.0,39.0,372,11.739863341397848,0.12382920295698925,7.6187027069892475,0.07040304650537635,4.12116063172043,0.05342615645161291,29.301075268817208
3812,Senegal vs Netherlands,366,Netherlands,11241,Andries Noppert,3812_366,Goalkeeper,Goalkeeper,100,1,411,4,3.685499984,0.094371987,0.0,0.0,3.685499984,0.094371987,3.316949986,0.084934788,0.0,0.0,3.316949986,0.084934788,0.896715325,0.022961554,0.0,0.0,0.896715325,0.022961554,92.1374996,2.359299678,0.0,0.0,92.1374996,2.359299678,3.6,0.97323601,63.0,14.0,10.0,16.0,395,0.9330379706329113,0.023891642278481014,0.0,0.0,0.9330379706329113,0.023891642278481014,1.0126582278481013
3812,Senegal vs Netherlands,372,Senegal,214,Nampalys Mendy,3812_372,Midfield,Left Defensive Midfield,100,1,480,113,53.60606275,0.942688903,29.91151127,0.402406749,23.69455149,0.540282154,48.24545648,0.848420013,26.92036014,0.362166074,21.32509634,0.486253939,11.16792974,0.196393522,6.231564847,0.083834739,4.936364893,0.112558782,47.43899359,0.834237967,26.47036395,0.356112167,20.96862963,0.4781258,101.7,23.54166667,75.0,74.0,76.0,72.0,468,11.454286912393162,0.20142925277777776,6.391348561965812,0.08598434807692307,5.062938352564102,0.11544490470085471,24.145299145299145
3812,Senegal vs Netherlands,372,Senegal,428,Ismaïla Sarr,3812_372,Wing,Left Wing,100,1,480,109,50.36157374,0.485830367,36.86646393,0.374036253,13.4951098,0.111794114,45.32541636,0.43724733,33.17981754,0.336632628,12.14559882,0.100614702,10.49199453,0.10121466,7.68051332,0.077924219,2.811481209,0.02329044,46.20327866,0.445715933,33.82244398,0.343152526,12.38083468,0.102563407,98.1,22.70833333,78.0,22.0,25.0,17.0,468,10.76102002991453,0.10380990747863247,7.877449557692308,0.07992227628205127,2.8835704700854703,0.023887631196581195,23.29059829059829
3812,Senegal vs Netherlands,372,Senegal,474,Cheikhou Kouyaté,3812_372,Midfield,Right Defensive Midfield,73,1,480,103,54.44083651,0.62997281,31.51174922,0.323367881,22.92908729,0.30660493,67.11883953,0.776678807,38.85010178,0.398672729,28.26873775,0.378006078,11.34184094,0.131244335,6.564947754,0.067368308,4.776893185,0.063876027,52.85518107,0.611624088,30.59393128,0.313949399,22.26124979,0.297674689,126.9863014,21.45833333,78.0,78.0,77.0,77.0,367,14.834015397820163,0.17165471662125342,8.586307689373298,0.08811113923705723,6.247707708446866,0.08354357765667575,28.065395095367844
3812,Senegal vs Netherlands,372,Senegal,2059,Edouard Mendy,3812_372,Goalkeeper,Goalkeeper,100,1,480,9,8.467189154,0.116804452,0.467189154,0.013990872,8.0,0.10281358,7.620470238,0.105124006,0.420470238,0.012591784,7.2,0.092532222,1.76399774,0.024334261,0.097331074,0.002914765,1.666666667,0.021419496,94.07987948,1.297827239,5.190990596,0.155454128,88.88888889,1.142373111,8.1,1.875,83.0,11.0,10.0,13.0,468,1.8092284517094017,0.02495821623931624,0.09982674230769231,0.002989502564102564,1.7094017094017095,0.021968713675213674,1.9230769230769231
3812,Senegal vs Netherlands,372,Senegal,3848,Abdou Diallo,3812_372,Back,Left Center Back,61,1,480,53,25.21231156,0.269234635,16.28142774,0.17457701,8.930883815,0.094657625,37.19849246,0.397231429,24.02177863,0.257572638,13.17671382,0.139658791,5.252564907,0.056090549,3.391964113,0.03637021,1.860600795,0.019720338,47.57039916,0.507989877,30.71967498,0.329390585,16.85072418,0.178599292,78.19672131,11.04166667,78.0,78.0,77.0,78.0,326,7.73383790184049,0.08258731134969326,4.994302987730062,0.053551230061349694,2.739534912576687,0.029036081288343556,16.257668711656443
3812,Senegal vs Netherlands,372,Senegal,3858,Idrissa Gueye,3812_372,Midfield,Center Attacking Midfield,100,1,480,131,69.94315843,0.496478895,41.03319228,0.27994686,28.90996615,0.216532035,62.94884258,0.446831005,36.92987305,0.251952174,26.01896954,0.194878832,14.57149134,0.103433103,8.548581724,0.058322262,6.022909615,0.045110841,53.39172399,0.378991523,31.32304754,0.213699893,22.06867645,0.16529163,117.9,27.29166667,82.0,83.0,82.0,86.0,468,14.945119322649573,0.10608523397435897,8.76777612820513,0.059817705128205126,6.177343194444444,0.046267528846153844,27.99145299145299
3812,Senegal vs Netherlands,372,Senegal,3895,Ismail Jakobs,3812_372,Back,Left Back,39,0,480,19,12.96292954,0.228978319,5.462398344,0.086948225,7.500531199,0.142030094,29.91445279,0.528411505,12.60553464,0.20064975,17.30891815,0.327761755,2.700610321,0.047703816,1.137999655,0.018114214,1.562610666,0.029589603,68.22594496,1.205149046,28.74946497,0.457622237,39.47647999,0.747526809,43.84615385,3.958333333,71.0,61.0,60.0,64.0,142,9.12882361971831,0.16125233732394367,3.8467593971830985,0.06123114436619719,5.282064224647887,0.10002119295774647,13.380281690140844
3812,Senegal vs Netherlands,372,Senegal,3903,Krépin Diatta,3812_372,Wing,Right Wing,73,1,480,97,46.02703764,0.247089256,29.99012446,0.135965796,16.03691318,0.11112346,56.74566284,0.30463059,36.97412605,0.167629064,19.7715368,0.137001526,9.588966175,0.051476928,6.247942596,0.028326208,3.341023579,0.023150721,47.45055427,0.254731192,30.91765408,0.140170924,16.53290019,0.114560268,119.5890411,20.20833333,76.0,47.0,55.0,48.0,367,12.54142714986376,0.0673267727520436,8.17169603814714,0.03704790081743869,4.369731111716621,0.030278871934604906,26.430517711171664
3812,Senegal vs Netherlands,372,Senegal,3978,Pape Gueye,3812_372,Midfield,Left Defensive Midfield,27,0,480,33,20.40678542,0.235329713,9.822475668,0.075776377,10.58430975,0.159553336,68.02261807,0.784432377,32.74158556,0.252587925,35.28103251,0.531844452,4.25141363,0.049027024,2.046349098,0.015786745,2.205064532,0.033240278,61.8387437,0.713120343,29.76507778,0.229625386,32.07366592,0.483494957,110.0,6.875,76.0,72.0,70.0,75.0,101,20.20473803960396,0.23299971584158416,9.725223433663366,0.07502611584158417,10.479514603960395,0.1579736,32.67326732673268
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,3812_372,Forward,Center Forward,32,0,480,36,12.72916044,0.062073989,9.166849899,0.048902974,3.562310541,0.013171016,35.80076374,0.174583094,25.78176534,0.137539613,10.0189984,0.037043481,2.651908425,0.012932081,1.909760396,0.01018812,0.742148029,0.002743962,35.358779,0.172427748,25.46347194,0.135841593,9.895307059,0.036586154,101.25,7.5,68.0,30.0,24.0,19.0,108,11.786259666666666,0.05747591574074074,8.487823980555556,0.04528053148148148,3.298435686111111,0.012195385185185186,33.33333333333333
3812,Senegal vs Netherlands,372,Senegal,7988,Boulaye Dia,3812_372,Forward,Center Forward,68,1,480,134,52.00987681,0.271866894,35.19859619,0.200915847,16.81128063,0.070951047,68.83660167,0.359823831,46.58637731,0.265918033,22.25022436,0.093905797,10.835391,0.056638936,7.333040872,0.041857468,3.502350131,0.014781468,38.81334091,0.202885742,26.26760909,0.1499372,12.54573181,0.052948542,177.3529412,27.91666667,77.0,27.0,28.0,22.0,360,14.447188002777779,0.07551858166666667,9.777387830555556,0.0558099575,4.669800175,0.019708624166666668,37.22222222222222
3812,Senegal vs Netherlands,372,Senegal,9993,Kalidou Koulibaly,3812_372,Back,Right Center Back,100,1,480,52,25.09423988,0.463351127,13.38713365,0.164342559,11.70710623,0.299008568,22.5848159,0.417016014,12.04842029,0.147908303,10.53639561,0.269107711,5.227966643,0.096531485,2.788986178,0.034238033,2.438980465,0.062293452,48.25815362,0.89105986,25.74448779,0.316043383,22.51366583,0.575016477,46.8,10.83333333,86.0,87.0,90.0,85.0,468,5.362017068376068,0.09900665106837607,2.8604986431623933,0.03511593141025641,2.5015184252136757,0.06389071965811965,11.11111111111111
3812,Senegal vs Netherlands,372,Senegal,13055,Nicolas Jackson,3812_372,Wing,Right Wing,27,0,480,19,10.2915805,0.108417681,7.598519794,0.074333753,2.693060703,0.034083928,34.30526832,0.361392269,25.32839931,0.247779177,8.97686901,0.113613092,2.14407927,0.022587017,1.583024957,0.015486199,0.561054313,0.007100818,54.16621314,0.570619372,39.99220944,0.391230279,14.1740037,0.179389093,63.33333333,3.958333333,,,,,101,10.189683663366337,0.10734423861386139,7.523286924752476,0.07359777524752475,2.6663967356435645,0.03374646336633663,18.81188118811881
3812,Senegal vs Netherlands,372,Senegal,13228,Youssouf Sabaly,3812_372,Back,Right Back,100,1,480,70,36.23356464,0.583272385,20.1534672,0.20085486,16.08009744,0.382417525,32.61020818,0.524945147,18.13812048,0.180769374,14.4720877,0.344175772,7.5486593,0.12151508,4.198639,0.041844763,3.3500203,0.079670318,51.7622352,0.833246265,28.79066743,0.286935515,22.97156777,0.54631075,63.0,14.58333333,74.0,72.0,73.0,75.0,468,7.7422146666666665,0.1246308514957265,4.306296410256411,0.04291770512820513,3.4359182564102566,0.08171314636752136,14.957264957264957
3812,Senegal vs Netherlands,372,Senegal,13901,Pape Abou Cissé,3812_372,Back,Left Center Back,100,1,480,50,23.70271241,0.454966515,14.44826369,0.268704958,9.254448714,0.186261557,21.33244117,0.409469864,13.00343732,0.241834462,8.329003843,0.167635402,4.938065085,0.094784691,3.010054936,0.0559802,1.928010149,0.038804491,47.40542482,0.90993303,28.89652739,0.537409916,18.50889743,0.372523115,45.0,10.41666667,76.0,74.0,73.0,69.0,468,5.064682138888889,0.09721506730769232,3.087235831196581,0.057415589316239315,1.9774463064102565,0.03979947799145299,10.683760683760683
3813,England vs Iran,50,England,1,Harry Kane,3813_50,Forward,Center Forward,75,1,251,44,20.89046211,0.103451345,16.0680426,0.090291023,4.82241951,0.013160322,25.06855454,0.124141614,19.28165112,0.108349227,5.786903413,0.015792387,8.322893272,0.041215675,6.401610598,0.035972519,1.921282673,0.005243156,47.47832298,0.235116694,36.51827864,0.20520687,10.96004434,0.029909823,52.8,17.52988048,90.0,47.0,50.0,44.0,183,11.415553065573771,0.05653078961748634,8.780351147540982,0.049339356830601096,2.635201918032787,0.0071914327868852455,24.043715846994534
3813,England vs Iran,50,England,10,John Stones,3813_50,Back,Right Center Back,103,1,251,50,21.07458418,0.385663647,9.188335734,0.177717684,11.88624844,0.207945963,18.4146852,0.336987653,8.028642874,0.155287297,10.38604233,0.181700356,8.396248677,0.153650855,3.660691527,0.070803858,4.735557149,0.082846997,42.14916836,0.771327294,18.37667147,0.355435369,23.77249689,0.415891925,43.68932039,19.92031873,83.0,84.0,84.0,83.0,240,8.781076741666666,0.16069318625,3.8284732225,0.07404903499999999,4.952603516666667,0.08664415125000001,20.833333333333336
3813,England vs Iran,50,England,21,Phil Foden,3813_50,Wing,Left Wing,33,0,251,22,12.10651741,0.111248019,9.661495205,0.104371446,2.445022202,0.006876573,33.01777475,0.303403688,26.34953238,0.284649399,6.66824237,0.01875429,4.823313708,0.04432192,3.849201277,0.041582249,0.974112431,0.00273967,55.02962458,0.505672814,43.9158873,0.474415664,11.11373728,0.03125715,60.0,8.764940239,84.0,56.0,58.0,59.0,65,18.6254114,0.17115079846153847,14.863838776923078,0.1605714553846154,3.7615726184615386,0.010579343076923077,33.84615384615385
3813,England vs Iran,50,England,25,Raheem Sterling,3813_50,Wing,Left Wing,70,1,251,32,16.73301714,0.116196395,12.01881313,0.106325441,4.714204007,0.009870954,21.51387918,0.149395365,15.45275974,0.136704138,6.061119437,0.012691227,6.666540694,0.046293384,4.788371767,0.042360733,1.878168927,0.003932651,52.29067857,0.363113734,37.55879104,0.332267002,14.73188752,0.030846732,41.14285714,12.74900398,88.0,45.0,47.0,30.0,175,9.561724080000001,0.06639794,6.867893217142856,0.060757394857142856,2.693830861142857,0.005640545142857142,18.285714285714285
3813,England vs Iran,50,England,74,Eric Dier,3813_50,Back,Left Center Back,33,0,251,15,9.468941386,0.156859798,3.456997824,0.074643503,6.011943562,0.082216295,25.8243856,0.427799449,9.428175883,0.203573189,16.39620972,0.224226259,3.772486608,0.062493943,1.37728997,0.029738447,2.395196638,0.032755496,63.12627591,1.045731986,23.04665216,0.497623352,40.07962375,0.548108634,40.90909091,5.976095618,79.0,79.0,77.0,76.0,65,14.567602132307691,0.24132276615384615,5.318458190769231,0.11483615846153847,9.249143941538462,0.12648660769230768,23.076923076923077
3813,England vs Iran,50,England,105,Mason Mount,3813_50,Midfield,Center Attacking Midfield,70,1,251,53,26.43931217,0.187089007,14.88050929,0.108479234,11.55880288,0.078609773,33.99340136,0.240543009,19.13208337,0.1394733,14.86131799,0.101069708,10.53359051,0.074537453,5.928489758,0.043218818,4.605100749,0.031318635,49.88549466,0.352998126,28.07643263,0.204677799,21.80906204,0.148320327,68.14285714,21.11553785,83.0,55.0,54.0,59.0,175,15.108178382857144,0.10690800400000001,8.503148165714284,0.061988133714285715,6.605030217142857,0.04491987028571428,30.28571428571429
3813,England vs Iran,50,England,118,Harry Maguire,3813_50,Back,Left Center Back,70,1,251,29,18.16038498,0.262363047,5.106179807,0.109047253,13.05420518,0.153315794,23.34906641,0.337323918,6.565088323,0.140203611,16.78397809,0.197120307,7.235213141,0.104527111,2.034334584,0.043445121,5.200878557,0.06108199,62.62201719,0.904700164,17.60751658,0.376025011,45.01450061,0.528675153,37.28571429,11.55378486,84.0,85.0,87.0,86.0,175,10.377362845714286,0.14992174114285714,2.9178170325714285,0.062312716000000004,7.459545817142857,0.08760902514285715,16.57142857142857
3813,England vs Iran,50,England,123,Luke Shaw,3813_50,Back,Left Back,103,1,251,38,22.87974682,0.224478427,11.04887706,0.146748743,11.83086976,0.077729684,19.99201179,0.196146198,9.654358595,0.128227057,10.33765319,0.067919141,9.11543698,0.089433636,4.401943051,0.058465635,4.713493929,0.030968001,60.20986005,0.590732703,29.07599226,0.386180904,31.1338678,0.204551799,33.2038835,15.13944223,84.0,81.0,83.0,79.0,240,9.533227841666667,0.09353267791666667,4.603698775,0.061145309583333335,4.929529066666667,0.03238736833333333,15.833333333333332
3813,England vs Iran,50,England,136,Marcus Rashford,3813_50,Wing,Right Wing,33,0,251,11,5.106111347,0.025113871,3.682499414,0.022019945,1.423611933,0.003093926,13.92575822,0.068492375,10.04318022,0.060054394,3.882577999,0.008437981,2.03430731,0.010005526,1.467131241,0.008772886,0.567176069,0.00123264,46.41919406,0.228307916,33.4772674,0.200181314,12.94192666,0.028126602,30.0,4.38247012,85.0,43.0,45.0,42.0,65,7.855555918461538,0.038636724615384616,5.665383713846154,0.03387683846153846,2.1901722046153846,0.004759886153846153,16.923076923076923
3813,England vs Iran,50,England,163,Bukayo Saka,3813_50,Wing,Right Wing,70,1,251,47,22.96302159,0.122162827,13.05502723,0.07621506,9.907994357,0.045947767,29.5238849,0.157066492,16.78503501,0.097990791,12.73884989,0.0590757,9.148614178,0.048670449,5.201206068,0.030364566,3.94740811,0.018305883,48.85749274,0.259920908,27.77665368,0.162159702,21.08083906,0.097761206,60.42857143,18.7250996,80.0,65.0,65.0,68.0,175,13.121726622857144,0.06980732971428572,7.4600155599999995,0.04355146285714286,5.661711061142857,0.026255866857142856,26.857142857142858
3813,England vs Iran,50,England,265,Declan Rice,3813_50,Midfield,Center Defensive Midfield,103,1,251,88,47.32342102,0.534629073,27.45760503,0.353940202,19.86581599,0.180688871,41.35056205,0.467151618,23.99208207,0.309268138,17.35847999,0.157883479,18.8539526,0.212999631,10.93928487,0.141012033,7.914667723,0.071987598,53.77661479,0.607533038,31.2018239,0.402204776,22.57479089,0.205328262,76.89320388,35.05976096,82.0,81.0,80.0,83.0,240,19.718092091666666,0.22276211374999996,11.4406687625,0.14747508416666666,8.277423329166668,0.07528702958333333,36.666666666666664
3813,England vs Iran,50,England,311,Callum Wilson,3813_50,Forward,Center Forward,28,0,251,14,7.100172285,0.048813565,4.875648301,0.036591523,2.224523984,0.012222042,22.82198235,0.156900745,15.67172668,0.117615609,7.150255663,0.039285135,2.828753899,0.019447635,1.942489363,0.014578296,0.886264535,0.004869339,50.71551632,0.348668321,34.82605929,0.261368021,15.88945703,0.0873003,45.0,5.577689243,79.0,41.0,36.0,40.0,57,12.456442605263158,0.08563783333333333,8.553768949122807,0.06419565438596492,3.9026736561403514,0.021442178947368423,24.561403508771928
3813,England vs Iran,50,England,371,Jack Grealish,3813_50,Wing,Left Wing,33,0,251,23,13.51320074,0.218619574,7.530884446,0.083612139,5.98231629,0.135007434,36.85418383,0.596235201,20.53877576,0.228033107,16.31540806,0.368202094,5.383745313,0.087099432,3.000352369,0.033311609,2.383392944,0.053787822,58.75304668,0.950519885,32.74297585,0.36353104,26.01007083,0.586988845,62.72727273,9.163346614,84.0,46.0,48.0,44.0,65,20.7895396,0.3363378061538462,11.585976070769231,0.12863406,9.203563523076923,0.20770374461538463,35.38461538461539
3813,England vs Iran,50,England,1377,Kieran Trippier,3813_50,Back,Right Back,103,1,251,56,31.28497921,0.335785974,15.59571052,0.136357232,15.6892687,0.199428742,27.3363896,0.29340522,13.62731987,0.119147096,13.70906974,0.174258124,12.46413515,0.133779273,6.213430484,0.054325591,6.250704661,0.079453682,55.86603431,0.599617811,27.84948306,0.243495058,28.01655125,0.356122753,48.93203883,22.31075697,84.0,80.0,79.0,80.0,240,13.035408004166666,0.1399108225,6.498212716666667,0.05681551333333333,6.537195291666667,0.08309530916666666,23.333333333333332
3813,England vs Iran,50,England,4677,Jude Bellingham,3813_50,Midfield,Left Center Midfield,103,1,251,96,49.80350534,0.554089598,26.13715628,0.276576406,23.66634906,0.277513192,43.51762602,0.48415596,22.83829189,0.241668705,20.67933413,0.242487255,19.842034,0.220752828,10.41320967,0.110189803,9.428824327,0.110563025,51.87865139,0.577176665,27.22620445,0.288100423,24.65244694,0.289076241,83.88349515,38.24701195,79.0,75.0,78.0,77.0,240,20.751460558333335,0.23087066583333335,10.890481783333334,0.11524016916666666,9.860978775000001,0.11563049666666668,40.0
3813,England vs Iran,373,Iran,457,Alireza Jahanbakhsh,3813_373,Midfield,Right Midfield,45,1,831,133,61.43293923,0.485713713,35.31237238,0.233372646,26.12056685,0.252341067,122.8658785,0.971427426,70.62474476,0.466745292,52.2411337,0.504682134,7.392652134,0.058449304,4.249382958,0.028083351,3.143269176,0.030365953,46.19017987,0.365198281,26.55065593,0.175468155,19.63952395,0.189730126,266.0,16.00481348,73.0,43.0,45.0,42.0,414,14.838874210144928,0.11732215289855072,8.52955854589372,0.05637020434782608,6.3093156642512085,0.060951948550724624,32.125603864734295
3813,England vs Iran,373,Iran,7441,Sardar Azmoun,3813_373,Forward,Center Forward,27,0,831,67,25.28669419,0.093590741,19.98344962,0.080053401,5.303244572,0.01353734,84.28898065,0.311969137,66.61149874,0.266844672,17.67748191,0.045124466,3.042923489,0.011262424,2.404747247,0.009633382,0.638176242,0.001629042,37.74133462,0.139687673,29.82604421,0.119482689,7.915290407,0.020204985,223.3333333,8.062575211,,,,,224,11.288702763392857,0.04178158080357143,8.921182866071428,0.03573812544642857,2.3675198982142853,0.006043455357142857,29.910714285714285
