match_id,defending_team,home_away,defender_id,defender_name,overall_n,overall_avg_x,overall_avg_y,raw_involvement_n,raw_involvement_avg_x,raw_involvement_avg_y,raw_contribution_n,raw_contribution_avg_x,raw_contribution_avg_y,raw_fault_n,raw_fault_avg_x,raw_fault_avg_y,valued_involvement_n,valued_involvement_avg_x,valued_involvement_avg_y,valued_contribution_n,valued_contribution_avg_x,valued_contribution_avg_y,valued_fault_n,valued_fault_avg_x,valued_fault_avg_y
3824,379,away,8018,Andre Onana,231,38.50966234,-0.117584416,1,37.656,3.217,1,37.656,3.217,,,,1,37.656,3.217,1,37.656,3.217,,,
3824,379,away,8402,Nicolas Ngamaleu,43,-8.370465116,10.09706977,6,-13.56683333,16.98733333,3,-11.56933333,15.29233333,3,-15.56433333,18.68233333,6,-13.56683333,16.98733333,3,-11.56933333,15.29233333,3,-15.56433333,18.68233333
3824,379,away,8631,Georges-Kevin N'Koudou,54,-12.15094444,-19.81283333,15,-14.7892,-20.446,5,-14.001,-13.4216,10,-15.1833,-23.9582,15,-14.7892,-20.446,5,-14.001,-13.4216,10,-15.1833,-23.9582
3824,379,away,8741,Gael Ondoua,60,-4.24795,-5.468433333,24,-6.064875,-9.778791667,11,-5.259818182,-8.243090909,13,-6.746076923,-11.07823077,24,-6.064875,-9.778791667,11,-5.259818182,-8.243090909,13,-6.746076923,-11.07823077
3825,369,home,12529,Matias Vina,38,15.10347368,-18.97894737,10,24.8174,-26.7455,5,29.6964,-26.006,5,19.9384,-27.485,10,24.8174,-26.7455,5,29.6964,-26.006,5,19.9384,-27.485
3825,369,home,13462,Martín Cáceres,211,18.07746445,12.36609953,22,28.57068182,19.97259091,8,28.117375,22.233875,14,28.82971429,18.68042857,22,28.57068182,19.97259091,8,28.117375,22.233875,14,28.82971429,18.68042857
3825,369,home,1368,Jose Gimenez,211,20.79809953,-7.204654028,33,23.71372727,-13.17530303,12,21.83383333,-17.24683333,21,24.78795238,-10.84871429,31,23.17148387,-13.69603226,12,21.83383333,-17.24683333,19,24.01631579,-11.45342105
3825,369,home,13924,Sergio Rochet,211,41.32429858,-0.822843602,1,30.367,2.77,1,30.367,2.77,,,,1,30.367,2.77,1,30.367,2.77,,,
3825,369,home,13926,Diego Godin,211,21.33969194,2.977317536,30,17.8103,9.209666667,15,9.111066667,14.74353333,15,26.50953333,3.6758,28,16.69196429,9.791892857,15,9.111066667,14.74353333,13,25.43915385,4.078461538
3825,369,home,13927,Guillermo Varela,25,11.73252,11.15172,1,-5.171,27.632,1,-5.171,27.632,,,,1,-5.171,27.632,1,-5.171,27.632,,,
3825,369,home,13929,Nicolas De La Cruz,38,3.896789474,-15.22618421,15,6.891333333,-25.14733333,5,12.2002,-27.4154,10,4.2369,-24.0133,14,9.190928571,-26.30142857,5,12.2002,-27.4154,9,7.519111111,-25.68255556
3825,369,home,1535,Luis Suarez,145,-1.643937931,-3.782517241,45,-1.973,-5.660422222,19,-2.506947368,-3.807157895,26,-1.582807692,-7.014730769,45,-1.973,-5.660422222,19,-2.506947368,-3.807157895,26,-1.582807692,-7.014730769
3825,369,home,1545,Mathí­as Olivera,173,16.55790173,-16.66680347,41,20.004,-20.068,15,15.465,-19.96633333,26,22.62265385,-20.12665385,37,19.08375676,-20.015,15,15.465,-19.96633333,22,21.55109091,-20.04818182
3825,369,home,1684,Federico Valverde,211,7.623189573,2.813976303,53,11.54984906,6.112849057,22,6.380818182,7.655636364,31,15.21819355,5.017967742,51,11.14811765,6.62845098,22,6.380818182,7.655636364,29,14.76468966,5.849206897
3825,369,home,2075,Facundo Pellistri,186,5.946704301,12.21413978,34,8.394882353,17.83370588,15,3.174866667,19.91426667,19,12.51594737,16.19115789,33,8.290424242,19.07615152,15,3.174866667,19.91426667,18,12.55338889,18.37772222
3825,369,home,2077,Edinson Cavani,66,-8.412787879,-1.474924242,17,-12.26852941,-1.434235294,2,-11.068,-16.605,15,-12.4286,0.588533333,16,-11.515125,-1.5050625,2,-11.068,-16.605,14,-11.579,0.652071429
3825,369,home,7584,Rodrigo Bentancur,211,12.96696682,-3.234454976,60,18.99236667,-5.242683333,24,17.59825,-7.740875,36,19.92177778,-3.577222222,58,18.80831034,-5.459637931,24,17.59825,-7.740875,34,19.66247059,-3.849352941
3825,369,home,8009,Darwin Nunez,211,-0.293080569,-14.10452607,55,0.358527273,-17.87872727,19,5.913947368,-19.98736842,36,-2.5735,-16.76583333,52,-0.019769231,-17.76644231,19,5.913947368,-19.98736842,33,-3.436151515,-16.48772727
3825,369,home,8133,Matias Vecino,173,7.608566474,-10.25950867,79,8.653139241,-14.17274684,36,7.984666667,-15.00644444,43,9.212790698,-13.47476744,76,7.931342105,-14.28476316,36,7.984666667,-15.00644444,40,7.88335,-13.63525
3825,377,away,12502,Min Jae Kim,246,-18.7674878,-6.590902439,35,-25.79722857,-10.25402857,14,-30.33164286,-14.02042857,21,-22.77428571,-7.743095238,35,-25.79722857,-10.25402857,14,-30.33164286,-14.02042857,21,-22.77428571,-7.743095238
3825,377,away,1257,In-beom Hwang,246,-6.826203252,-4.361878049,72,-2.627041667,-6.103222222,25,-4.24056,-5.71584,47,-1.768787234,-6.309276596,69,-2.945304348,-5.878942029,25,-4.24056,-5.71584,44,-2.209363636,-5.971613636
3825,377,away,13907,Seun-gyu Kim,246,-40.55114634,-0.140845528,1,-49.563,2.998,,,,1,-49.563,2.998,1,-49.563,2.998,,,,1,-49.563,2.998
3825,377,away,13911,Young-gwon Kim,246,-18.65076829,3.316642276,24,-22.91025,2.314333333,8,-27.823375,0.000125,16,-20.4536875,3.4714375,24,-22.91025,2.314333333,8,-27.823375,0.000125,16,-20.4536875,3.4714375
3825,377,away,13912,Jin-su Kim,246,-13.90652033,15.13288211,25,-14.25356,17.66096,10,-6.85,21.0612,15,-19.18926667,15.39413333,24,-15.65995833,17.28983333,10,-6.85,21.0612,14,-21.95278571,14.596
3825,377,away,13918,Sang-ho Na,173,-2.766924855,-16.47464162,40,-4.37515,-20.96705,13,-8.085384615,-21.41946154,27,-2.588740741,-20.74922222,39,-3.96725641,-20.83974359,13,-8.085384615,-21.41946154,26,-1.908192308,-20.54988462
3825,377,away,13920,Jun-ho Son,73,-10.24934247,2.204917808,16,-13.3339375,5.4423125,4,-9.11825,3.4535,12,-14.73916667,6.10525,16,-13.3339375,5.4423125,4,-9.11825,3.4535,12,-14.73916667,6.10525
3825,377,away,13922,Woo-young Jung,246,-11.81215041,-0.409711382,54,-8.53,-2.147148148,25,-6.9772,-3.64512,29,-9.86862069,-0.855793103,53,-8.995415094,-2.722188679,25,-6.9772,-3.64512,28,-10.79739286,-1.898142857
3825,377,away,13923,Gue-sung Cho,73,8.656178082,0.470287671,33,9.645151515,2.074878788,12,2.5395,0.01375,21,13.70552381,3.252666667,33,9.645151515,2.074878788,12,2.5395,0.01375,21,13.70552381,3.252666667
3825,377,away,1830,Kang-in Lee,73,-0.372232877,-11.78647945,17,7.382117647,-16.23888235,7,4.989142857,-14.25885714,10,9.0572,-17.6249,17,7.382117647,-16.23888235,7,4.989142857,-14.25885714,10,9.0572,-17.6249
3825,377,away,2443,Moon-hwan Kim,246,-12.6365122,-15.86397561,49,-6.82377551,-21.66395918,14,-12.42835714,-21.059,35,-4.581942857,-21.90594286,48,-7.599291667,-21.4669375,14,-12.42835714,-21.059,34,-5.610852941,-21.63491176
3825,377,away,4280,Ui-jo Hwang,173,4.863410405,-3.792947977,41,3.160731707,-4.60597561,13,0.309307692,-5.221307692,28,4.484607143,-4.320285714,40,3.7544,-4.066525,13,0.309307692,-5.221307692,27,5.413148148,-3.510518519
3825,377,away,5038,Jae-sung Lee,173,-3.202630058,2.848543353,62,-5.001903226,3.913612903,29,-6.408896552,3.771206897,33,-3.765454545,4.038757576,60,-5.171,4.004616667,29,-6.408896552,3.771206897,31,-4.012967742,4.222967742
3825,377,away,83,Heung-min Son,246,-3.150121951,12.38595935,52,-1.711807692,13.17473077,19,-2.144105263,15.29531579,33,-1.462909091,11.95378788,51,-2.258470588,13.95476471,19,-2.144105263,15.29531579,32,-2.326375,13.1588125
3826,365,home,133,Bruno Fernandes,177,7.226305085,-5.978355932,52,4.405288462,-10.09738462,21,1.44152381,-10.29066667,31,6.413,-9.966451613,50,4.79958,-10.53636,21,1.44152381,-10.29066667,29,7.231275862,-10.71427586
3826,365,home,1393,Joao Felix,158,3.802563291,7.892322785,59,3.101677966,11.34642373,30,1.870066667,11.53466667,29,4.375758621,11.15168966,58,3.372275862,11.83706897,30,1.870066667,11.53466667,28,4.981785714,12.16107143
3826,365,home,17,João Cancelo,177,-5.014491525,-15.51120904,26,-11.34807692,-21.63065385,14,-13.338,-21.36557143,12,-9.0265,-21.93991667,26,-11.34807692,-21.63065385,14,-13.338,-21.36557143,12,-9.0265,-21.93991667
3826,365,home,1876,William Carvalho,77,-3.335298701,1.57525974,25,0.30536,6.71108,14,4.104071429,8.088357143,11,-4.529363636,4.958181818,24,0.352333333,6.182791667,14,4.104071429,8.088357143,10,-4.9001,3.515
3826,365,home,2066,Ruben Dias,177,-8.198689266,-3.705779661,31,-5.574419355,-4.60883871,11,-6.857909091,-2.190636364,20,-4.8685,-5.93885,30,-5.67,-4.1735,11,-6.857909091,-2.190636364,19,-4.982263158,-5.321473684
3826,365,home,240,Rúben Neves,127,2.834110236,7.614543307,38,6.388078947,10.55778947,18,5.120888889,11.28272222,20,7.52855,9.90535,38,6.388078947,10.55778947,18,5.120888889,11.28272222,20,7.52855,9.90535
3826,365,home,27,Bernardo Silva,158,0.081392405,1.243835443,44,-0.162363636,1.695636364,21,-1.490761905,-2.259666667,23,1.050521739,5.307,44,-0.162363636,1.695636364,21,-1.490761905,-2.259666667,23,1.050521739,5.307
3826,365,home,3857,Danilo Pereira,177,-9.664870056,3.381350282,24,-9.378625,2.571291667,12,-7.604916667,2.745833333,12,-11.15233333,2.39675,24,-9.378625,2.571291667,12,-7.604916667,2.745833333,12,-11.15233333,2.39675
3826,365,home,4666,Raphaël Guerreiro,177,-1.484118644,16.47220339,40,6.0585,21.7868,20,7.7783,23.13205,20,4.3387,20.44155,39,6.08025641,21.78992308,20,7.7783,23.13205,19,4.292842105,20.37715789
3826,365,home,6020,Cristiano Ronaldo,158,13.90565823,1.65935443,44,12.34686364,1.256863636,20,15.08595,-2.54325,24,10.06429167,4.423625,44,12.34686364,1.256863636,20,15.08595,-2.54325,24,10.06429167,4.423625
3826,365,home,8000,Joao Mario,19,3.935052632,7.171947368,4,13.9155,7.2005,1,35.453,10.548,3,6.736333333,6.084666667,4,13.9155,7.2005,1,35.453,10.548,3,6.736333333,6.084666667
3826,365,home,8008,Goncalo Ramos,19,4.461631579,10.19721053,6,8.6995,12.81616667,2,9.3085,15.6705,4,8.395,11.389,6,8.6995,12.81616667,2,9.3085,15.6705,4,8.395,11.389
3826,365,home,8077,Joao Palhinha,19,-0.566157895,8.209578947,4,10.56925,13.531,3,13.46666667,14.255,1,1.877,11.359,4,10.56925,13.531,3,13.46666667,14.255,1,1.877,11.359
3826,365,home,8538,Diogo Costa,177,-36.26841808,0.798468927,,,,,,,,,,,,,,,,,,
3826,365,home,8555,Otavio,100,6.25294,5.19231,35,8.809371429,5.580457143,17,6.873470588,7.593352941,18,10.63772222,3.679388889,35,8.809371429,5.580457143,17,6.873470588,7.593352941,18,10.63772222,3.679388889
3826,365,home,8593,Rafael Leao,50,0.90566,20.54036,12,5.443083333,23.8705,5,6.7296,25.2362,7,4.524142857,22.895,12,5.443083333,23.8705,5,6.7296,25.2362,7,4.524142857,22.895
3826,383,away,1363,Inaki Williams,258,-3.47751938,0.69529845,92,1.145586957,2.081554348,36,4.871222222,3.345805556,56,-1.249464286,1.268821429,89,1.710449438,2.069662921,36,4.871222222,3.345805556,53,-0.436490566,1.202849057
3826,383,away,1380,Thomas Partey,258,10.90566279,10.38276744,95,14.12992632,13.00407368,42,14.97466667,13.5022619,53,13.46050943,12.60928302,93,14.15597849,13.11422581,42,14.97466667,13.5022619,51,13.48176471,12.79466667
3826,383,away,14034,Lawrence Ati Zigi,258,41.13697287,0.369906977,1,46.219,3.663,1,46.219,3.663,,,,1,46.219,3.663,1,46.219,3.663,,,
3826,383,away,14040,Andre Ayew,220,0.236468182,4.513131818,86,1.99427907,7.007534884,28,1.471285714,7.960571429,58,2.246758621,6.547448276,84,2.137690476,6.875952381,28,1.471285714,7.960571429,56,2.470892857,6.333642857
3826,383,away,1910,Mohammed Salisu,258,20.22753488,-7.069631783,35,21.65822857,-11.28405714,19,19.67889474,-10.75678947,16,24.0086875,-11.9101875,35,21.65822857,-11.28405714,19,19.67889474,-10.75678947,16,24.0086875,-11.9101875
3826,383,away,213,Daniel Amartey,258,20.34106202,11.01973643,38,24.81657895,14.61094737,15,22.35686667,13.2084,23,26.42073913,15.52565217,38,24.81657895,14.61094737,15,22.35686667,13.2084,23,26.42073913,15.52565217
3826,383,away,4231,Alexander Djiku,235,20.17709362,0.940480851,28,19.26246429,-0.556142857,15,15.6886,0.755333333,13,23.38615385,-2.069384615,28,19.26246429,-0.556142857,15,15.6886,0.755333333,13,23.38615385,-2.069384615
3826,383,away,4404,Alidu Seidu,188,18.52598936,18.31670745,33,27.27445455,21.8079697,15,25.78273333,21.4328,18,28.51755556,22.12061111,33,27.27445455,21.8079697,15,25.78273333,21.4328,18,28.51755556,22.12061111
3826,383,away,4408,Salis Abdul Samed,235,10.84982979,0.585446809,87,13.47910345,1.85108046,37,12.67208108,0.291540541,50,14.0763,3.00514,86,14.06143023,1.84372093,37,12.67208108,0.291540541,49,15.11053061,3.01577551
3826,383,away,444,Tariq Lamptey,70,11.01995714,21.4738,14,9.920428571,22.05328571,5,7.2048,23.0852,9,11.42911111,21.48,14,9.920428571,22.05328571,5,7.2048,23.0852,9,11.42911111,21.48
3826,383,away,483,Jordan Ayew,38,6.069789474,-1.813710526,9,3.259666667,4.689,7,2.837,4.205714286,2,4.739,6.3805,9,3.259666667,4.689,7,2.837,4.205714286,2,4.739,6.3805
3826,383,away,5085,Abdul Rahman Baba,258,13.66634109,-16.40997674,42,12.3337381,-22.97233333,17,7.969470588,-24.04747059,25,15.30144,-22.24124,42,12.3337381,-22.97233333,17,7.969470588,-24.04747059,25,15.30144,-22.24124
3826,383,away,5178,Osman Bukari,38,7.376263158,21.04602632,18,17.56722222,23.09088889,5,36.8782,28.642,13,10.13992308,20.95584615,17,20.53894118,24.47988235,5,36.8782,28.642,12,13.73091667,22.74566667
3826,383,away,7192,Antoine Semenyo,23,9.267130435,12.27586957,6,10.79683333,13.118,2,22.591,17.914,4,4.89975,10.72,6,10.79683333,13.118,2,22.591,17.914,4,4.89975,10.72
3826,383,away,8031,Mohammed Kudus,220,5.281727273,-8.153845455,76,4.589565789,-9.727842105,33,3.602424242,-9.243515152,43,5.347139535,-10.09953488,75,4.560266667,-9.560853333,33,3.602424242,-9.243515152,42,5.312857143,-9.810190476
3826,383,away,9980,Daniel-Kofi Kyereh,23,19.20734783,11.4926087,12,22.06666667,15.0795,4,27.21325,16.308,8,19.493375,14.46525,12,22.06666667,15.0795,4,27.21325,16.308,8,19.493375,14.46525
3827,361,home,132,Fred,45,1.229533333,-5.979044444,14,-9.027857143,-7.166071429,8,-7.424,-3.393125,6,-11.16633333,-12.19666667,14,-9.027857143,-7.166071429,8,-7.424,-3.393125,6,-11.16633333,-12.19666667
3827,361,home,162,Gabriel Martinelli,27,-2.647740741,13.90907407,5,15.6728,24.0348,1,12.655,27.329,4,16.42725,23.21125,5,15.6728,24.0348,1,12.655,27.329,4,16.42725,23.21125
3827,361,home,1683,Casemiro,199,-5.655713568,2.448522613,41,-6.728536585,2.15702439,17,-6.743294118,4.453647059,24,-6.718083333,0.53025,40,-6.320375,2.4632,17,-6.743294118,4.453647059,23,-6.007782609,0.992
3827,361,home,1695,Vinícius Junior,154,6.339194805,16.86141558,30,9.136133333,20.0537,16,5.5185625,21.9438125,14,13.2705,17.89357143,30,9.136133333,20.0537,16,5.5185625,21.9438125,14,13.2705,17.89357143
3827,361,home,1697,Rodrygo,45,10.68622222,6.944466667,18,17.01988889,9.354944444,8,18.15975,11.42275,10,16.108,7.7007,18,17.01988889,9.354944444,8,18.15975,11.42275,10,16.108,7.7007
3827,361,home,1926,Thiago Silva,199,-14.15347739,3.526502513,21,-8.789857143,2.262238095,11,-5.744,0.685818182,10,-12.1403,3.9963,20,-7.94075,3.2165,11,-5.744,0.685818182,9,-10.62566667,6.309555556
3827,361,home,195,Richarlison,164,12.5870122,-3.02904878,48,14.61029167,-2.633479167,21,13.10195238,-3.17552381,27,15.78344444,-2.211888889,48,14.61029167,-2.633479167,21,13.10195238,-3.17552381,27,15.78344444,-2.211888889
3827,361,home,2074,Raphinha,172,4.811912791,-17.02227326,46,-0.479282609,-23.45702174,20,-4.2445,-24.6806,26,2.417038462,-22.51580769,45,-1.027133333,-23.38057778,20,-4.2445,-24.6806,25,1.54676,-22.34056
3827,361,home,30,Gabriel Jesus,35,13.52917143,-6.596628571,11,5.400727273,-7.106363636,3,17.82,-1.453333333,8,0.7435,-9.22625,11,5.400727273,-7.106363636,3,17.82,-1.453333333,8,0.7435,-9.22625
3827,361,home,32,Alisson,199,-38.18508543,-0.28861809,5,-35.432,-3.0516,5,-35.432,-3.0516,,,,5,-35.432,-3.0516,5,-35.432,-3.0516,,,
3827,361,home,3846,Marquinhos,199,-13.12416583,-6.953849246,20,-3.1019,-10.23525,13,1.036307692,-8.677307692,7,-10.78714286,-13.12857143,18,-2.855722222,-9.155666667,13,1.036307692,-8.677307692,5,-12.975,-10.3994
3827,361,home,3865,Neymar,164,8.75570122,5.837810976,42,6.906761905,11.60535714,23,0.399478261,12.64230435,19,14.784,10.35010526,42,6.906761905,11.60535714,23,0.399478261,12.64230435,19,14.784,10.35010526
3827,361,home,3930,Lucas Paquetá,154,-2.069220779,-7.543564935,51,-2.605019608,-11.36233333,27,0.057407407,-9.25537037,24,-5.60025,-13.73266667,51,-2.605019608,-11.36233333,27,0.057407407,-9.25537037,24,-5.60025,-13.73266667
3827,361,home,8039,Antony,35,2.305714286,-13.7612,8,-15.587375,-26.570375,3,-18.05666667,-30.45433333,5,-14.1058,-24.24,8,-15.587375,-26.570375,3,-18.05666667,-30.45433333,5,-14.1058,-24.24
3827,361,home,8050,Alex Sandro,199,-11.40582412,15.41605528,20,-7.7877,19.63505,11,-4.566181818,19.47445455,9,-11.72511111,19.83133333,20,-7.7877,19.63505,11,-4.566181818,19.47445455,9,-11.72511111,19.83133333
3827,361,home,8061,Danilo,199,-10.82079397,-17.39264322,33,-12.02239394,-22.60415152,14,-10.72035714,-22.80857143,19,-12.98178947,-22.45352632,31,-12.75541935,-22.77258065,14,-10.72035714,-22.80857143,17,-14.43135294,-22.74294118
3827,375,away,12561,Sergej Milinković-Savić,276,6.044221014,-6.308166667,96,3.884989583,-9.361854167,36,6.867027778,-10.81675,60,2.095766667,-8.488916667,94,3.632925532,-9.39162766,36,6.867027778,-10.81675,58,1.625551724,-8.507068966
3827,375,away,12576,Nikola Milenkovic,276,19.38823188,10.92056159,46,17.70645652,16.07680435,22,15.469,15.70813636,24,19.75745833,16.41475,45,17.12373333,15.9036,22,15.469,15.70813636,23,18.70652174,16.09056522
3827,375,away,12642,Ivan Ilić,108,9.555259259,3.132268519,36,5.192277778,6.253222222,17,6.751588235,2.734058824,19,3.797105263,9.401947368,35,4.232457143,5.608257143,17,6.751588235,2.734058824,18,1.853277778,8.322777778
3827,375,away,12643,Darko Lazović,96,12.55409375,18.26017708,21,19.10904762,23.53733333,7,20.11485714,22.90671429,14,18.60614286,23.85264286,20,17.9001,23.08915,7,20.11485714,22.90671429,13,16.70753846,23.18738462
3827,375,away,12653,Vanja Milinković-Savić,276,41.20490942,-0.021105072,2,46.9055,-0.2365,2,46.9055,-0.2365,,,,2,46.9055,-0.2365,2,46.9055,-0.2365,,,
3827,375,away,12664,Saša Lukić,180,12.64048333,6.993794444,41,9.54295122,9.213170732,13,12.67723077,13.70384615,28,8.08775,7.128214286,40,9.406375,9.65535,13,12.67723077,13.70384615,27,7.831518519,7.706074074
3827,375,away,13904,Filip Mladenovic,180,13.21180556,-18.90278333,27,16.39733333,-25.36396296,13,20.66076923,-24.73930769,14,12.43842857,-25.944,27,16.39733333,-25.36396296,13,20.66076923,-24.73930769,14,12.43842857,-25.944
3827,375,away,13906,Andrija Zivkovic,168,11.03380357,19.51747619,40,12.4514,24.3275,15,19.80006667,25.4544,25,8.0422,23.65136,39,12.28553846,24.4015641,15,19.80006667,25.4544,24,7.588958333,23.74354167
3827,375,away,1550,Nemanja Maksimovic,46,5.92173913,2.963913043,18,-11.42133333,3.977333333,6,-16.75733333,3.158,12,-8.753333333,4.387,18,-11.42133333,3.977333333,6,-16.75733333,3.158,12,-8.753333333,4.387
3827,375,away,1799,Nemanja Gudelj,168,11.57829762,-4.000779762,50,9.6921,-8.67322,22,12.1525,-10.28622727,28,7.758928571,-7.405857143,48,9.155833333,-8.771541667,22,12.1525,-10.28622727,26,6.620192308,-7.489884615
3827,375,away,1991,Aleksandar Mitrovic,230,-5.831573913,-3.708386957,66,-6.645651515,-4.145484848,29,-5.13,-4.599103448,37,-7.833594595,-3.789945946,66,-6.645651515,-4.145484848,29,-5.13,-4.599103448,37,-7.833594595,-3.789945946
3827,375,away,3880,Strahinja Pavlovic,276,19.69365217,-10.7298442,46,19.92832609,-14.97456522,24,22.63220833,-12.36158333,22,16.97863636,-17.82509091,44,19.65988636,-15.02831818,24,22.63220833,-12.36158333,20,16.0931,-18.2284
3827,375,away,3989,Nemanja Radonjic,108,8.419425926,-14.81855556,22,5.003045455,-21.65118182,8,13.2015,-16.462375,14,0.318214286,-24.61621429,22,5.003045455,-21.65118182,8,13.2015,-16.462375,14,0.318214286,-24.61621429
3827,375,away,8037,Dusan Tadić,276,1.660862319,4.420293478,113,2.678867257,8.065575221,43,6.238744186,8.951116279,70,0.492085714,7.5216,112,2.5985,7.9965625,43,6.238744186,8.951116279,69,0.329942029,7.401695652
3827,375,away,8059,Dušan Vlahović,96,-5.152760417,4.9861875,18,-6.657444444,7.303611111,7,-10.99757143,4.838142857,11,-3.895545455,8.872545455,18,-6.657444444,7.303611111,7,-10.99757143,4.838142857,11,-3.895545455,8.872545455
3827,375,away,9947,Milos Veljkovic,276,21.45931159,0.188043478,33,24.39706061,-2.364454545,15,27.3004,-3.271666667,18,21.97761111,-1.608444444,31,24.14635484,-2.181741935,15,27.3004,-3.271666667,16,21.1894375,-1.1599375
3828,373,away,12222,Majid Hosseini,234,15.55532051,3.748282051,29,10.02931034,8.256586207,14,9.158285714,9.304357143,15,10.84226667,7.278666667,29,10.02931034,8.256586207,14,9.158285714,9.304357143,15,10.84226667,7.278666667
3828,373,away,12235,Ali Karimi,25,19.88452,8.71012,7,21.09971429,14.70042857,3,24.667,17.36033333,4,18.42425,12.7055,7,21.09971429,14.70042857,3,24.667,17.36033333,4,18.42425,12.7055
3828,373,away,13969,Hossein Hosseini,234,41.13926496,-0.007106838,3,38.681,1.714333333,3,38.681,1.714333333,,,,3,38.681,1.714333333,3,38.681,1.714333333,,,
3828,373,away,13970,Roozbeh Cheshmi,47,16.50678723,10.45785106,20,14.8897,11.4848,7,25.01185714,0.659571429,13,9.439307692,17.31376923,20,14.8897,11.4848,7,25.01185714,0.659571429,13,9.439307692,17.31376923
3828,373,away,13971,Ehsan Hajsafi,187,5.367037433,-10.27685561,60,10.4935,-15.15733333,28,11.36296429,-15.54396429,32,9.73271875,-14.81903125,58,9.922327586,-14.74291379,28,11.36296429,-15.54396429,30,8.577733333,-13.99526667
3828,373,away,13975,Milad Mohammadi,234,16.83393162,-16.11073504,36,24.89591667,-22.82166667,20,26.0671,-22.20745,16,23.4319375,-23.5894375,34,24.25258824,-22.61182353,20,26.0671,-22.20745,14,21.66042857,-23.1895
3828,373,away,13977,Morteza Pouraliganji,234,19.16695299,-4.842487179,31,24.78825806,-6.999935484,16,25.696,-8.0863125,15,23.82,-5.841133333,31,24.78825806,-6.999935484,16,25.696,-8.0863125,15,23.82,-5.841133333
3828,373,away,13978,Ramin Rezaeian,234,16.09564957,17.50429487,35,17.36534286,24.32771429,12,17.44741667,24.94391667,23,17.32252174,24.00621739,35,17.36534286,24.32771429,12,17.44741667,24.94391667,23,17.32252174,24.00621739
3828,373,away,13980,Saeid Ezatolahi,209,11.08184211,-1.393478469,53,13.05543396,-0.741396226,25,12.9202,-2.06168,28,13.17617857,0.437428571,51,12.31035294,0.084941176,25,12.9202,-2.06168,26,11.72396154,2.149
3828,373,away,13981,Ali Gholizadeh,187,1.897647059,12.65196257,50,-0.56712,18.99152,18,1.038555556,19.49422222,32,-1.4703125,18.70875,50,-0.56712,18.99152,18,1.038555556,19.49422222,32,-1.4703125,18.70875
3828,373,away,13982,Ahmad Nourollahi,187,9.031224599,5.934240642,41,7.74695122,11.08268293,15,3.404866667,10.23506667,26,10.252,11.57169231,41,7.74695122,11.08268293,15,3.404866667,10.23506667,26,10.252,11.57169231
3828,373,away,13983,Mehdi Torabi,47,12.18687234,-1.332680851,7,14.29514286,1.479428571,2,8.4585,-4.1895,5,16.6298,3.747,7,14.29514286,1.479428571,2,8.4585,-4.1895,5,16.6298,3.747
3828,373,away,13984,Karim Ansarifard,63,-1.212555556,7.703396825,17,-1.160941176,13.93347059,5,-3.4346,14.668,12,-0.213583333,13.62741667,16,-1.7439375,13.0625,5,-3.4346,14.668,11,-0.975454545,12.33272727
3828,373,away,457,Alireza Jahanbakhsh,47,4.636340426,10.93114894,15,2.482533333,22.2714,5,-6.9532,22.9606,10,7.2004,21.9268,14,0.885428571,21.65378571,5,-6.9532,22.9606,9,5.240222222,20.92777778
3828,373,away,7441,Sardar Azmoun,171,-9.050935673,-2.026368421,37,-15.54840541,1.235783784,14,-15.7455,-0.363428571,23,-15.42843478,2.209217391,37,-15.54840541,1.235783784,14,-15.7455,-0.363428571,23,-15.42843478,2.209217391
3828,373,away,8561,Mehdi Taremi,234,-2.813555556,-3.376333333,85,-1.415882353,-2.116129412,30,-2.2899,-3.855833333,55,-0.939145455,-1.1672,82,-2.191085366,-1.953865854,30,-2.2899,-3.855833333,52,-2.134076923,-0.856576923
3828,384,home,137,Daniel James,61,1.678032787,18.80444262,15,4.972466667,22.02166667,2,7.456,19.2445,13,4.590384615,22.44892308,14,3.0675,21.74128571,2,7.456,19.2445,12,2.336083333,22.15741667
3828,384,home,1698,Gareth Bale,172,10.10842442,1.400540698,38,6.841447368,0.309973684,13,7.968846154,5.866,25,6.2552,-2.57916,38,6.841447368,0.309973684,13,7.968846154,5.866,25,6.2552,-2.57916
3828,384,home,1931,Ethan Ampadu,131,-4.545977099,2.660870229,36,-5.148611111,2.382166667,18,-4.584333333,5.325,18,-5.712888889,-0.560666667,36,-5.148611111,2.382166667,18,-4.584333333,5.325,18,-5.712888889,-0.560666667
3828,384,home,201,Danny Ward,29,-41.13275862,1.065896552,,,,,,,,,,,,,,,,,,
3828,384,home,2083,Joe Rodon,172,-15.14974419,2.635354651,36,-15.70469444,0.614388889,21,-18.67319048,1.735571429,15,-11.5488,-0.955266667,36,-15.70469444,0.614388889,21,-18.67319048,1.735571429,15,-11.5488,-0.955266667
3828,384,home,286,Chris Mepham,172,-13.61954651,-8.277831395,32,-12.10140625,-10.82584375,17,-18.66511765,-10.06752941,15,-4.662533333,-11.68526667,32,-12.10140625,-10.82584375,17,-18.66511765,-10.06752941,15,-4.662533333,-11.68526667
3828,384,home,308,Harry Wilson,111,5.070495495,7.146981982,27,7.954185185,10.47877778,13,5.920692308,11.78092308,14,9.842428571,9.269642857,27,7.954185185,10.47877778,13,5.920692308,11.78092308,14,9.842428571,9.269642857
