match_id,defender_id,defender_name,passes_against_on_field
3815,5135,Josh Sargent,346
3815,589,Neco Williams,477
3815,6018,Connor Roberts,577
3815,687,Kellyn Acosta,73
3815,7008,Brennan Johnson,100
3815,71,Ben Davies,577
3815,7175,Sorba Thomas,49
3815,7966,Kieffer Moore,219
3815,8062,Aaron Ramsey,577
3815,8343,Sergiño Dest,346
3815,916,Walker Zimmerman,419
3815,940,Matt Turner,419
3814,1034,Jhegson Méndez,446
3814,11960,Enner Valencia,376
3814,1287,José Cifuentes,70
3814,13049,Gonzalo Plata,446
3814,13935,Hernan Galindez,446
3814,13937,Angelo Preciado,446
3814,13940,Kevin Rodriguez,25
3814,13941,Saad Al-Sheeb,504
3814,13944,Abdelkarim Hassan,504
3814,13945,Boualem Khoukhi,504
3814,13946,Pedro Miguel,504
3814,13948,Bassam Al-Rawi,504
3814,13951,Homam Ahmed,504
3814,13953,Karim Boudiaf,504
3814,13954,Abdulaziz Hatem,504
3814,13958,Mohammed Waad,116
3814,13960,Hasan Al-Haydos,388
3814,13961,Akram Afif,504
3814,13962,Almoez Ali,388
3814,13963,Mohammed Muntari,116
3814,1406,Pervis Estupinan,446
3814,2134,Moises Caicedo,421
3814,3460,Romario Ibarra,351
3814,3519,Michael Estrada,421
3814,3734,Félix Torres,446
3814,5195,Piero Hincapie,446
3814,6596,Jeremy Sarmiento,95
3814,7571,Alan Franco,25
3813,1,Harry Kane,183
3813,10,John Stones,240
3813,105,Mason Mount,175
3813,118,Harry Maguire,175
3813,12222,Majid Hosseini,817
3813,12235,Ali Karimi,414
3813,123,Luke Shaw,240
3813,136,Marcus Rashford,65
3813,1377,Kieran Trippier,240
3813,13968,Alireza Beiranvand,82
3813,13969,Hossein Hosseini,735
3813,13970,Roozbeh Cheshmi,414
3813,13971,Ehsan Hajsafi,817
3813,13973,Hossein Kanaani,403
3813,13975,Milad Mohammadi,527
3813,13976,Sadegh Moharrami,817
3813,13977,Morteza Pouraliganji,817
3813,13980,Saeid Ezatolahi,403
3813,13981,Ali Gholizadeh,403
3813,13982,Ahmad Nourollahi,593
3813,13983,Mehdi Torabi,290
3813,163,Bukayo Saka,175
3813,169,Jordan Pickford,240
3813,21,Phil Foden,65
3813,25,Raheem Sterling,175
3813,265,Declan Rice,240
3813,311,Callum Wilson,57
3813,371,Jack Grealish,65
3813,457,Alireza Jahanbakhsh,414
3813,4677,Jude Bellingham,240
3813,74,Eric Dier,65
3813,7441,Sardar Azmoun,224
3813,8561,Mehdi Taremi,817
10517,10715,Julian Alvarez,500
10517,11,Nicolás Otamendi,542
10517,113,Olivier Giroud,258
10517,11856,Enzo Fernandez,542
10517,13222,Nahuel Molina,457
10517,13226,German Pezzella,11
10517,144,Emiliano Martínez,542
10517,1531,Lionel Messi,542
10517,1532,Ousmane Dembele,258
10517,1534,Antoine Griezmann,404
10517,1675,Raphael Varane,629
10517,1789,Jules Kounde,642
10517,3856,Leandro Paredes,42
10517,3868,Ángel Di María,305
10517,3870,Kylian Mbappé,663
10517,3878,Axel Disasi,21
10517,3888,Aurélien Tchouaméni,663
10517,3890,Youssouf Fofana,119
10517,4012,Eduardo Camavinga,259
10517,4194,Randal Kolo Muani,405
10517,453,Alexis Mac Allister,531
10517,4606,Dayot Upamecano,663
10517,4622,Kingsley Coman,259
10517,4712,Marcus Thuram,405
10517,5097,Ibrahima Konaté,34
10517,5116,Cristian Romero,542
10517,61,Hugo Lloris,663
10517,6895,Rodrigo de Paul,500
10517,8025,Nicolas Tagliafico,536
10517,8054,Adrien Rabiot,544
10517,8058,Paulo Dybala,6
10517,8138,Lautaro Martinez,42
10517,8419,Gonzalo Montiel,85
10517,8583,Theo Hernandez,404
10517,9178,Marcos Acuña,237
10516,100,Mateo Kovacic,480
10516,12586,Sofyan Amrabat,491
10516,12777,Abdelhamid Sabiri,290
10516,13044,Jawad El Yamiq,381
10516,13560,Anass Zaroury,117
10516,13854,Dominik Livakovic,480
10516,13856,Josip Sutalo,480
10516,13859,Mislav Orsic,476
10516,13860,Marko Livaja,325
10516,13861,Bruno Petkovic,155
10516,13864,Yahia Attiat-Allah,491
10516,13865,Badr Benoun,117
10516,13866,Selim Amallah,110
10516,13867,Bilal El Khannouss,353
10516,1681,Achraf Hakimi,491
10516,1687,Luka Modric,480
10516,1785,Bono,491
10516,1810,Youssef En-Nesyri,491
10516,1938,Hakim Ziyech,491
10516,401,Sofiane Boufal,374
10516,4324,Azzedine Ounahi,138
10516,4615,Josip Stanisic,480
10516,4883,Andrej Kramaric,289
10516,4892,Josko Gvardiol,480
10516,5968,Lovro Majer,325
10516,6019,Nikola Vlasic,191
10516,6029,Kristijan Jakic,4
10516,6925,Ilias Chair,201
10516,8136,Ivan Perisic,480
10516,8330,Mario Pasalic,155
10516,9820,Achraf Dari,374
10515,113,Olivier Giroud,422
10515,12586,Sofyan Amrabat,374
10515,13021,Abde Ezzalzouli,56
10515,13044,Jawad El Yamiq,374
10515,13864,Yahia Attiat-Allah,166
10515,13866,Selim Amallah,214
10515,13870,Abderrazak Hamdallah,101
10515,1532,Ousmane Dembele,490
10515,1534,Antoine Griezmann,578
10515,1675,Raphael Varane,578
10515,1681,Achraf Hakimi,374
10515,1785,Bono,374
10515,1789,Jules Kounde,578
10515,1810,Youssef En-Nesyri,273
10515,1938,Hakim Ziyech,374
10515,233,Romain Saïss,104
10515,3870,Kylian Mbappé,578
10515,3888,Aurélien Tchouaméni,578
10515,3890,Youssouf Fofana,578
10515,401,Sofiane Boufal,273
10515,4194,Randal Kolo Muani,88
10515,4324,Azzedine Ounahi,374
10515,4712,Marcus Thuram,156
10515,5097,Ibrahima Konaté,578
10515,61,Hugo Lloris,578
10515,8027,Noussair Mazraoui,208
10515,8583,Theo Hernandez,578
10515,9820,Achraf Dari,374
10515,9865,Zakaria Aboukhlal,101
10514,100,Mateo Kovacic,421
10514,10715,Julian Alvarez,494
10514,11,Nicolás Otamendi,623
10514,11856,Enzo Fernandez,623
10514,13222,Nahuel Molina,566
10514,13854,Dominik Livakovic,421
10514,13858,Josip Juranovic,421
10514,13859,Mislav Orsic,208
10514,13860,Marko Livaja,98
10514,13861,Bruno Petkovic,184
10514,1389,Angel Correa,57
10514,144,Emiliano Martínez,623
10514,1531,Lionel Messi,623
10514,1687,Luka Modric,354
10514,3856,Leandro Paredes,451
10514,40,Dejan Lovren,421
10514,453,Alexis Mac Allister,566
10514,4590,Exequiel Palacios,129
10514,4883,Andrej Kramaric,323
10514,4892,Josko Gvardiol,421
10514,4926,Borna Sosa,213
10514,5116,Cristian Romero,623
10514,5968,Lovro Majer,67
10514,6019,Nikola Vlasic,208
10514,68,Juan Foyth,57
10514,6895,Rodrigo de Paul,494
10514,8023,Lisandro Martinez,172
10514,8025,Nicolas Tagliafico,623
10514,8058,Paulo Dybala,129
10514,8129,Marcelo Brozovic,237
10514,8136,Ivan Perisic,421
10514,8330,Mario Pasalic,213
10513,1,Harry Kane,377
10513,10,John Stones,371
10513,105,Mason Mount,29
10513,113,Olivier Giroud,517
10513,118,Harry Maguire,377
10513,123,Luke Shaw,377
10513,136,Marcus Rashford,25
10513,1532,Ousmane Dembele,517
10513,1534,Antoine Griezmann,517
10513,16,Kyle Walker,377
10513,163,Bukayo Saka,348
10513,1675,Raphael Varane,517
10513,169,Jordan Pickford,377
10513,1789,Jules Kounde,517
10513,21,Phil Foden,352
10513,25,Raheem Sterling,29
10513,265,Declan Rice,377
10513,371,Jack Grealish,6
10513,3870,Kylian Mbappé,517
10513,3888,Aurélien Tchouaméni,517
10513,4606,Dayot Upamecano,517
10513,4677,Jude Bellingham,377
10513,47,Jordan Henderson,348
10513,61,Hugo Lloris,517
10513,8054,Adrien Rabiot,517
10513,8583,Theo Hernandez,517
10512,11488,Ricardo Horta,18
10512,12586,Sofyan Amrabat,686
10512,127,Diogo Dalot,216
10512,13044,Jawad El Yamiq,686
10512,133,Bruno Fernandes,234
10512,13864,Yahia Attiat-Allah,686
10512,13865,Badr Benoun,233
10512,13866,Selim Amallah,453
10512,13868,Yahya Jabrane,106
10512,13869,Walid Cheddira,233
10512,1393,Joao Felix,234
10512,1681,Achraf Hakimi,686
10512,17,João Cancelo,68
10512,1785,Bono,686
10512,1810,Youssef En-Nesyri,453
10512,1907,Vitinha,38
10512,1938,Hakim Ziyech,580
10512,2066,Ruben Dias,234
10512,233,Romain Saïss,406
10512,240,Rúben Neves,166
10512,27,Bernardo Silva,234
10512,401,Sofiane Boufal,580
10512,4324,Azzedine Ounahi,686
10512,4666,Raphaël Guerreiro,166
10512,6020,Cristiano Ronaldo,68
10512,8008,Goncalo Ramos,196
10512,8538,Diogo Costa,234
10512,8555,Otavio,196
10512,8564,Pepe,234
10512,8593,Rafael Leao,38
10512,9820,Achraf Dari,280
10512,9865,Zakaria Aboukhlal,106
10511,10715,Julian Alvarez,502
10511,11,Nicolás Otamendi,586
10511,11094,Cody Gakpo,398
10511,11241,Andries Noppert,398
10511,11856,Enzo Fernandez,586
10511,13222,Nahuel Molina,586
10511,13226,German Pezzella,98
10511,144,Emiliano Martínez,586
10511,1522,Frenkie de Jong,398
10511,1531,Lionel Messi,586
10511,1812,Luuk de Jong,61
10511,284,Nathan Aké,398
10511,37,Virgil van Dijk,398
10511,3856,Leandro Paredes,147
10511,453,Alexis Mac Allister,586
10511,5009,Wout Weghorst,34
10511,5116,Cristian Romero,488
10511,6895,Rodrigo de Paul,440
10511,8022,Jurrien Timber,398
10511,8023,Lisandro Martinez,586
10511,8025,Nicolas Tagliafico,98
10511,8026,Daley Blind,337
10511,8034,Steven Berghuis,173
10511,8134,Denzel Dumfries,398
10511,8138,Lautaro Martinez,84
10511,8326,Teun Koopmeiners,173
10511,8327,Marten De Roon,225
10511,8342,Memphis Depay,364
10511,84,Steven Bergwijn,225
10511,9178,Marcos Acuña,488
10510,100,Mateo Kovacic,559
10510,13830,Pedro,56
10510,13854,Dominik Livakovic,559
10510,13858,Josip Juranovic,559
10510,13861,Bruno Petkovic,128
10510,1676,Eder Militao,550
10510,1683,Casemiro,550
10510,1687,Luka Modric,559
10510,1695,Vinícius Junior,389
10510,1697,Rodrygo,161
10510,1926,Thiago Silva,550
10510,195,Richarlison,494
10510,2074,Raphinha,295
10510,32,Alisson,550
10510,3846,Marquinhos,550
10510,3865,Neymar,550
10510,3930,Lucas Paquetá,550
10510,40,Dejan Lovren,559
10510,4883,Andrej Kramaric,431
10510,4892,Josko Gvardiol,559
10510,4926,Borna Sosa,559
10510,6019,Nikola Vlasic,128
10510,8039,Antony,255
10510,8061,Danilo,550
10510,8129,Marcelo Brozovic,559
10510,8136,Ivan Perisic,559
10510,8330,Mario Pasalic,431
10509,11488,Ricardo Horta,122
10509,127,Diogo Dalot,503
10509,12960,Ricardo Rodriguez,461
10509,13118,Eray Comert,188
10509,133,Bruno Fernandes,457
10509,13881,Ardon Jashari,28
10509,1393,Joao Felix,381
10509,157,Granit Xhaka,461
10509,1876,William Carvalho,503
10509,1907,Vitinha,122
10509,2066,Ruben Dias,503
10509,240,Rúben Neves,85
10509,27,Bernardo Silva,418
10509,320,Fabian Schär,273
10509,4566,Rubén Vargas,320
10509,4661,Manuel Akanji,461
10509,4666,Raphaël Guerreiro,503
10509,4691,Yann Sommer,461
10509,4703,Denis Zakaria,166
10509,4717,Breel Embolo,433
10509,4732,Djibril Sow,295
10509,5035,Edimilson Fernandes,461
10509,57,Xherdan Shaqiri,461
10509,6020,Cristiano Ronaldo,122
10509,8008,Goncalo Ramos,381
10509,8011,Haris Seferovic,166
10509,8113,Noah Okafor,141
10509,8328,Remo Freuler,295
10509,8538,Diogo Costa,503
10509,8555,Otavio,381
10509,8564,Pepe,503
10509,8593,Rafael Leao,46
10508,12586,Sofyan Amrabat,1027
10508,12777,Abdelhamid Sabiri,328
10508,13021,Abde Ezzalzouli,488
10508,13044,Jawad El Yamiq,328
10508,13178,Nico Williams,106
10508,1341,Unai Simon,334
10508,1381,Marcos Llorente,334
10508,13864,Yahia Attiat-Allah,328
10508,13865,Badr Benoun,37
10508,13866,Selim Amallah,699
10508,13869,Walid Cheddira,328
10508,1394,Alvaro Morata,137
10508,1513,Jordi Alba,287
10508,1519,Sergio Busquets,334
10508,1529,Ansu Fati,47
10508,1530,Pedri,334
10508,1681,Achraf Hakimi,1027
10508,1696,Marco Asensio,197
10508,1785,Bono,1027
10508,18,Rodri,334
10508,1810,Youssef En-Nesyri,699
10508,1829,Carlos Soler,137
10508,1938,Hakim Ziyech,1027
10508,1950,Ferran Torres,228
10508,233,Romain Saïss,1027
10508,4002,Nayef Aguerd,699
10508,401,Sofiane Boufal,539
10508,4324,Azzedine Ounahi,990
10508,4908,Dani Olmo,287
10508,8027,Noussair Mazraoui,699
10508,8341,Gavi,197
10508,8344,Alex Balde,47
10508,9,Aymeric Laporte,334
