match_id,match_name,defending_team,defending_team_name,defender_id,defender_name,player_name,player_x,player_y,player_id,node_size,starter
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,Cody Gakpo,0.15,-21.665,11094,,1
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,Daley Blind,12.1444,17.8452,8026,,1
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,Davy Klaassen,-16.4648,-10.987,8033,,0
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,Denzel Dumfries,7.44775,-30.213250000000002,8134,,1
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,Frenkie de Jong,-3.29825,1.9435000000000002,1522,,1
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,Matthijs De Ligt,-11.8645,-13.097833333333334,8045,,1
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,Memphis Depay,6.400666666666667,-8.824833333333332,8342,,0
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,Nathan Aké,-11.755799999999999,14.315133333333334,284,,1
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,Steven Berghuis,9.747,-20.209,8034,,1
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,Teun Koopmeiners,2.9375,3.8709999999999996,8326,,0
3812,Senegal vs Netherlands,372,Senegal,3996,Bamba Dieng,Virgil van Dijk,-19.1519,-6.5742,37,,1
3812,Senegal vs Netherlands,372,Senegal,7988,Boulaye Dia,Andries Noppert,-46.45892307692308,1.207846153846154,11241,,1
3812,Senegal vs Netherlands,372,Senegal,7988,Boulaye Dia,Cody Gakpo,24.6155,-17.837,11094,,1
3812,Senegal vs Netherlands,372,Senegal,7988,Boulaye Dia,Daley Blind,-9.382263157894737,28.391368421052633,8026,,1
3812,Senegal vs Netherlands,372,Senegal,7988,Boulaye Dia,Denzel Dumfries,13.397444444444444,-26.84088888888889,8134,,1
3812,Senegal vs Netherlands,372,Senegal,7988,Boulaye Dia,Frenkie de Jong,-8.538854545454546,4.334363636363636,1522,1.0,1
