match_team_id,match_id,defending_team,zone,block_spread,spread_x,spread_y,x_range,lateral_off,aspect_xy,hull_area,nn_dist,edge_cv,edge_mean,raw_involvement_edge_cv,raw_involvement_edge_mean,raw_fault_edge_cv,raw_fault_edge_mean,raw_contribution_edge_cv,raw_contribution_edge_mean,valued_involvement_edge_cv,valued_involvement_edge_mean,valued_contribution_edge_cv,valued_contribution_edge_mean,valued_fault_edge_cv,valued_fault_edge_mean
3851_382,3851,382,own,11.39002449348233,8.746522409546008,7.295958038629122,36.329226060606054,1.203416615177329,1.1988175320138548,551.3316337313952,5.645567727484515,0.4453437821901827,14.912488112306322,0.4453437821901827,14.912488112306322,0.4507314734489901,14.903960549211504,0.40098264565564185,12.831277612460333,0.4453437821901827,14.912488112306322,0.40098264565564185,12.831277612460333,0.4507314734489901,14.903960549211504
3852_362,3852,362,high_press,18.118772248694896,15.050986419771396,10.087502941359336,61.55078041389505,0.17929591083502183,1.492042828365531,1283.9248056972242,8.19035134175143,0.4167658270698087,19.38601414556171,0.4167658270698087,19.38601414556171,0.4167658270698087,19.38601414556171,0.517110606020459,13.360769341542154,0.4167658270698087,19.38601414556171,0.517110606020459,13.360769341542154,0.4167658270698087,19.38601414556171
3852_362,3852,362,mid,15.082302616793378,12.104919062892028,8.997043220156582,50.11695311355311,1.4850805069584758,1.3454330235707546,961.8321863176418,6.983409063655042,0.3955956666359501,17.35512762335226,0.3955956666359501,17.35512762335226,0.3955956666359501,17.35512762335226,0.38723910490139835,15.710272032205607,0.40012490354051894,17.113463760946306,0.38723910490139835,15.710272032205607,0.40235604275917636,17.123213419077643
3852_362,3852,362,own,13.672394858798697,11.060091973581745,8.037956625338165,43.75145238095239,4.228444120869478,1.3759830376188968,706.870055155229,5.327507484413486,0.3751085975598974,15.418029048866975,0.3751085975598974,15.418029048866975,0.3714815971801294,15.150209873685473,0.35634239575195326,15.079726031757836,0.3751085975598974,15.418029048866975,0.35634239575195326,15.079726031757836,0.3714815971801294,15.150209873685473
3852_371,3852,371,high_press,16.1128339843552,14.466804177071992,7.094716055603931,58.77349946294308,0.2567712176075969,2.0390955837682947,837.2178680483395,6.805604427403404,0.4182827973949733,15.104562871685577,0.4182827973949733,15.104562871685577,0.4182827973949733,15.104562871685577,0.4600149796545059,14.503080824605805,0.4182827973949733,15.104562871685577,0.4600149796545059,14.503080824605805,0.4182827973949733,15.104562871685577
3852_371,3852,371,mid,11.810403289989695,10.011717653406036,6.265072665235206,42.72309095238095,0.17739282325662847,1.5980209948658548,541.0996725112607,5.45684156061512,0.43948398058688487,11.99084949423341,0.43948398058688487,11.99084949423341,0.4291549408323371,12.181527121084631,0.4512683112757249,11.023375179996426,0.43948398058688487,11.99084949423341,0.4512683112757249,11.023375179996426,0.4291549408323371,12.181527121084631
3852_371,3852,371,own,9.81871601384742,8.218381038212094,5.372652722011692,36.43888837209302,1.0958063254204116,1.52966913430706,384.14260128551257,4.683743042693022,0.4890209132860603,11.298466241057387,0.4890209132860603,11.298466241057387,0.5076858196035523,11.173392282359446,0.41251153483155917,9.865844495278525,0.4890209132860603,11.298466241057387,0.41251153483155917,9.865844495278525,0.5076858196035523,11.173392282359446
3853_374,3853,374,high_press,16.894299122194962,13.525737599035578,10.12283385382931,57.419538095238096,1.5274178938762943,1.3361611772299318,1165.0694647540975,7.450573901761932,0.35186914763942057,18.46946733476046,0.35186914763942057,18.46946733476046,0.35186914763942057,18.46946733476046,0.37200403206935856,16.589996799646844,0.35186914763942057,18.46946733476046,0.37200403206935856,16.589996799646844,0.35186914763942057,18.46946733476046
3853_374,3853,374,mid,14.077132331524822,9.75592746537656,10.148277389270199,40.67340502793296,0.2429759079370264,0.9613382735962193,870.1999148182582,6.505388592596147,0.44708139040932215,16.42919241318502,0.44708139040932215,16.42919241318502,0.44407228933921783,16.253899708142384,0.4173895372242796,15.031224461149622,0.44708139040932215,16.42919241318502,0.4173895372242796,15.031224461149622,0.44407228933921783,16.253899708142384
3853_374,3853,374,own,12.38132544077477,7.858407521692777,9.567792373028322,31.417771825396827,1.4280108238371105,0.821339679553006,679.2066081187091,5.874352978613407,0.4460988442684361,14.72961691945985,0.4460988442684361,14.72961691945985,0.42154960546723547,14.78932257229172,0.4343415730043727,13.076076215549085,0.4460988442684361,14.72961691945985,0.4343415730043727,13.076076215549085,0.42154960546723547,14.78932257229172
3853_380,3853,380,high_press,16.417140668300632,13.980926364813952,8.605591537158888,61.462518879076555,2.895997623014736,1.6246328104749572,1136.9003515331779,7.288869090952058,0.45255010224409675,16.850826838265863,0.45255010224409675,16.850826838265863,0.45277585258179004,17.007426891901,0.5118598475945528,14.995922568963561,0.45707559539633474,16.706028089659522,0.5118598475945528,14.995922568963561,0.44992476292937916,17.081465808036356
3853_380,3853,380,mid,14.473653680504293,11.291945581971923,9.054204318268958,50.827650661314394,2.2459216275255764,1.2471494109303236,953.1290681935789,7.290194971289436,0.41295042409677496,15.702301047410828,0.41295042409677496,15.702301047410828,0.4212261637288752,15.697729628581769,0.408084384673915,14.72407058120994,0.41295042409677496,15.702301047410828,0.408084384673915,14.72407058120994,0.4212261637288752,15.697729628581769
3853_380,3853,380,own,11.705268050973999,8.140590540529681,8.410950350382013,34.06670454545455,1.5046619864510489,0.9678562114161032,622.9232755491994,4.489596038443543,0.46278152987484716,14.09614256770908,0.46278152987484716,14.09614256770908,0.4468889770733129,14.438852443820036,0.4990438645558178,13.02354036444965,0.46278152987484716,14.09614256770908,0.4990438645558178,13.02354036444965,0.4468889770733129,14.438852443820036
3854_52,3854,52,high_press,18.91763401047021,14.666402676921086,11.948786928910453,58.69317673048601,0.47895381077764365,1.2274386315681367,1432.9302466740794,9.538770591289552,0.3671515200848095,18.683577256870464,0.3671515200848095,18.683577256870464,0.3705445521425782,18.624386020541564,0.42419562121425175,15.77142830893277,0.3671515200848095,18.683577256870464,0.42419562121425175,15.77142830893277,0.3705445521425782,18.624386020541564
3854_52,3854,52,mid,17.07024087669154,12.244473729168469,11.893947481134008,49.168668630338736,0.32589630970976335,1.0294709766114623,1179.614744690856,7.086981945080383,0.4011664450626224,19.348535209228558,0.4011664450626224,19.348535209228558,0.4011664450626224,19.348535209228558,0.28453675059067934,14.810836416076256,0.39646256196049157,19.50851770098287,0.28453675059067934,14.810836416076256,0.3974797729540411,19.58194978974911
3854_52,3854,52,own,12.700989975625317,9.184042165128847,8.773170229174301,36.740395424836606,0.35687226492869906,1.0468327782570812,700.5471952195526,6.429675675451037,0.3937235458869115,14.816671009750458,0.3937235458869115,14.816671009750458,0.39714770421705403,14.683429153507292,0.3653508211277414,13.51935196812515,0.3937235458869115,14.816671009750458,0.3653508211277414,13.51935196812515,0.39714770421705403,14.683429153507292
3854_57,3854,57,high_press,18.513229256862434,13.752920340784694,12.39341920606165,59.13521976377952,3.3233885712925533,1.1096954046433054,1420.243296082194,8.695656094669143,0.37558206086101076,17.51933500831999,0.37558206086101076,17.51933500831999,0.36137595234902326,17.979207831841265,0.3407002909103672,15.221733249320213,0.37558206086101076,17.51933500831999,0.3407002909103672,15.221733249320213,0.36137595234902326,17.979207831841265
3854_57,3854,57,mid,15.579075955095568,9.211259209773836,12.564247346538256,41.543600562740956,1.874464763616313,0.7331325908918653,1061.5365500710097,6.880553930843266,0.4701927943007164,17.229425398554213,0.4701927943007164,17.229425398554213,0.4701927943007164,17.229425398554213,0.4475881331617345,15.57326552247792,0.4701927943007164,17.229425398554213,0.4475881331617345,15.57326552247792,0.4701927943007164,17.229425398554213
3854_57,3854,57,own,12.795975219259862,7.477363364453064,10.38393080330602,34.11275343249427,1.020031545199396,0.7200898682869142,718.2273412132932,5.256753505986714,0.440059842097385,14.8884380337035,0.440059842097385,14.8884380337035,0.43819067637116277,14.86918793916192,0.391666335011415,13.301279646869464,0.440059842097385,14.8884380337035,0.391666335011415,13.301279646869464,0.43819067637116277,14.86918793916192
3855_368,3855,368,high_press,16.0199084925895,14.009921857643072,7.7691413717138715,58.91782364963504,1.5288542925231574,1.8032780184243815,1053.8050591725237,6.796875787601788,0.44439929280035706,15.857912964882278,0.44439929280035706,15.857912964882278,0.44439929280035706,15.857912964882278,0.43125787890286316,11.263162197309427,0.44439929280035706,15.857912964882278,0.43125787890286316,11.263162197309427,0.44439929280035706,15.857912964882278
3855_368,3855,368,mid,14.523779976048553,12.263692793200581,7.780875520574084,53.336548012718595,2.472863171402744,1.5761327579104811,969.0018324748036,6.944326526639077,0.43116718018291467,15.081404478378984,0.43116718018291467,15.081404478378984,0.43406527861236116,15.024675023071662,0.4173443422520165,13.594906818123134,0.43116718018291467,15.081404478378984,0.4173443422520165,13.594906818123134,0.43406527861236116,15.024675023071662
3855_368,3855,368,own,11.748746098480208,9.835434482936316,6.42629468810925,38.739508012820515,0.18675234060097567,1.5304985159076336,587.8003235638371,4.855290090355256,0.537240664874783,12.459439499019872,0.537240664874783,12.459439499019872,0.5349588638330824,12.269438617319208,0.4745905786878322,10.867073106453557,0.542734168593096,12.386331628958063,0.4745905786878322,10.867073106453557,0.5407259437589358,12.188012947913467
3855_385,3855,385,high_press,17.1456528065648,13.665290996736294,10.355347996942518,58.81996102150537,1.4608340434699931,1.3196360953558546,1222.7514550003611,8.092954231327198,0.40601036008846436,17.460078935457375,0.40601036008846436,17.460078935457375,0.40601036008846436,17.460078935457375,0.33532911215259636,16.694275290132,0.40601036008846436,17.460078935457375,0.33532911215259636,16.694275290132,0.40601036008846436,17.460078935457375
3855_385,3855,385,mid,14.236444905755592,9.371729537900205,10.716671545916817,40.04030971479501,1.064402174841364,0.8745000252873242,897.3501208314151,6.69498459211265,0.4195208642241202,16.104380300125868,0.4195208642241202,16.104380300125868,0.4195208642241202,16.104380300125868,0.40651933876926716,13.016946215737338,0.4195208642241202,16.104380300125868,0.40651933876926716,13.016946215737338,0.4195208642241202,16.104380300125868
3855_385,3855,385,own,11.837332565775213,7.29197960785019,9.324670271460507,34.352033057851244,0.3781457220224268,0.7820093789448342,599.3622498688084,5.291937185076375,0.4222296437872373,15.162146946199023,0.4222296437872373,15.162146946199023,0.42772493754355495,14.358780940260507,0.44447471821058154,14.347256485575613,0.4222296437872373,15.162146946199023,0.44447471821058154,14.347256485575613,0.42772493754355495,14.358780940260507
