match_id,match_name,defending_team,player_1,player_2,edge_count,raw_involvement,raw_fault,raw_contribution,valued_involvement,valued_contribution,valued_fault
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Kamil Glik,Robert Lewandowski,2,1.666125196,1.666125196,0,0.013902993,0,0.013902993
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,376,Kamil Glik,Krzysztof Piatek,1,0.558801974,0.558801974,0,0.006860781,0,0.006860781
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Malki,Mohamed Kanno,31,31.39628921,25.35987636,6.036412851,0.352796495,0.069612742,0.283183753
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Malki,Saleh Al-Shehri,21,21.81765386,18.04524092,3.772412941,0.287924,0.035191484,0.252732515
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohamed Kanno,Saleh Al-Shehri,18,17.19107909,16.26087515,0.930203945,0.247095217,0.005208626,0.241886591
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Saleh Al-Shehri,Salem Al-Dawsari,23,20.38612739,14.65796115,5.728166244,0.119501185,0.029883754,0.089617431
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Saleh Al-Shehri,Sami Al-Najei,19,14.7663127,7.849056431,6.917256272,0.074369567,0.029712487,0.04465708
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Salem Al-Dawsari,Sami Al-Najei,12,10.71005865,7.276375307,3.433683342,0.050652229,0.006279101,0.044373128
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Firas Al-Buraikan,Saleh Al-Shehri,14,12.63377634,11.90835202,0.725424326,0.106955658,0.00029231,0.106663348
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Firas Al-Buraikan,Sami Al-Najei,11,11.25736033,9.236847366,2.020512963,0.124087802,0.054624667,0.069463135
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Malki,Salem Al-Dawsari,23,23.51414908,17.88163459,5.632514484,0.213576394,0.037504024,0.17607237
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Abdulelah Al-Malki,21,22.09337111,18.41633299,3.677038121,0.331292477,0.040681601,0.290610876
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Mohamed Kanno,19,18.96320276,17.86269123,1.100511535,0.271580865,0.01446804,0.257112825
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Sami Al-Najei,4,4.8958151,3.629936648,1.265878453,0.041953178,0.015775884,0.026177294
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Saud Abdulhamid,9,9.685669393,9.685669393,0,0.167677199,0,0.167677199
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Malki,Sami Al-Najei,14,13.6503716,8.016342291,5.634029307,0.140973781,0.102851671,0.03812211
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Malki,Saud Abdulhamid,15,15.47634964,14.51270429,0.963645356,0.291125695,0.048384161,0.242741534
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohamed Kanno,Sami Al-Najei,14,13.27900095,9.364382681,3.914618271,0.129875301,0.082506464,0.047368837
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohamed Kanno,Saud Abdulhamid,21,19.55887434,17.51560093,2.043273409,0.260249974,0.064130932,0.196119042
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Sami Al-Najei,Saud Abdulhamid,8,6.21876483,4.504764456,1.714000374,0.103429569,0.071298897,0.032130672
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Malki,Ali Al-Bulayhi,21,21.43654352,17.20880251,4.227741012,0.250953381,0.032687176,0.218266205
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Malki,Mohammed Al-Burayk,15,14.79824759,12.5355918,2.262655794,0.160012368,0.041174992,0.118837376
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Ali Al-Bulayhi,Mohamed Kanno,19,15.11320778,13.22494552,1.888262263,0.191742541,0.011173493,0.180569048
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Ali Al-Bulayhi,Mohammed Al-Burayk,9,8.802209503,7.818919345,0.983290158,0.096474875,0.004728441,0.091746434
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Ali Al-Bulayhi,Sami Al-Najei,6,4.535447579,2.133004701,2.402442878,0.023667061,0.016863271,0.006803791
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohamed Kanno,Mohammed Al-Burayk,9,9.061286972,8.537837086,0.523449887,0.099995255,0.002181132,0.097814123
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohammed Al-Burayk,Sami Al-Najei,6,5.415671756,4.130841356,1.2848304,0.042458305,0.010195258,0.032263047
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Ali Al-Bulayhi,Firas Al-Buraikan,7,4.453107782,4.453107782,0,0.056450288,0,0.056450288
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Ali Al-Bulayhi,Saleh Al-Shehri,12,10.97968877,10.40548802,0.574200752,0.145119495,0.004303267,0.140816228
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Ali Al-Bulayhi,Saud Abdulhamid,10,7.767100864,7.610208752,0.156892112,0.095946193,2.26E-05,0.09592362
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Firas Al-Buraikan,Saud Abdulhamid,17,15.72294835,12.69948299,3.023465365,0.226035966,0.058173172,0.167862794
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Saleh Al-Shehri,Saud Abdulhamid,9,8.680087534,7.640571794,1.03951574,0.117425582,0.001489408,0.115936175
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Firas Al-Buraikan,12,12.0010738,11.73297535,0.268098442,0.183427851,0.005203493,0.178224357
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Malki,Firas Al-Buraikan,15,15.28915353,14.73224405,0.556909479,0.197025481,0.027962152,0.169063329
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Firas Al-Buraikan,Salem Al-Dawsari,11,10.60247103,10.60247103,0,0.068645196,0,0.068645196
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Firas Al-Buraikan,Mohammed Al-Burayk,6,5.88455975,5.88455975,0,0.075630879,0,0.075630879
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohammed Al-Burayk,Saleh Al-Shehri,5,3.954585743,3.954585743,0,0.05422797,0,0.05422797
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohammed Al-Burayk,Salem Al-Dawsari,10,10.0167008,8.689838059,1.326862743,0.106900865,0.021896301,0.085004564
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Firas Al-Buraikan,Mohamed Kanno,23,25.45507036,22.94920661,2.505863754,0.292303906,0.054574073,0.237729832
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Ali Al-Bulayhi,16,14.77132163,12.59257465,2.178746977,0.222135038,0.020344635,0.201790403
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Mohammed Al-Burayk,8,8.084239582,6.928958625,1.155280957,0.131531871,0.021470258,0.110061613
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Salem Al-Dawsari,6,5.1495289,5.1495289,0,0.051130574,0,0.051130574
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Ali Al-Bulayhi,Salem Al-Dawsari,12,11.84542403,11.12133692,0.724087116,0.09297571,0.000104182,0.092871528
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohamed Kanno,Salem Al-Dawsari,18,16.71315682,14.40798662,2.305170193,0.12016782,0.00100156,0.11916626
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohammed Al-Burayk,Saud Abdulhamid,1,1.482324986,1.482324986,0,0.015590472,0,0.015590472
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Salem Al-Dawsari,Saud Abdulhamid,17,16.29855672,12.34193497,3.956621751,0.258643894,0.100453141,0.158190753
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Mohammed Al-Owais,1,0.976202769,0.976202769,0,0.025153046,0,0.025153046
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Malki,Mohammed Al-Owais,1,0.873619338,0.873619338,0,0.022509859,0,0.022509859
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Ali Al-Bulayhi,Mohammed Al-Owais,1,0.847520426,0.847520426,0,0.021837389,0,0.021837389
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Firas Al-Buraikan,Mohammed Al-Owais,1,0.966696004,0.966696004,0,0.024908092,0,0.024908092
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohamed Kanno,Mohammed Al-Owais,1,0.963568765,0.963568765,0,0.024827515,0,0.024827515
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohammed Al-Burayk,Mohammed Al-Owais,1,0.713077732,0.713077732,0,0.018373311,0,0.018373311
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Saleh Al-Shehri,9,9.757485585,9.757485585,0,0.179228,0,0.179228
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Nawaf Al-Abed,8,9.031924318,9.031924318,0,0.167911738,0,0.167911738
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Malki,Nawaf Al-Abed,15,17.62430522,17.01569431,0.608610908,0.25744829,0.002599462,0.254848828
