competition_name,competition_id,host,match_day,season_name,season_id,kickoff_time,match_id,event_vendor,tracking_vendor,match_title,home_team_name,home_team_id,guest_team_name,guest_team_id,result,country,stadium_id,stadium_name,precipitation,pitch_x,pitch_y,total_time_first_half,total_time_second_half,playing_time_first_half,playing_time_second_half,ds_parser_version,xg_tag,xg_sha1,xpass_tag,xpass_sha1,fps,match_string,slugified_match_string,Unnamed: 0,date,endPeriod1,endPeriod2,halfPeriod,homeTeamStartLeft,homeTeamStartLeftExtraTime,period1,period2,startPeriod1,startPeriod2,videoUrl,awayTeam.shortName,awayTeamKit.name,awayTeamKit.primaryColor,awayTeamKit.primaryTextColor,awayTeamKit.secondaryColor,awayTeamKit.secondaryTextColor,homeTeam.shortName,homeTeamKit.name,homeTeamKit.primaryColor,homeTeamKit.primaryTextColor,homeTeamKit.secondaryColor,homeTeamKit.secondaryTextColor,stadium.id,stadium.name,stadium.pitches
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),17,2023/2024,DFL-SEA-0001K7,2024-03-22T17:30:09.610+00:00,89ece70d45aa03e0bf6b17bc37c56f59,sts,sts_t160,SC Freiburg-1899 Hoffenheim,SC Freiburg,87400d97853f17300bad4399db2ceb41,1899 Hoffenheim,527c6caf6e38ffca0e2b984d0ca17bf7,2:4,Deutschland,DFL-STA-000009,Dreisamstadion,none,100.0,68.0,2771.16,2892.32,1865.88,1850.68,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 17.ST SC Freiburg - 1899 Hoffenheim,bundesliga-2023-2024-17-st-sc-freiburg-1899-hoffenheim,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),5,2023/2024,DFL-SEA-0001K7,2023-10-21T10:00:10.264+00:00,53847d99c262ffb7e9421bc4f5653ba6,sts,sts_t160,SC Freiburg-1. FC Nürnberg,SC Freiburg,87400d97853f17300bad4399db2ceb41,1. FC Nürnberg,aab3502ab7183559fed36874c26d18af,0:2,Deutschland,DFL-STA-000009,Dreisamstadion,none,100.0,68.0,2932.4,3125.48,1401.12,1781.92,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 5.ST SC Freiburg - 1. FC Nürnberg,bundesliga-2023-2024-5-st-sc-freiburg-1-fc-nurnberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),13,2023/2024,DFL-SEA-0001K7,2024-02-09T17:30:05.650+00:00,5307108efb318499ac13bfd0d45d84dc,sts,sts_t160,SGS Essen-RB Leipzig,SGS Essen,cd1a9149422f6b61b74baa7dc4ce0b0d,RB Leipzig,dba15f95d732f82f0f9f4903f1622d39,4:4,Deutschland,DFL-STA-J0028M,Stadion an der Hafenstraße,none,105.0,68.0,3071.92,3041.44,1577.08,1539.76,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 13.ST SGS Essen - RB Leipzig,bundesliga-2023-2024-13-st-sgs-essen-rb-leipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),14,2023/2024,DFL-SEA-0001K7,2024-02-18T15:00:37.280+00:00,9ed6b5ba43f8b9e65ea06199e07d2b30,sts,sts_t160,Bayern München-SGS Essen,Bayern München,a81c4f5ef28d2081cf1c3e775ba3c7c4,SGS Essen,cd1a9149422f6b61b74baa7dc4ce0b0d,2:0,Deutschland,DFL-STA-J00252,FC Bayern Campus,none,105.0,68.0,2704.68,2886.04,1650.36,1674.48,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 14.ST Bayern München - SGS Essen,bundesliga-2023-2024-14-st-bayern-munchen-sgs-essen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),19,2023/2024,DFL-SEA-0001K7,2024-04-21T12:00:48.200+00:00,1b566a8dd8a22da20102f8ba3033f1d5,sts,sts_t160,1. FC Köln-SC Freiburg,1. FC Köln,909b58975c636de982a6e9db835944ca,SC Freiburg,87400d97853f17300bad4399db2ceb41,2:0,Deutschland,DFL-STA-J000RE,Franz-Kremer-Stadion,none,105.0,70.0,2706.32,3019.76,1833.36,1395.64,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 19.ST 1. FC Köln - SC Freiburg,bundesliga-2023-2024-19-st-1-fc-koln-sc-freiburg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),10,2023/2024,DFL-SEA-0001K7,2023-12-18T18:31:08.780+00:00,acbf4894bf01ae813a6cd53139dfe3b8,sts,sts_t160,VfL Wolfsburg-Werder Bremen,VfL Wolfsburg,817f1a532ae3f8eba7ecb032ae9833f8,Werder Bremen,555d6824b7aa7fb93ae9bd7c95667851,1:0,Deutschland,DFL-STA-000NB8,AOK Stadion,none,105.0,68.0,2896.4,2983.92,1832.04,1604.0,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 10.ST VfL Wolfsburg - Werder Bremen,bundesliga-2023-2024-10-st-vfl-wolfsburg-werder-bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),3,2023/2024,DFL-SEA-0001K7,2023-10-08T16:30:53.490+00:00,eb552614807b9a1fc5d7895466c04023,sts,sts_t160,SC Freiburg-Werder Bremen,SC Freiburg,87400d97853f17300bad4399db2ceb41,Werder Bremen,555d6824b7aa7fb93ae9bd7c95667851,2:1,Deutschland,DFL-STA-000009,Dreisamstadion,none,100.0,68.0,2717.0,3017.8,1526.24,1438.76,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 3.ST SC Freiburg - Werder Bremen,bundesliga-2023-2024-3-st-sc-freiburg-werder-bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),1,2023/2024,DFL-SEA-0001K7,2023-09-17T12:01:53.474+00:00,3e4c007c2b75646e157632e1e82bafea,sts,sts_t160,1. FC Köln-RB Leipzig,1. FC Köln,909b58975c636de982a6e9db835944ca,RB Leipzig,dba15f95d732f82f0f9f4903f1622d39,2:1,Deutschland,DFL-STA-J000RE,Franz-Kremer-Stadion,none,105.0,70.0,3043.88,3060.56,1196.44,1285.2,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 1.ST 1. FC Köln - RB Leipzig,bundesliga-2023-2024-1-st-1-fc-koln-rb-leipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),8,2023/2024,DFL-SEA-0001K7,2023-11-18T13:00:54.950+00:00,6962491771ef3405df61d53288020ed5,sts,sts_t160,VfL Wolfsburg-MSV Duisburg,VfL Wolfsburg,817f1a532ae3f8eba7ecb032ae9833f8,MSV Duisburg,0c2d2261f729957d793f5451e5f57107,2:0,Deutschland,DFL-STA-000NB8,AOK Stadion,none,105.0,68.0,2774.16,3032.8,1887.56,1966.8,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 8.ST VfL Wolfsburg - MSV Duisburg,bundesliga-2023-2024-8-st-vfl-wolfsburg-msv-duisburg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),13,2023/2024,DFL-SEA-0001K7,2024-02-11T17:30:10.480+00:00,9938421c7caeb5c173416b3c06392a9d,sts,sts_t160,SC Freiburg-MSV Duisburg,SC Freiburg,87400d97853f17300bad4399db2ceb41,MSV Duisburg,0c2d2261f729957d793f5451e5f57107,1:1,Deutschland,DFL-STA-000009,Dreisamstadion,none,100.0,68.0,0.0,0.0,0.0,0.0,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 13.ST SC Freiburg - MSV Duisburg,bundesliga-2023-2024-13-st-sc-freiburg-msv-duisburg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),4,2023/2024,DFL-SEA-0001K7,2023-10-15T12:00:46.169+00:00,b72cc62bdf5e9b8b43f9215cbe95c1c8,sts,sts_t160,RB Leipzig-VfL Wolfsburg,RB Leipzig,dba15f95d732f82f0f9f4903f1622d39,VfL Wolfsburg,817f1a532ae3f8eba7ecb032ae9833f8,0:2,Deutschland,DFL-STA-00001F,Red Bull Arena,none,105.0,68.0,2833.92,2972.2,1750.72,1872.2,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 4.ST RB Leipzig - VfL Wolfsburg,bundesliga-2023-2024-4-st-rb-leipzig-vfl-wolfsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),10,2023/2024,DFL-SEA-0001K7,2023-12-16T11:01:44.990+00:00,bd8a4306d511a65d8820fdd3337dd7ae,sts,sts_t160,1. FC Köln-SGS Essen,1. FC Köln,909b58975c636de982a6e9db835944ca,SGS Essen,cd1a9149422f6b61b74baa7dc4ce0b0d,0:1,Deutschland,DFL-STA-J000RE,Franz-Kremer-Stadion,none,105.0,70.0,2855.48,2944.4,1590.32,1817.76,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 10.ST 1. FC Köln - SGS Essen,bundesliga-2023-2024-10-st-1-fc-koln-sgs-essen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),7,2023/2024,DFL-SEA-0001K7,2023-11-12T13:00:34.183+00:00,d253f8e051abd350b9a887def93f685f,sts,sts_t160,VfL Wolfsburg-SC Freiburg,VfL Wolfsburg,817f1a532ae3f8eba7ecb032ae9833f8,SC Freiburg,87400d97853f17300bad4399db2ceb41,4:0,Deutschland,DFL-STA-000NB8,AOK Stadion,none,105.0,68.0,2824.72,2911.04,1559.44,1582.24,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 7.ST VfL Wolfsburg - SC Freiburg,bundesliga-2023-2024-7-st-vfl-wolfsburg-sc-freiburg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),20,2023/2024,DFL-SEA-0001K7,2024-05-03T16:30:50.820+00:00,50d6d3d68341a617993a7aea0501ffff,sts,sts_t160,VfL Wolfsburg-1. FC Köln,VfL Wolfsburg,817f1a532ae3f8eba7ecb032ae9833f8,1. FC Köln,909b58975c636de982a6e9db835944ca,5:1,Deutschland,DFL-STA-000NB8,AOK Stadion,none,105.0,68.0,2853.24,3042.92,1672.08,1815.88,2.5.0.post24+g9d09551,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 20.ST VfL Wolfsburg - 1. FC Köln,bundesliga-2023-2024-20-st-vfl-wolfsburg-1-fc-koln,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),8,2023/2024,DFL-SEA-0001K7,2023-11-20T18:30:52.900+00:00,7fb85800e8ec77a830e14207946b4260,sts,sts_t160,SC Freiburg-1. FC Köln,SC Freiburg,87400d97853f17300bad4399db2ceb41,1. FC Köln,909b58975c636de982a6e9db835944ca,3:3,Deutschland,DFL-STA-000009,Dreisamstadion,none,100.0,68.0,2795.0,2888.28,1700.4,1584.12,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 8.ST SC Freiburg - 1. FC Köln,bundesliga-2023-2024-8-st-sc-freiburg-1-fc-koln,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),22,2023/2024,DFL-SEA-0001K7,2024-05-20T13:30:09.790+00:00,baf58cee1a5fe3ea3476ba58ce1dc5ef,sts,sts_t160,SC Freiburg-RB Leipzig,SC Freiburg,87400d97853f17300bad4399db2ceb41,RB Leipzig,dba15f95d732f82f0f9f4903f1622d39,2:1,Deutschland,DFL-STA-000009,Dreisamstadion,none,100.0,68.0,2769.92,3141.0,1574.48,1681.56,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 22.ST SC Freiburg - RB Leipzig,bundesliga-2023-2024-22-st-sc-freiburg-rb-leipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),22,2023/2024,DFL-SEA-0001K7,2024-05-20T13:31:53.640+00:00,57164d072deb83dc3a97e330536163ea,sts,sts_t160,VfL Wolfsburg-SGS Essen,VfL Wolfsburg,817f1a532ae3f8eba7ecb032ae9833f8,SGS Essen,cd1a9149422f6b61b74baa7dc4ce0b0d,6:0,Deutschland,DFL-STA-000NB8,AOK Stadion,none,105.0,68.0,3001.32,2885.8,1540.32,1716.4,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 22.ST VfL Wolfsburg - SGS Essen,bundesliga-2023-2024-22-st-vfl-wolfsburg-sgs-essen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,9a4f7a5d9a53e21255bb908af86858bb,Deutscher Fußball-Bund (DFB),20,2023/2024,DFL-SEA-0001K7,2024-05-05T12:00:12.950+00:00,58ab1c1f2f848fe973cbbca7949bb5d9,sts,sts_t160,SC Freiburg-SGS Essen,SC Freiburg,87400d97853f17300bad4399db2ceb41,SGS Essen,cd1a9149422f6b61b74baa7dc4ce0b0d,0:1,Deutschland,DFL-STA-000009,Dreisamstadion,none,100.0,68.0,2843.24,2941.44,1692.12,1623.76,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,Bundesliga 2023/2024: 20.ST SC Freiburg - SGS Essen,bundesliga-2023-2024-20-st-sc-freiburg-sgs-essen,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),6,2023/2024,DFL-SEA-0001K7,2023-09-17T17:30:30.951+00:00,093a62c6fe4aa8d106f8ff2cdeebf9e2,sts,sts_t160,SpVgg Unterhaching-1. FC Saarbrücken,SpVgg Unterhaching,c7b620f4d20b4e83e628e04faec67662,1. FC Saarbrücken,bcaa81bdab63f3b901fab9e6eefbcbcc,0:0,Deutschland,DFL-STA-000N6F,Sportpark Unterhaching,none,105.0,68.0,3059.2,3098.48,1716.76,1849.48,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 6.ST SpVgg Unterhaching - 1. FC Saarbrücken,3-liga-2023-2024-6-st-spvgg-unterhaching-1-fc-saarbrucken,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),5,2023/2024,DFL-SEA-0001K7,2023-09-01T17:00:08.588+00:00,20868f891e362f56dccf44b582e4501a,sts,sts_t160,1. FC Saarbrücken-Borussia Dortmund II,1. FC Saarbrücken,bcaa81bdab63f3b901fab9e6eefbcbcc,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,2:0,Deutschland,DFL-STA-000N8T,Ludwigsparkstadion,none,105.0,68.0,2890.44,3053.16,2020.72,1896.56,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 5.ST 1. FC Saarbrücken - Borussia Dortmund II,3-liga-2023-2024-5-st-1-fc-saarbrucken-borussia-dortmund-ii,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),12,2023/2024,DFL-SEA-0001K7,2023-10-22T14:31:40.000+00:00,566c2fc23b77af6118b6cb8079a1a8f8,sts,sts_t160,Rot-Weiss Essen-1. FC Saarbrücken,Rot-Weiss Essen,cae8ee548a21f35c64723376ea5c6904,1. FC Saarbrücken,bcaa81bdab63f3b901fab9e6eefbcbcc,2:1,Deutschland,DFL-STA-J0028M,Stadion an der Hafenstraße,none,105.0,68.0,2918.44,3020.2,1695.8,1617.76,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 12.ST Rot - Weiss Essen - 1. FC Saarbrücken,3-liga-2023-2024-12-st-rot-weiss-essen-1-fc-saarbrucken,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),8,2023/2024,DFL-SEA-0001K7,2023-10-01T14:32:01.786+00:00,c268e422753b7494ff20d9546b7ecc7b,sts,sts_t160,Borussia Dortmund II-SpVgg Unterhaching,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,SpVgg Unterhaching,c7b620f4d20b4e83e628e04faec67662,2:2,Deutschland,DFL-STA-000N89,Stadion Rote Erde,none,105.0,68.0,2880.4,2996.64,1564.68,1524.44,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 8.ST Borussia Dortmund II - SpVgg Unterhaching,3-liga-2023-2024-8-st-borussia-dortmund-ii-spvgg-unterhaching,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),3,2023/2024,DFL-SEA-0001K7,2023-08-23T17:00:45.917+00:00,800bbe030ccbcf3cd24640ea0a20d52b,sts,sts_t160,Jahn Regensburg-Borussia Dortmund II,Jahn Regensburg,5555ad87fcd59404d20c2db6cef9317b,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,0:0,Deutschland,DFL-STA-000N6V,Jahnstadion Regensburg,none,105.0,68.0,2902.88,2907.12,1799.44,1477.92,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 3.ST Jahn Regensburg - Borussia Dortmund II,3-liga-2023-2024-3-st-jahn-regensburg-borussia-dortmund-ii,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),17,2023/2024,DFL-SEA-0001K7,2023-12-03T18:30:55.860+00:00,c5ed9db495db255e2d7c5a3e79ed97f5,sts,sts_t160,Borussia Dortmund II-TSV 1860 München,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,TSV 1860 München,6b9cc3f277069e6166c375de4f1e334f,3:0,Deutschland,DFL-STA-000N89,Stadion Rote Erde,none,105.0,68.0,2846.56,2928.96,1811.48,1672.4,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 17.ST Borussia Dortmund II - TSV 1860 München,3-liga-2023-2024-17-st-borussia-dortmund-ii-tsv-1860-munchen,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),4,2023/2024,DFL-SEA-0001K7,2023-08-27T17:30:54.813+00:00,30c86651f97120742179671569167017,sts,sts_t160,Rot-Weiss Essen-Preußen Münster,Rot-Weiss Essen,cae8ee548a21f35c64723376ea5c6904,Preußen Münster,6b882ea28a76e846104725f3dc8be46d,1:0,Deutschland,DFL-STA-J0028M,Stadion an der Hafenstraße,none,105.0,68.0,2780.04,3216.56,2057.64,1799.52,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 4.ST Rot - Weiss Essen - Preußen Münster,3-liga-2023-2024-4-st-rot-weiss-essen-preussen-munster,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),16,2023/2024,DFL-SEA-0001K7,2023-11-25T13:04:22.380+00:00,d79114be89bdbc6debb47a23706ee3c6,sts,sts_t160,TSV 1860 München-SpVgg Unterhaching,TSV 1860 München,6b9cc3f277069e6166c375de4f1e334f,SpVgg Unterhaching,c7b620f4d20b4e83e628e04faec67662,0:1,Deutschland,DFL-STA-000N80,Grünwalder Straße,none,105.0,68.0,2881.68,3128.84,1674.72,1630.88,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 16.ST TSV 1860 München - SpVgg Unterhaching,3-liga-2023-2024-16-st-tsv-1860-munchen-spvgg-unterhaching,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),1,2023/2024,DFL-SEA-0001K7,2023-08-05T12:00:52.554+00:00,dbce5ccbf910e2c188385e4de6212191,sts,sts_t160,Preußen Münster-Borussia Dortmund II,Preußen Münster,6b882ea28a76e846104725f3dc8be46d,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,0:0,Deutschland,DFL-STA-000N5Q,Preußenstadion,none,105.0,68.0,2747.6,2886.08,1845.56,1650.96,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 1.ST Preußen Münster - Borussia Dortmund II,3-liga-2023-2024-1-st-preussen-munster-borussia-dortmund-ii,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),17,2023/2024,DFL-SEA-0001K7,2023-12-02T13:01:09.830+00:00,0c40ea04ebefb28f89084d33cce4be41,sts,sts_t160,1. FC Saarbrücken-Preußen Münster,1. FC Saarbrücken,bcaa81bdab63f3b901fab9e6eefbcbcc,Preußen Münster,6b882ea28a76e846104725f3dc8be46d,0:0,Deutschland,DFL-STA-000N8T,Ludwigsparkstadion,none,105.0,68.0,2956.92,3043.92,1508.24,1909.16,2.5.0.post130+ga76db1a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 17.ST 1. FC Saarbrücken - Preußen Münster,3-liga-2023-2024-17-st-1-fc-saarbrucken-preussen-munster,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),12,2023/2024,DFL-SEA-0001K7,2023-10-20T17:01:08.620+00:00,9c60d367b4a59fd900b1aae27d07a053,sts,sts_t160,Waldhof Mannheim-Borussia Dortmund II,Waldhof Mannheim,de7a4c1204cbf36b8e07bbe01b753292,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,1:3,Deutschland,DFL-STA-000N8P,Carl-Benz-Stadion,none,105.0,68.0,2893.2,3001.64,1967.96,1533.48,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 12.ST Waldhof Mannheim - Borussia Dortmund II,3-liga-2023-2024-12-st-waldhof-mannheim-borussia-dortmund-ii,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),15,2023/2024,DFL-SEA-0001K7,2023-11-12T15:30:51.486+00:00,70cb2662e8aa44e85cfb051056e9965e,sts,sts_t160,Rot-Weiss Essen-Waldhof Mannheim,Rot-Weiss Essen,cae8ee548a21f35c64723376ea5c6904,Waldhof Mannheim,de7a4c1204cbf36b8e07bbe01b753292,2:0,Deutschland,DFL-STA-J0028M,Stadion an der Hafenstraße,none,105.0,68.0,3200.8,2945.76,1882.6,1735.68,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 15.ST Rot - Weiss Essen - Waldhof Mannheim,3-liga-2023-2024-15-st-rot-weiss-essen-waldhof-mannheim,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
