match_id,defending_team,team_name,home_away,defender_id,defender_name,starter,overall_n,overall_avg_x,overall_avg_y,raw_involvement_n,raw_involvement_avg_x,raw_involvement_avg_y,raw_contribution_n,raw_contribution_avg_x,raw_contribution_avg_y,raw_fault_n,raw_fault_avg_x,raw_fault_avg_y,valued_involvement_n,valued_involvement_avg_x,valued_involvement_avg_y,valued_contribution_n,valued_contribution_avg_x,valued_contribution_avg_y,valued_fault_n,valued_fault_avg_x,valued_fault_avg_y,raw_involvement_self_inv,raw_fault_self_inv,raw_contribution_self_inv,valued_involvement_self_inv,valued_contribution_self_inv,valued_fault_self_inv,raw_responsibility_self_inv,raw_fault_r_self_inv,raw_contribution_r_self_inv,valued_responsibility_self_inv,valued_contribution_r_self_inv,valued_fault_r_self_inv
3847,373,Iran,home,13982,Ahmad Nourollahi,1,180,-10.72412778,4.98875,50,-10.85274,6.37474,17,-12.59423529,8.531529412,33,-9.955606061,5.263666667,49,-10.90644898,5.985,17,-12.59423529,8.531529412,32,-10.0098125,4.63215625,2.607860137,0.073213352,2.534646784,0.009971066,0.009567255,0.00040381,0,0,0,0,0,0
3847,373,Iran,home,13983,Mehdi Torabi,0,39,-2.603846154,-15.73428205,7,-7.174,-22.11571429,3,-0.973,-14.683,4,-11.82475,-27.69025,7,-7.174,-22.11571429,3,-0.973,-14.683,4,-11.82475,-27.69025,2,0,2,0.03650457,0.03650457,0,0,0,0,0,0,0
3847,373,Iran,home,13984,Karim Ansarifard,0,26,14.04080769,5.875307692,7,16.41771429,0.393714286,2,16.589,-12.075,5,16.3492,5.3812,7,16.41771429,0.393714286,2,16.589,-12.075,5,16.3492,5.3812,0,0,0,0,0,0,0,0,0,0,0,0
3847,373,Iran,home,5070,Saman Ghoddos,0,100,0.80814,-6.81554,26,-6.964,-6.306961538,9,-13.63988889,0.882111111,17,-3.429705882,-10.11294118,26,-6.964,-6.306961538,9,-13.63988889,0.882111111,17,-3.429705882,-10.11294118,2,0,2,0.07156432,0.07156432,0,0,0,0,0,0,0
3847,373,Iran,home,7441,Sardar Azmoun,1,119,4.049991597,1.688042017,25,5.20252,6.2068,5,8.9144,8.9754,20,4.27455,5.51465,24,5.496791667,5.701375,5,8.9144,8.9754,19,4.597421053,4.839789474,0.464529825,0.080089026,0.384440799,0.000711405,0.00062121,9.02E-05,0,0,0,0,0,0
3847,373,Iran,home,8561,Mehdi Taremi,1,219,1.102077626,-0.717182648,79,1.463164557,-1.228670886,26,-0.355038462,-3.330038462,53,2.355113208,-0.197811321,77,1.881883117,-1.49,26,-0.355038462,-3.330038462,51,3.02227451,-0.551941176,3.393592309,1.339804334,2.053787976,0.098561767,0.097176827,0.00138494,0,0,0,0,0,0
3848,367,Denmark,away,11854,Alexander Bah,0,92,15.24875,-16.28741304,25,25.56484,-24.08496,12,20.81758333,-24.51708333,13,29.94692308,-23.68607692,24,24.98191667,-23.94895833,12,20.81758333,-24.51708333,12,29.14625,-23.38083333,6,0,6,0.11296474,0.11296474,0,0,0,0,0,0,0
3848,367,Denmark,away,12022,Andreas Cornelius,0,50,-6.7174,-4.5289,19,-13.17578947,0.089315789,8,-7.366,-1.9265,11,-17.40109091,1.555363636,19,-13.17578947,0.089315789,8,-7.366,-1.9265,11,-17.40109091,1.555363636,1.341245015,0,1.341245015,0.01083655,0.01083655,0,0,0,0,0,0,0
3848,367,Denmark,away,12779,Mikkel Damsgaard,0,66,3.148712121,-4.768060606,21,6.616761905,-8.216571429,9,11.11488889,-9.048888889,12,3.243166667,-7.592333333,20,5.7075,-7.2307,9,11.11488889,-9.048888889,11,1.283272727,-5.743090909,2.858254568,1.324649778,1.53360479,0.005982109,0.005465427,0.000516682,0,0,0,0,0,0
3848,367,Denmark,away,1536,Martin Braithwaite,1,129,-10.71625581,0.647666667,26,-11.74061538,5.346038462,8,-15.002375,-3.81025,18,-10.29094444,9.4155,26,-11.74061538,5.346038462,8,-15.002375,-3.81025,18,-10.29094444,9.4155,1.856721054,0.767898328,1.088822725,0.006238055,0.001381746,0.004856309,0,0,0,0,0,0
3848,367,Denmark,away,200,Kasper Schmeichel,1,195,40.82964103,-0.280420513,2,47.722,1.2335,2,47.722,1.2335,,,,2,47.722,1.2335,2,47.722,1.2335,,,,2,0,2,0.08566121,0.08566121,0,0,0,0,0,0,0
3848,367,Denmark,away,2073,Joachim Andersen,1,195,18.05995897,-5.400220513,48,17.73154167,-4.603958333,23,12.59469565,-6.09473913,25,22.45744,-3.23244,47,17.29865957,-4.254319149,23,12.59469565,-6.09473913,24,21.806625,-2.490583333,15,0,15,0.23911596,0.23911596,0,0,0,0,0,0,0
3848,367,Denmark,away,395,Pierre-Emile Höjbjerg,1,195,11.71942564,-0.924441026,72,13.25805556,-1.910625,29,12.07055172,-0.306862069,43,14.05893023,-2.992232558,71,12.88702817,-1.590309859,29,12.07055172,-0.306862069,42,13.45078571,-2.4765,8.162013526,0,8.162013526,0.252667896,0.252667896,0,0,0,0,0,0,0
3848,367,Denmark,away,4053,Kasper Dolberg,0,66,-7.982606061,-1.686681818,21,-11.93414286,0.756285714,11,-5.954,-2.293818182,10,-18.5123,4.1114,21,-11.93414286,0.756285714,11,-5.954,-2.293818182,10,-18.5123,4.1114,0,0,0,0,0,0,0,0,0,0,0,0
3848,367,Denmark,away,4737,Jesper Lindström,1,195,0.387712821,9.896779487,49,-1.437673469,16.19381633,11,-2.884363636,14.61563636,38,-1.018894737,16.65065789,49,-1.437673469,16.19381633,11,-2.884363636,14.61563636,38,-1.018894737,16.65065789,2.402755018,0,2.402755018,0.024661239,0.024661239,0,0,0,0,0,0,0
3848,367,Denmark,away,4882,Robert Skov,0,50,6.99574,12.9484,4,4.30475,27.5975,2,13.5175,29.4125,2,-4.908,25.7825,4,4.30475,27.5975,2,13.5175,29.4125,2,-4.908,25.7825,1,0,1,0.03251736,0.03251736,0,0,0,0,0,0,0
3848,367,Denmark,away,5063,Mathias Jensen,1,129,3.078224806,-6.480682171,39,8.614615385,-8.668076923,12,11.93908333,-11.18275,27,7.137074074,-7.550444444,39,8.614615385,-8.668076923,12,11.93908333,-11.18275,27,7.137074074,-7.550444444,0,0,0,0,0,0,0,0,0,0,0,0
3848,367,Denmark,away,7443,Christian Eriksen,1,195,5.706,2.961384615,74,5.629162162,7.978162162,23,6.705869565,7.163652174,51,5.143588235,8.345490196,73,5.267219178,8.348972603,23,6.705869565,7.163652174,50,4.60544,8.89422,1.612722477,0,1.612722477,0.05375408,0.05375408,0,0,0,0,0,0,0
3848,367,Denmark,away,8099,Rasmus Kristensen,1,103,14.4413301,-14.54418447,19,19.55326316,-23.35463158,8,15.678,-21.721625,11,22.37163636,-24.54227273,19,19.55326316,-23.35463158,8,15.678,-21.721625,11,22.37163636,-24.54227273,3,0,3,0.06327448,0.06327448,0,0,0,0,0,0,0
3848,367,Denmark,away,8324,Joakim Maehle,1,145,13.53987586,16.48228276,37,12.47883784,24.16481081,12,11.465,21.8695,25,12.96548,25.26656,37,12.47883784,24.16481081,12,11.465,21.8695,25,12.96548,25.26656,4,0,4,0.05579885,0.05579885,0,0,0,0,0,0,0
3848,367,Denmark,away,9089,Andreas Skov Olsen,1,145,1.020144828,-15.52362069,38,9.196552632,-24.32265789,15,6.984,-23.85913333,23,10.63952174,-24.62495652,37,8.513,-24.20151351,15,6.984,-23.85913333,22,9.5555,-24.43495455,4.164479406,0,4.164479406,0.064416246,0.064416246,0,0,0,0,0,0,0
3848,367,Denmark,away,92,Andreas Christensen,1,195,17.34270256,4.525010256,40,19.8218,11.51275,15,20.59593333,12.75286667,25,19.35732,10.76868,40,19.8218,11.51275,15,20.59593333,12.75286667,25,19.35732,10.76868,7,0,7,0.12019188,0.12019188,0,0,0,0,0,0,0
3848,386,Australia,home,13815,Mathew Leckie,1,268,-0.266541045,9.13311194,68,-1.599279412,13.30294118,31,-3.122064516,11.86587097,37,-0.323432432,14.50697297,66,-1.460378788,13.81078788,31,-3.122064516,11.86587097,35,0.0114,15.53342857,7.931734334,0,7.931734334,0.127800263,0.127800263,0,0,0,0,0,0,0
3848,386,Australia,home,13817,Jamie Maclaren,0,42,-0.951880952,-7.055,18,-0.504111111,-9.565166667,8,-8.044875,-10.437375,10,5.5285,-8.8674,18,-0.504111111,-9.565166667,8,-8.044875,-10.437375,10,5.5285,-8.8674,2.402628741,0.653265963,1.749362778,0.010445589,0.009902164,0.000543426,0,0,0,0,0,0
3848,386,Australia,home,13819,Mitchell Duke,1,247,9.070546559,0.431659919,74,10.6272027,1.293851351,30,8.9439,2.7753,44,11.77490909,0.283772727,74,10.6272027,1.293851351,30,8.9439,2.7753,44,11.77490909,0.283772727,5.104578295,2.229111935,2.87546636,0.012826856,0.010461405,0.002365451,0,0,0,0,0,0
3848,386,Australia,home,13820,Aziz Behich,1,289,-13.89255709,-15.03531488,51,-12.95323529,-18.62231373,20,-10.00005,-20.0676,31,-14.85851613,-17.68987097,51,-12.95323529,-18.62231373,20,-10.00005,-20.0676,31,-14.85851613,-17.68987097,3.935405148,0,3.935405148,0.031472806,0.031472806,0,0,0,0,0,0,0
3848,386,Australia,home,13821,Keanu Baccus,0,142,-4.655190141,2.195035211,44,-3.841159091,6.445181818,21,-2.974095238,8.733,23,-4.632826087,4.356304348,44,-3.841159091,6.445181818,21,-2.974095238,8.733,23,-4.632826087,4.356304348,8.165450331,0.211172154,7.954278177,0.068738029,0.065325817,0.003412213,0,0,0,0,0,0
3848,386,Australia,home,13823,Craig Goodwin,1,147,2.263612245,-18.07661905,43,-2.087883721,-23.52483721,22,0.3275,-23.53259091,21,-4.618285714,-23.51671429,42,-1.144642857,-23.42459524,22,0.3275,-23.53259091,20,-2.764,-23.3058,1.455089765,0,1.455089765,0.007983726,0.007983726,0,0,0,0,0,0,0
3848,386,Australia,home,13824,Kye Rowles,1,289,-17.23711765,-5.308235294,36,-20.30294444,-8.205222222,13,-19.23869231,-13.31169231,23,-20.90447826,-5.318956522,36,-20.30294444,-8.205222222,13,-19.23869231,-13.31169231,23,-20.90447826,-5.318956522,5,0,5,0.08683578,0.08683578,0,0,0,0,0,0,0
3848,386,Australia,home,435,Mathew Ryan,1,289,-39.82559862,-0.454055363,2,-42.197,-3.0495,1,-34.268,-2.665,1,-50.126,-3.434,2,-42.197,-3.0495,1,-34.268,-2.665,1,-50.126,-3.434,1,0,1,0.00518494,0.00518494,0,0,0,0,0,0,0
3848,386,Australia,home,449,Aaron Mooy,1,289,-7.073536332,5.543439446,69,-4.982217391,11.95201449,25,-2.81008,15.56976,44,-6.216386364,9.896477273,68,-5.421720588,11.81908824,25,-2.81008,15.56976,43,-6.940116279,9.638465116,5,0,5,0.05462089,0.05462089,0,0,0,0,0,0,0
3848,386,Australia,home,4739,Ajdin Hrustic,0,21,-12.52433333,-17.34971429,5,-9.5628,-26.271,1,-11.412,-33.097,4,-9.1005,-24.5645,5,-9.5628,-26.271,1,-11.412,-33.097,4,-9.1005,-24.5645,0.877283212,0,0.877283212,0.007122908,0.007122908,0,0,0,0,0,0,0
3848,386,Australia,home,6967,Riley McGree,1,225,4.881511111,-3.063568889,69,2.872884058,-3.377594203,30,1.988866667,-7.571166667,39,3.552897436,-0.151769231,67,2.186626866,-3.980865672,30,1.988866667,-7.571166667,37,2.346972973,-1.069810811,6.693559329,1.568440663,5.125118666,0.072285864,0.068462519,0.003823346,0,0,0,0,0,0
3848,386,Australia,home,7478,Milos Degenek,1,289,-14.73590311,13.89966782,40,-18.321725,20.13885,17,-16.21652941,20.69341176,23,-19.87773913,19.72895652,40,-18.321725,20.13885,17,-16.21652941,20.69341176,23,-19.87773913,19.72895652,5,0,5,0.05193139,0.05193139,0,0,0,0,0,0,0
3848,386,Australia,home,8257,Harry Souttar,1,289,-16.96066782,4.700249135,32,-12.6160625,8.98590625,14,-9.240428571,7.6575,18,-15.24155556,10.01911111,32,-12.6160625,8.98590625,14,-9.240428571,7.6575,18,-15.24155556,10.01911111,5,0,5,0.0770656,0.0770656,0,0,0,0,0,0,0
3848,386,Australia,home,8854,Jackson Irvine,1,289,-2.814145329,-6.858508651,94,-5.08206383,-11.25402128,37,-0.772648649,-14.18464865,57,-7.879403509,-9.351684211,93,-4.727107527,-11.1571828,37,-0.772648649,-14.18464865,56,-7.339875,-9.156892857,6.917773087,0.108853452,6.808919635,0.051820423,0.051813339,7.08E-06,0,0,0,0,0,0
3848,386,Australia,home,9290,Bailey Wright,0,64,-20.027875,-0.1043125,9,-23.57588889,-3.722666667,5,-18.2558,4.6122,4,-30.226,-14.14125,8,-22.7185,-0.441375,5,-18.2558,4.6122,3,-30.15633333,-8.864,1,0,1,0.00351323,0.00351323,0,0,0,0,0,0,0
3849,363,France,away,10756,Jordan Veretout,1,144,6.295381944,6.205611111,61,8.009868852,11.35055738,27,7.95762963,10.93092593,34,8.051352941,11.68379412,58,6.89012069,10.59162069,27,7.95762963,10.93092593,31,5.960354839,10.29609677,3.654914954,0.347922689,3.306992266,0.133189863,0.12954959,0.003640273,0,0,0,0,0,0
3849,363,France,away,1532,Ousmane Dembele,0,21,-17.30214286,-16.951,4,-16.84875,-14.93675,2,-19.3065,-19.521,2,-14.391,-10.3525,4,-16.84875,-14.93675,2,-19.3065,-19.521,2,-14.391,-10.3525,2,0,2,0.0142628,0.0142628,0,0,0,0,0,0,0
3849,363,France,away,1534,Antoine Griezmann,0,27,-13.05959259,-2.281777778,5,-25.881,0.53,2,-28.0195,18.038,3,-24.45533333,-11.142,5,-25.881,0.53,2,-28.0195,18.038,3,-24.45533333,-11.142,0,0,0,0,0,0,0,0,0,0,0,0
3849,363,France,away,158,Mattéo Guendouzi,1,158,3.091227848,12.1031519,44,2.433363636,21.91013636,20,0.20765,21.3946,24,4.288125,22.33975,40,-0.54525,21.0552,20,0.20765,21.3946,20,-1.29815,20.7158,1.856521351,0,1.856521351,0.009715606,0.009715606,0,0,0,0,0,0,0
3849,363,France,away,1675,Raphael Varane,1,144,18.862625,-4.906590278,15,13.88146667,-18.2074,6,20.3135,-19.67816667,9,9.593444444,-17.22688889,15,13.88146667,-18.2074,6,20.3135,-19.67816667,9,9.593444444,-17.22688889,4,0,4,0.06483622,0.06483622,0,0,0,0,0,0,0
3849,363,France,away,1895,William Saliba,0,35,5.332457143,-7.971171429,3,10.29533333,-18.85533333,2,10.65,-20.1885,1,9.586,-16.189,3,10.29533333,-18.85533333,2,10.65,-20.1885,1,9.586,-16.189,1,0,1,0.00849704,0.00849704,0,0,0,0,0,0,0
3849,363,France,away,3870,Kylian Mbappé,0,35,-22.68722857,13.17785714,7,-26.856,19.11985714,2,-31.299,23.1125,5,-25.0788,17.5228,7,-26.856,19.11985714,2,-31.299,23.1125,5,-25.0788,17.5228,0.616573907,0.616573907,0,0.000620095,0,0.000620095,0,0,0,0,0,0
3849,363,France,away,3878,Axel Disasi,1,179,11.00193855,-17.41522346,43,8.276395349,-26.46616279,21,5.847714286,-25.75871429,22,10.59468182,-27.14145455,43,8.276395349,-26.46616279,21,5.847714286,-25.75871429,22,10.59468182,-27.14145455,8,0,8,0.05592181,0.05592181,0,0,0,0,0,0,0
3849,363,France,away,3888,Aurélien Tchouaméni,1,179,7.444173184,-3.641620112,46,7.597065217,-7.267282609,16,3.8845625,-9.679625,30,9.577066667,-5.9807,46,7.597065217,-7.267282609,16,3.8845625,-9.679625,30,9.577066667,-5.9807,4,0,4,0.05983504,0.05983504,0,0,0,0,0,0,0
3849,363,France,away,3890,Youssouf Fofana,1,152,4.167638158,-9.629085526,48,3.008958333,-16.38541667,16,6.1555,-22.896,32,1.4356875,-13.130125,47,2.564106383,-16.09538298,16,6.1555,-22.896,31,0.710483871,-12.5853871,1.97206267,0.97206267,1,0.024057921,0.01707733,0.006980591,0,0,0,0,0,0
3849,363,France,away,3968,Steve Mandanda,1,179,38.8892514,0.085312849,1,35.123,4.313,1,35.123,4.313,,,,1,35.123,4.313,1,35.123,4.313,,,,1,0,1,0.0165817,0.0165817,0,0,0,0,0,0,0
3849,363,France,away,4012,Eduardo Camavinga,1,179,10.08817877,16.9945419,43,11.19351163,24.82195349,19,5.028105263,23.80015789,24,16.07445833,25.630875,39,8.555230769,24.49035897,19,5.028105263,23.80015789,20,11.906,25.14605,4,0,4,0.0657698,0.0657698,0,0,0,0,0,0,0
3849,363,France,away,4194,Randal Kolo Muani,1,179,-11.03724581,2.778122905,55,-13.42570909,3.215745455,20,-15.22915,1.59755,35,-12.39517143,4.140428571,53,-14.91922642,2.292660377,20,-15.22915,1.59755,33,-14.73139394,2.713939394,3.195047822,0.393065155,2.801982666,0.018596386,0.018498497,9.79E-05,0,0,0,0,0,0
3849,363,France,away,4622,Kingsley Coman,1,144,-5.387847222,-9.734805556,44,-7.688477273,-13.84256818,16,-7.667125,-9.9635,28,-7.700678571,-16.05917857,43,-8.256813953,-13.46386047,16,-7.667125,-9.9635,27,-8.606259259,-15.53814815,3.049464804,1.208039117,1.841425687,0.063933652,0.05970961,0.004224042,0,0,0,0,0,0
3849,363,France,away,5097,Ibrahima Konaté,1,179,16.14878212,6.380312849,18,22.04527778,12.83488889,6,17.0665,14.0685,12,24.53466667,12.21808333,18,22.04527778,12.83488889,6,17.0665,14.0685,12,24.53466667,12.21808333,3,0,3,0.07373825,0.07373825,0,0,0,0,0,0,0
3849,363,France,away,8054,Adrien Rabiot,0,35,-12.95177143,7.706028571,12,-16.49016667,11.10108333,4,-25.09325,2.23675,8,-12.188625,15.53325,12,-16.49016667,11.10108333,4,-25.09325,2.23675,8,-12.188625,15.53325,0,0,0,0,0,0,0,0,0,0,0,0
3849,378,Tunisia,home,12862,Wajdi Kechrida,1,275,-14.78510182,17.12934909,41,-20.02539024,22.55880488,20,-20.76055,21.5644,21,-19.3252381,23.50585714,38,-18.98747368,22.57855263,20,-20.76055,21.5644,18,-17.01738889,23.70538889,1,0,1,0.00314995,0.00314995,0,0,0,0,0,0,0
3849,378,Tunisia,home,14013,Aymen Dahmen,1,275,-41.44721091,-0.358192727,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
3849,378,Tunisia,home,14017,Ali Maaloul,1,275,-11.22223273,-19.61056727,53,-10.59735849,-23.36573585,24,-12.685375,-25.92254167,29,-8.869344828,-21.24975862,53,-10.59735849,-23.36573585,24,-12.685375,-25.92254167,29,-8.869344828,-21.24975862,6.302153299,0.166694029,6.13545927,0.203369457,0.203293228,7.62E-05,0,0,0,0,0,0
3849,378,Tunisia,home,14018,Nader Ghandri,1,275,-19.77922909,-1.058487273,27,-21.85766667,-1.202259259,13,-21.81123077,-3.317538462,14,-21.90078571,0.761928571,25,-20.87956,-1.8946,13,-21.81123077,-3.317538462,12,-19.87025,-0.353083333,6,0,6,0.05477337,0.05477337,0,0,0,0,0,0,0
3849,378,Tunisia,home,14019,Yassine Meriah,1,275,-19.20844,8.299469091,29,-21.65624138,16.56182759,16,-24.5483125,14.390125,13,-18.09676923,19.23469231,26,-20.11280769,16.69023077,16,-24.5483125,14.390125,10,-13.016,20.3704,3,0,3,0.05480783,0.05480783,0,0,0,0,0,0,0
3849,378,Tunisia,home,14021,Ghaylen Chaaleli,0,94,-17.21718085,1.365457447,32,-14.95703125,2.13546875,15,-14.01173333,1.230666667,17,-15.79111765,2.933823529,29,-14.29451724,1.565448276,15,-14.01173333,1.230666667,14,-14.5975,1.924142857,1.808005354,0,1.808005354,0.010806003,0.010806003,0,0,0,0,0,0,0
3849,378,Tunisia,home,14022,Aissa Laidouni,1,275,-10.52966909,-4.300498182,75,-9.259013333,-5.77036,37,-11.35840541,-6.466243243,38,-7.214868421,-5.092789474,72,-8.554736111,-6.132416667,37,-11.35840541,-6.466243243,35,-5.590857143,-5.779514286,3,0,3,0.14499203,0.14499203,0,0,0,0,0,0,0
3849,378,Tunisia,home,14023,Mohamed Ali Ben Romdhane,1,181,0.419309392,-14.11249171,66,2.185681818,-19.48809091,25,-1.08892,-20.4696,41,4.182390244,-18.88960976,65,2.177246154,-19.39532308,25,-1.08892,-20.4696,40,4.2186,-18.7239,2.792423052,0.849702331,1.94272072,0.00807987,0.007045925,0.001033945,0,0,0,0,0,0
3849,378,Tunisia,home,14028,Issam Jebali,0,134,-4.727089552,-4.212559701,57,-2.310052632,-3.994912281,27,-2.071814815,-4.044666667,30,-2.524466667,-3.950133333,54,-2.02812963,-4.05962963,27,-2.071814815,-4.044666667,27,-1.984444444,-4.074592593,2.855297719,0.469884088,2.385413631,0.016904748,0.015635771,0.001268976,0,0,0,0,0,0
3849,378,Tunisia,home,14030,Anis Slimane,1,218,-0.640977064,11.68601835,72,0.450888889,16.21283333,44,-2.369477273,17.16602273,28,4.882892857,14.71496429,70,1.0672,16.43008571,44,-2.369477273,17.16602273,26,6.883115385,15.18465385,7.454853027,1.002292854,6.452560173,0.026086895,0.023361754,0.002725141,0,0,0,0,0,0
3849,378,Tunisia,home,4105,Wahbi Khazri,1,141,9.317397163,-1.201744681,44,9.683431818,-3.810227273,18,1.840777778,-2.816055556,26,15.11296154,-4.4985,44,9.683431818,-3.810227273,18,1.840777778,-2.816055556,26,15.11296154,-4.4985,3.647907399,0.389294058,3.258613341,0.016584659,0.016384947,0.000199711,0,0,0,0,0,0
3849,378,Tunisia,home,4758,Ellyes Skhiri,1,275,-8.232185455,1.108483636,99,-6.040161616,2.373727273,55,-8.552654545,1.640636364,44,-2.899545455,3.290090909,95,-5.175652632,1.995263158,55,-8.552654545,1.640636364,40,-0.532275,2.482875,6.787049948,0.960204749,5.826845199,0.077512803,0.076589893,0.00092291,0,0,0,0,0,0
3849,378,Tunisia,home,9598,Ali Abdi,0,57,-16.60766667,-15.31278947,14,-1.233357143,-18.65292857,7,-9.279428571,-21.99628571,7,6.812714286,-15.30957143,14,-1.233357143,-18.65292857,7,-9.279428571,-21.99628571,7,6.812714286,-15.30957143,2.5515971,0.16535574,2.38624136,0.021782424,0.0216316,0.000150824,0,0,0,0,0,0
3849,378,Tunisia,home,9824,Montassar Talbi,1,275,-18.93906909,-10.84743273,27,-22.81796296,-18.99074074,14,-24.27385714,-19.04192857,13,-21.25007692,-18.93561538,27,-22.81796296,-18.99074074,14,-24.27385714,-19.04192857,13,-21.25007692,-18.93561538,4,0,4,0.16933321,0.16933321,0,0,0,0,0,0,0
3850,364,Argentina,away,10715,Julian Alvarez,1,168,-12.72075595,7.02997619,53,-14.85935849,9.863415094,23,-6.456782609,10.39813043,30,-21.30133333,9.453466667,50,-13.2586,10.16258,23,-6.456782609,10.39813043,27,-19.05274074,9.961925926,4.68131428,0.211021062,4.470293218,0.013560637,0.013513024,4.76E-05,0,0,0,0,0,0
3850,364,Argentina,away,11,Nicolás Otamendi,1,187,11.54759893,3.716475936,19,12.12363158,7.547789474,9,12.52655556,4.822111111,10,11.761,10.0009,19,12.12363158,7.547789474,9,12.52655556,4.822111111,10,11.761,10.0009,5,0,5,0.06290328,0.06290328,0,0,0,0,0,0,0
3850,364,Argentina,away,11856,Enzo Fernandez,1,168,4.077708333,0.464059524,39,4.592948718,-1.136974359,21,6.217571429,-0.815333333,18,2.697555556,-1.512222222,38,4.780473684,-0.564631579,21,6.217571429,-0.815333333,17,3.005235294,-0.254941176,6,0,6,0.04045952,0.04045952,0,0,0,0,0,0,0
3850,364,Argentina,away,13222,Nahuel Molina,1,187,7.693251337,-19.27833155,35,4.375885714,-23.15588571,17,4.607588235,-24.143,18,4.157055556,-22.22361111,34,4.675852941,-22.92170588,17,4.607588235,-24.143,17,4.744117647,-21.70041176,5.75947522,0,5.75947522,0.019790437,0.019790437,0,0,0,0,0,0,0
3850,364,Argentina,away,13226,German Pezzella,0,19,14.24542105,-5.011789474,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
3850,364,Argentina,away,144,Emiliano Martínez,1,187,36.44075401,-0.668636364,1,33.585,-3.487,1,33.585,-3.487,,,,1,33.585,-3.487,1,33.585,-3.487,,,,1,0,1,0.01649683,0.01649683,0,0,0,0,0,0,0
3850,364,Argentina,away,1531,Lionel Messi,1,187,-14.15792513,-7.418085561,51,-16.85680392,-6.603568627,21,-11.79152381,-8.761333333,30,-20.4025,-5.093133333,50,-16.60426,-6.85208,21,-11.79152381,-8.761333333,29,-20.08934483,-5.469517241,2.941466608,1.234395898,1.707070709,0.004014007,0.001701811,0.002312195,0,0,0,0,0,0
3850,364,Argentina,away,3856,Leandro Paredes,0,51,3.285823529,-3.865509804,8,5.042625,-10.074875,8,5.042625,-10.074875,,,,8,5.042625,-10.074875,8,5.042625,-10.074875,,,,4,0,4,0.0501116,0.0501116,0,0,0,0,0,0,0
3850,364,Argentina,away,3868,Ángel Di María,1,136,-13.65332353,-15.02948529,36,-12.77152778,-17.95680556,14,-7.072571429,-23.35828571,22,-16.39813636,-14.5195,35,-12.073,-18.32968571,14,-7.072571429,-23.35828571,21,-15.40661905,-14.97728571,4.302380254,2.58877691,1.713603345,0.007694782,0.00148371,0.006211072,0,0,0,0,0,0
3850,364,Argentina,away,453,Alexis Mac Allister,1,168,-3.723327381,6.874738095,49,-5.414326531,10.60553061,19,-3.768263158,6.835263158,30,-6.456833333,12.99336667,44,-5.426704545,10.28143182,19,-3.768263158,6.835263158,25,-6.68712,12.90052,2,0,2,0.01097259,0.01097259,0,0,0,0,0,0,0
3850,364,Argentina,away,5116,Cristian Romero,1,187,12.57090374,-8.994807487,29,10.78027586,-12.50213793,14,13.833,-13.80607143,15,7.931066667,-11.28513333,28,11.10164286,-12.03182143,14,13.833,-13.80607143,14,8.370285714,-10.25757143,8,0,8,0.06333738,0.06333738,0,0,0,0,0,0,0
3850,364,Argentina,away,6895,Rodrigo de Paul,1,187,-1.034368984,-12.69654011,51,-4.354823529,-16.78217647,27,0.208,-18.90544444,24,-9.488,-14.3935,51,-4.354823529,-16.78217647,27,0.208,-18.90544444,24,-9.488,-14.3935,2.986408978,0,2.986408978,0.041680772,0.041680772,0,0,0,0,0,0,0
3850,364,Argentina,away,7757,Thiago Almada,0,19,-6.582052632,10.06747368,3,-5.819,12.09633333,3,-5.819,12.09633333,,,,3,-5.819,12.09633333,3,-5.819,12.09633333,,,,0.321285259,0,0.321285259,0.000508672,0.000508672,0,0,0,0,0,0,0
3850,364,Argentina,away,8025,Nicolas Tagliafico,0,51,10.34901961,15.66776471,3,11.32933333,22.369,3,11.32933333,22.369,,,,3,11.32933333,22.369,3,11.32933333,22.369,,,,1.051094182,0,1.051094182,0.005393736,0.005393736,0,0,0,0,0,0,0
3850,364,Argentina,away,8138,Lautaro Martinez,0,19,-12.41073684,-0.277736842,6,-16.16733333,0.398333333,4,-12.198,2.31075,2,-24.106,-3.4265,6,-16.16733333,0.398333333,4,-12.198,2.31075,2,-24.106,-3.4265,1.378575417,0.300893551,1.077681866,0.003208005,0.002932859,0.000275146,0,0,0,0,0,0
3850,364,Argentina,away,9178,Marcos Acuña,1,136,3.992433824,16.26122059,20,0.00275,19.8015,3,15.06333333,23.176,17,-2.655,19.206,17,-2.334470588,19.28482353,3,15.06333333,23.176,14,-6.062571429,18.451,0,0,0,0,0,0,0,0,0,0,0,0
3850,376,Poland,home,12514,Piotr Zielinski,1,362,-8.114002762,0.507610497,131,-4.797992366,1.399,61,-8.148983607,0.884622951,70,-1.877842857,1.847242857,128,-4.053585938,1.040867188,61,-8.148983607,0.884622951,67,-0.324940299,1.183119403,7.173476324,1.614337837,5.559138487,0.060108326,0.055927114,0.004181212,0,0,0,0,0,0
3850,376,Poland,home,12766,Bartosz Bereszynski,1,245,-20.42015102,-15.7387102,38,-22.50902632,-19.05313158,18,-28.67866667,-19.40738889,20,-16.95635,-18.7343,38,-22.50902632,-19.05313158,18,-28.67866667,-19.40738889,20,-16.95635,-18.7343,0.40869458,0,0.40869458,0.008350807,0.008350807,0,0,0,0,0,0,0
