player,Nodes Degree_xt,Closeness_xt,Pagerank_xt,Betweenness_xt,Nodes Degree_base,Closeness_base,Pagerank_base,Betweenness_base,match_id,team,player_match_id,Sofascore Rating
Lovro Majer,3.675660185,0.100757993,0.040433662,0.009852217,19,0.796091399,0.021579499,0.043103448,3857277,Croatia,Lovro Majer_3857277,6.5
Sardar Azmoun,3.675217582,0.114667633,0.040577354,0.002298851,25,0.713073005,0.036137275,0,3857273,Iran,Sardar Azmoun_3857273,6.8
Diego Nicolás De La Cruz Arcosa,3.674235652,0.097496183,0.029247234,0.014550265,23,0.87256833,0.020559056,0.016534392,3857287,Uruguay,Nicolás de la Cruz_3857287,6.6
Kaoru Mitoma,3.672737287,0.078977732,0.033564669,0.020430108,19,0.454576066,0.031377696,0.027956989,3857284,Japan,Kaoru Mitoma_3857284,7.3
Selim Amallah,3.671908822,0.089813531,0.026523999,0.007526882,35,0.741536003,0.032118405,0.008602151,3857283,Morocco,Selim Amallah_3857283,6.6
Mohammed Khalil Al Owais,3.671880679,0.072401556,0.024008577,0.009852217,24,0.450574713,0.018011765,0.007389163,3857300,Saudi Arabia,Mohammed Al-Owais_3857300,7.6
Lovro Majer,3.670789475,0.085216627,0.021712467,0,34,1.148349214,0.016347093,0,3869420,Croatia,Lovro Majer_3869420,7
Leandro Trossard,3.667535056,0.098163971,0.029537696,0.001149425,25,0.924308473,0.020587762,0,3857268,Belgium,Leandro Trossard_3857268,6.5
Takuma Asano,3.663848509,0.102584352,0.027629529,0.007389163,13,0.697324964,0.012602525,0,3857295,Japan,Takuma Asano_3857295,6.7
Brandon Aguilera Zamora,3.658610715,0.094694585,0.028167983,0.001075269,30,0.872588263,0.025546183,0,3857292,Costa Rica,Brandon Aguilera_3857292,6.4
Hee-Chan Hwang,3.652088674,0.111815835,0.039253849,0.003694581,12,0.425136166,0.019961299,0,3857262,South Korea,Hee-Chan Hwang_3857262,7.1
Keanu Baccus,3.647683192,0.084810451,0.026960661,0.004301075,23,0.697305753,0.020172071,0,3869151,Australia,Keanu Baccus_3869151,6.4
Leandro Daniel Paredes,3.641276835,0.085837889,0.021682745,0.004734848,24,0.648852951,0.013864873,0,3869685,Argentina,Leandro Paredes_3869685,6.7
Daniel-Kofi Kyereh,3.641226814,0.088867974,0.035483646,0.015053763,27,0.83019793,0.024396028,0.015053763,3857293,Ghana,Daniel-Kofi Kyereh_3857293,6.8
Daniel James,3.641207978,0.08626982,0.025084771,0.001149425,18,0.620858047,0.01818012,0,3857282,Wales,Daniel James_3857282,6.3
Fabian Rieder,3.630375471,0.095582106,0.027088058,0,23,0.87242367,0.021340518,0,3857269,Switzerland,Fabian Rieder_3857269,6.3
Shaquell Moore,3.630017625,0.103303421,0.030317638,0.010582011,24,0.842431365,0.019544834,0.01521164,3857272,United States,Shaq Moore_3857272,6.4
Daniel James,3.624301779,0.093069605,0.031510955,0.003225806,21,0.527220183,0.022006386,0,3857261,Wales,Daniel James_3857261,6.2
Jordan Pickford,3.624121318,0.090918791,0.023696412,0,37,0.903904439,0.017402326,0,3857272,England,Jordan Pickford_3857272,7.1
Wout Weghorst,3.62041599,0.095237011,0.026829921,0.003024194,17,0.893801648,0.013514094,0,3869321,Netherlands,Wout Weghorst_3869321,8.5
Lautaro Javier Martínez,3.618911444,0.09548229,0.016719265,0,21,1.049964203,0.010393224,0,3857264,Argentina,Lautaro Martínez_3857264,6.2
Iliman Ndiaye,3.613882321,0.105908151,0.031903347,0,26,0.641282565,0.03163893,0,3857267,Senegal,Iliman Ndiaye_3857267,6.6
Ayase Ueda,3.612869074,0.10362839,0.024242599,0.003694581,23,1.088591154,0.015921006,0,3857295,Japan,Ayase Ueda_3857295,6.6
Munir Mohand Mohamedi,3.612855938,0.083843333,0.021002445,0,26,0.488758553,0.014882633,0.009677419,3857283,Morocco,Munir Mohamedi_3857283,7.4
Dominik Livaković,3.61220044,0.084480573,0.024400509,0.003225806,27,0.659194564,0.016375531,0.011290323,3857281,Croatia,Dominik Livaković_3857281,6.5
Mohammad Hossein Kanani Zadegan,3.611755027,0.078118875,0.023341404,0.002016129,15,0.415640394,0.020980886,0.001512097,3857271,Iran,Hossein Kanaani_3857271,6.1
Jack Grealish,3.610810246,0.093944157,0.020274437,0,28,1.070264442,0.014939264,0,3857261,England,Jack Grealish_3857261,7.1
Wojciech Szczęsny,3.610668959,0.089223907,0.020030574,0.001424501,36,0.902932814,0.020879549,0.012820513,3857265,Poland,Wojciech Szczęsny_3857265,7.7
Seung-Gyu Kim,3.608059279,0.085326862,0.02153518,0,31,0.761604326,0.017058512,0,3857287,South Korea,Seung-gyu Kim_3857287,7.2
Lawrence Ati-Zigi,3.606017918,0.073996497,0.015371943,0.015053763,27,0.738265405,0.011825334,0.015053763,3857293,Ghana,Lawrence Ati_3857293,6.8
DeAndre Yedlin,3.604634913,0.090838165,0.027727819,0.017241379,23,0.809353015,0.01925846,0.017241379,3857282,United States,DeAndre Yedlin_3857282,6.4
Kamil Glik,3.60222422,0.088715433,0.023902245,0,47,0.891824938,0.031187724,0.017195767,3857297,Poland,Kamil Glik_3857297,6.8
Kang-In Lee,3.602015469,0.094861642,0.021692538,0,14,0.644055862,0.011482949,0,3869253,South Korea,Kang-in Lee_3869253,6.5
Andries Noppert,3.599149718,0.087356159,0.021594031,0.001322751,37,0.855591182,0.016206766,0,3857285,Netherlands,Andries Noppert_3857285,8
Alex Nicolao Telles,3.597461527,0.085393101,0.017708052,0.005376344,16,0.541039842,0.011441003,0.001612903,3857269,Brazil,Alex Telles_3857269,6.7
Romain Saïss,3.596644178,0.079285785,0.025830802,0,20,0.424057999,0.019751064,0.006157635,3869486,Morocco,Romain Saïss_3869486,6.6
André Ayew Pelé,3.592352956,0.090322337,0.026499355,0.001075269,27,0.71383975,0.022242285,0.004301075,3857298,Ghana,André Ayew_3857298,7.1
José Andrés Guardado Hernández,3.588600595,0.080784133,0.020751558,0,21,0.562756726,0.016714072,0,3857289,Mexico,Andrés Guardado_3857289,6.7
Yuto Nagatomo,3.586334142,0.091049199,0.021226661,0.003694581,75,1.422036228,0.031220932,0.032019704,3857295,Japan,Yuto Nagatomo_3857295,6.7
Saad Abdullah Al Sheeb,3.5827459,0.089294936,0.027328761,0.005698006,26,0.710072813,0.014539568,0,3857286,Qatar,Saad Al Sheeb_3857286,6.1
Milan Borjan,3.580734586,0.089236214,0.017189785,0,42,0.979325354,0.017709591,0,3857268,Canada,Milan Borjan_3857268,6.6
Unai Simón Mendibil,3.575031859,0.088811033,0.015828862,0,46,1.281696525,0.010223298,0,3869220,Spain,Unai Simón_3869220,7.8
Hugo Lloris,3.57381494,0.085222155,0.017805092,0.002298851,30,1.121542192,0.01144516,0.013793103,3857279,France,Hugo Lloris_3857279,6.3
Kye Rowles,3.568954627,0.069579122,0.013687066,0,43,0.859364343,0.029290407,0.050574713,3857288,Australia,Kye Rowles_3857288,7
Kieran Trippier,3.568703713,0.088449173,0.020401209,0,27,0.955846021,0.012371979,0,3857261,England,Kieran Trippier_3857261,6.9
David Junior Hoilett,3.568388962,0.101368298,0.026881945,0.001149425,15,0.664486868,0.014236753,0,3857268,Canada,Junior Hoilett_3857268,6.9
Yassine Bounou,3.56800573,0.10543547,0.030594738,0,47,0.987215665,0.018187418,0,3869552,Morocco,Bono_3869552,6.1
Wahbi Khazri,3.565356097,0.095849429,0.034816821,0.001231527,20,0.611132636,0.021495235,0,3857275,Tunisia,Wahbi Khazri_3857275,7.1
Alisson Ramsés Becker,3.564785421,0.092258113,0.021526077,0,45,1.070635876,0.013633123,0,3869420,Brazil,Alisson_3869420,6.4
Andreas Evald Cornelius,3.563615856,0.105238776,0.021223815,0,22,0.960219479,0.013509057,0,3857257,Denmark,Andreas Cornelius_3857257,6.9
Fabian Frei,3.563220761,0.097273154,0.028051363,0.004597701,16,0.73176794,0.015062781,0,3857290,Switzerland,Fabian Frei_3857290,6.4
Damián Emiliano Martínez,3.559858761,0.082186069,0.017843827,0.001893939,33,0.958053953,0.013976439,0,3869685,Argentina,Emiliano Martínez_3869685,6.5
Francisco Guillermo Ochoa Magaña,3.556967328,0.083150737,0.018862878,0,59,0.962159951,0.021839859,0,3857260,Mexico,Guillermo Ochoa_3857260,6.7
William Silva de Carvalho,3.556861455,0.097852648,0.026013917,0.006157635,26,1.062638128,0.01981401,0.016009852,3857262,Portugal,William Carvalho_3857262,6.6
Steven Bergwijn,3.550456065,0.101796892,0.031327228,0.001322751,38,1.132506658,0.02709084,0,3857285,Netherlands,Steven Bergwijn_3857285,6.8
Thibaut Courtois,3.544346805,0.084834885,0.019025338,0,53,1.046577359,0.01537526,0,3857283,Belgium,Thibaut Courtois_3857283,5.7
Abolfazl Jalali,3.530649583,0.090930713,0.023773585,0,40,0.959271178,0.025700356,0.011827957,3857278,Iran,Abolfazl Jalali_3857278,6.4
Almoez Ali,3.527230133,0.092147534,0.031364615,0,15,0.541149944,0.0145758,0,3857286,Qatar,Almoez Ali_3857286,5.9
Kingsley Coman,3.524469,0.100915615,0.02632269,0.003694581,27,1.107047476,0.01816101,0,3857266,France,Kingsley Coman_3857266,6.7
Alidu Seidu,3.522079472,0.088168259,0.025112419,0,39,0.904302357,0.029684697,0.017204301,3857298,Ghana,Alidu Seidu_3857293,7.2
Vinícius José Paixão de Oliveira Júnior,3.513764131,0.104059501,0.027471884,0,24,1.240618778,0.017724832,0,3869420,Brazil,Vinícius Júnior_3869420,6.7
Unai Simón Mendibil,3.511390402,0.096425659,0.026643176,0.001149425,65,2.210435034,0.015900027,0,3857255,Spain,Unai Simón_3857255,5.5
Manuel Neuer,3.508073657,0.080370802,0.016037162,0,92,1.234609947,0.024624796,0,3857284,Germany,Manuel Neuer_3857284,6.4
Hirving Rodrigo Lozano Bahena,3.502835481,0.111596134,0.050471107,0.005747126,16,0.635207464,0.026880238,0.010344828,3857289,Mexico,Hirving Lozano_3857289,6.4
Abdessamad Ezzalzouli,3.499969484,0.101919192,0.044207712,0.014112903,17,0.416050296,0.031775951,0.013104839,3869220,Morocco,Abdessamad Ezzalzouli_3869220,6.7
Damián Emiliano Martínez,3.47657069,0.076133303,0.014437825,0.001075269,18,0.591958139,0.009328645,0,3869519,Argentina,Emiliano Martínez_3869519,7.3
Cyle Larin,3.474310799,0.094358685,0.021285426,0,15,0.768841612,0.012619951,0,3857281,Canada,Cyle Larin_3857281,6.3
Bryan Mbeumo,3.459087708,0.102132348,0.041133466,0.002463054,20,0.605738213,0.025802136,0,3857280,Cameroon,Bryan Mbeumo_3857280,6.5
Mehdi Torabi,3.455767859,0.102585816,0.030006113,0.010344828,17,0.536959554,0.023690317,0.002298851,3857273,Iran,Mehdi Torabi_3857273,6.8
Saleh Khalid Al Shehri,3.449442994,0.085012423,0.037084213,0,25,0.586855632,0.040709344,0.010878489,3857300,Saudi Arabia,Saleh Al-Shehri_3857300,7.2
Ali Gholizadeh,3.43672872,0.092404689,0.037015219,0.013104839,23,0.607014388,0.038016619,0.012096774,3857271,Iran,Ali Gholizadeh_3857271,6.5
Diego Nicolás De La Cruz Arcosa,3.430190065,0.093419174,0.02340569,0.003225806,20,0.723223511,0.018210609,0.013978495,3857293,Uruguay,Nicolás de la Cruz_3857293,6.5
Nikola Vlašić,3.424621006,0.102527723,0.031845819,0.003024194,17,0.831894661,0.013048428,0,3869219,Croatia,Nikola Vlašić_3869219,6.6
Seung-Gyu Kim,3.420917205,0.082112228,0.021374684,0.001231527,52,0.757649344,0.02739224,0.003694581,3857262,South Korea,Seung-gyu Kim_3857262,7.3
Johan Alberto Venegas Ulloa,3.420419672,0.099282133,0.027291238,0,24,0.847234182,0.022894748,0,3857292,Costa Rica,Johan Venegas_3857292,6.3
Haji Wright,3.417642758,0.101385299,0.029923624,0,18,0.792865599,0.018574284,0,3857272,United States,Haji Wright_3857272,6.6
Shūichi Gonda,3.415449185,0.06936501,0.015513682,0.003448276,20,0.505806452,0.019307203,0.003256705,3857255,Japan,Shuichi Gonda_3857255,6.9
Ui-Jo Hwang,3.415415759,0.098731834,0.027740493,0,16,0.719609808,0.01567528,0,3857287,South Korea,Ui-Jo Hwang_3857287,6.3
Vincent Janssen,3.405862965,0.098813147,0.031341046,0,21,0.748125503,0.019741773,0,3857285,Netherlands,Vincent Janssen_3857285,7
Sam Adekugbe,3.404052903,0.094014415,0.021141835,0.006451613,21,0.802203932,0.01420088,0,3857281,Canada,Sam Adekugbe_3857281,6.5
Mitchell Thomas Duke,3.400543102,0.10091248,0.029944854,0.002298851,17,0.633951632,0.015745051,0,3857279,Australia,Mitchell Duke_3857279,6.4
Alireza Safar Beiranvand,3.399902611,0.085482749,0.016038542,0,37,1.045205299,0.019403633,0,3857278,Iran,Alireza Beiranvand_3857278,7.1
Jack Grealish,3.398531033,0.093580109,0.025496464,0.011904762,23,1.096906162,0.01952266,0.005291005,3857272,England,Jack Grealish_3857272,7
Brennan Johnson,3.389314461,0.087935465,0.02325111,0.005747126,17,0.858972292,0.014560934,0,3857273,Wales,Brennan Johnson_3857273,6.2
Jonas Hofmann,3.38533438,0.089690607,0.019110333,0.003225806,32,1.119507722,0.013079651,0.015053763,3857284,Germany,Jonas Hofmann_3857284,5.8
Yuto Nagatomo,3.378529683,0.076183631,0.021625176,0.005376344,16,0.408466715,0.013375796,0,3857284,Japan,Yuto Nagatomo_3857284,6.5
Harry Souttar,3.371869421,0.060001241,0.01028887,0.002298851,21,0.476595745,0.011787456,0.002298851,3857257,Australia,Harry Souttar_3857257,7.4
Mohammed Khalil Al Owais,3.367248334,0.081413602,0.020874104,0.004597701,24,0.433149171,0.016579835,0,3857260,Saudi Arabia,Mohammed Al-Owais_3857260,8.3
Selim Amallah,3.366257554,0.088805591,0.035248582,0.002463054,18,0.517113127,0.028229366,0.004926108,3869486,Morocco,Selim Amallah_3869486,6.7
Hiroki Sakai,3.36550673,0.087594009,0.019142787,0,24,0.747529091,0.013329649,0,3869219,Japan,Hiroki Sakai_3869219,6.6
Jeremy Leonel Sarmiento Morante,3.359894114,0.085340993,0.026865467,0,16,0.704125178,0.014993652,0,3857274,Ecuador,Jeremy Sarmiento_3857274,6.4
Takumi Minamino,3.359858051,0.093433513,0.023753185,0.003024194,23,0.783599416,0.01710669,0,3869219,Japan,Takumi Minamino_3869219,6
Antony,3.359654101,0.097105623,0.021279031,0.001075269,22,0.822533054,0.014076496,0,3857269,Brazil,Antony_3857269,6.8
Leandro Trossard,3.357172765,0.090665677,0.01976574,0,22,0.890950489,0.012612835,0,3857283,Belgium,Leandro Trossard_3857283,6.4
Ousmane Dembélé,3.356052438,0.090195223,0.022723076,0.00094697,21,0.829053898,0.015616315,0,3869685,France,Ousmane Dembélé_3869685,5.6
Ousmane Dembélé,3.3552358,0.090671362,0.030578027,0.002645503,32,0.868783419,0.028085109,0.003527337,3869552,France,Ousmane Dembélé_3869552,6.6
Mehdi Torabi,3.354218902,0.086129129,0.031353304,0.01108871,17,0.476694915,0.028313679,0.001680108,3857271,Iran,Mehdi Torabi_3857271,6.9
Jules Olivier Ntcham,3.353051414,0.07611109,0.018860274,0.001231527,21,0.978577813,0.023436848,0.003694581,3857280,Cameroon,Olivier Ntcham_3857280,7
Jordan Brian Henderson,3.348990731,0.089419523,0.0240061,0.006613757,20,0.980000848,0.016100494,0.015873016,3857272,England,Jordan Henderson_3857272,6.6
Vincent Janssen,3.343942355,0.098770611,0.024559972,0,17,0.987561817,0.011062465,0,3857294,Netherlands,Vincent Janssen_3857294,6.5
Robert Skov,3.339942034,0.102086308,0.025947572,0,33,1.10299267,0.020369975,0.028735632,3857257,Denmark,Robert Skov_3857257,6.5
Ali Gholizadeh,3.332826861,0.086255505,0.017551909,0,29,0.995194759,0.019502225,0.001075269,3857278,Iran,Ali Gholizadeh_3857278,6.6
Lawrence Ati-Zigi,3.332049455,0.082225809,0.02097725,0,29,0.529455462,0.013496581,0,3857298,Ghana,Lawrence Ati_3857298,6
Noah Okafor,3.330842079,0.099501014,0.024797409,0.005747126,22,0.957393899,0.019605188,0,3857290,Switzerland,Noah Okafor_3857290,6.6
Noah Okafor,3.328441709,0.099384264,0.025319601,0.006451613,19,1.013990356,0.016298434,0,3869254,Switzerland,Noah Okafor_3869254,6.3
Edouard Mendy,3.326258519,0.083402246,0.020976947,0,26,0.551724138,0.020241086,0.0002849,3857267,Senegal,Edouard Mendy_3857267,6.7
Luka Jović,3.32485095,0.110624933,0.029051757,0.002298851,19,0.897694158,0.01748425,0,3857256,Serbia,Luka Jović_3857256,6.7
Dominik Livaković,3.322352642,0.083335404,0.019089474,0,54,1.226869959,0.015247917,0,3869420,Croatia,Dominik Livaković_3869420,9
Davy Klaassen,3.319334924,0.093091841,0.027188678,0,20,0.651401826,0.018005514,0,3869117,Netherlands,Davy Klaassen_3869117,6.6
Luis Alberto Suárez Díaz,3.314104729,0.09832613,0.022529177,0.002150538,13,0.584094098,0.013958616,0,3857270,Uruguay,Luis Suárez_3857270,6.6
Ronald Alberto Matarrita Ulate,3.312930469,0.087067969,0.025062749,0.004301075,18,0.509337861,0.028696404,0.004480287,3857291,Costa Rica,Ronald Matarrita_3857291,6
Hassan Mohammed Al-Tambakti,3.312391773,0.077434598,0.023301899,0.005747126,27,0.527946128,0.023673222,0.017241379,3857260,Saudi Arabia,Hassan Al Tambakti_3857260,6.5
Bryan Ruiz González,3.309065584,0.091772353,0.025979483,0.008602151,18,0.500556174,0.029802608,0.010573477,3857291,Costa Rica,Bryan Ruiz_3857291,6.8
Edimilson Fernandes,3.308032364,0.08546095,0.023778252,0.002298851,24,1.0025295,0.018480613,0,3857256,Switzerland,Edimilson Fernandes_3857256,6.8
Keylor Navas Gamboa,3.303392482,0.079111868,0.019750297,0,38,0.789543938,0.020029334,0,3857295,Costa Rica,Keylor Navas_3857295,7.5
Sergio Rochet Álvarez,3.301372989,0.089364562,0.021702902,0,31,1.020301926,0.015687396,0,3857287,Uruguay,Sergio Rochet_3857287,6.8
Leon Goretzka,3.300616179,0.098736641,0.027633808,0.005376344,15,0.622516812,0.011783557,0,3857284,Germany,Leon Goretzka_3857284,6.2
Tariq Lamptey,3.2998186,0.089353831,0.024152061,0.001075269,17,0.395986262,0.014183363,0.009677419,3857298,Ghana,Tariq Lamptey_3857298,6.1
Osman Bukari,3.298529919,0.086821324,0.023124224,0.002150538,12,0.382689706,0.012118022,0,3857298,Ghana,Osman Bukari_3857298,7.1
Wayne Hennessey,3.29691839,0.075939189,0.012976305,0,42,0.996553394,0.01365255,0,3857273,Wales,Wayne Hennessey_3857273,7.2
Alejandro Balde Martínez,3.296717279,0.094345263,0.018138045,0,28,1.356277676,0.009953893,0,3869220,Spain,Alejandro Balde_3869220,6.7
Jun-Ho Son,3.292788485,0.082694177,0.019582309,0.001322751,21,0.846976278,0.019757956,0.013227513,3857287,South Korea,Jun-ho Son_3857287,6.6
Lisandro Martínez,3.291095014,0.081190837,0.018358472,0,16,0.681864099,0.012446031,0,3869519,Argentina,Lisandro Martínez_3869519,6.7
Francisco Guillermo Ochoa Magaña,3.289560123,0.080034214,0.019220832,0,37,0.853210559,0.022851906,0,3857289,Mexico,Guillermo Ochoa_3857289,6
Damian Szymański,3.287754838,0.082904403,0.023705382,0.002150538,17,0.614560381,0.015983316,0,3857264,Poland,Damian Szymański_3857264,6.4
Takehiro Tomiyasu,3.28690629,0.082467958,0.021886163,0.002150538,33,0.584094098,0.027923933,0.010394265,3857284,Japan,Takehiro Tomiyasu_3857284,6.8
Takuma Asano,3.283060736,0.108971977,0.041135436,0.017204301,15,0.485411958,0.024934767,0.015053763,3857284,Japan,Takuma Asano_3857284,7.3
Nahuel Molina Lucero,3.277105542,0.088638545,0.021941023,0.001149425,18,0.803944316,0.012337112,0,3857289,Argentina,Nahuel Molina_3857289,6.5
Gaël Ondoua,3.276359983,0.083630272,0.018625091,0,16,0.671894886,0.014812058,0.006989247,3857259,Cameroon,Gaël Ondoua_3857259,6.8
Pedro,3.274004473,0.114114317,0.030919854,0,16,0.783641473,0.019648458,0,3857280,Brazil,Pedro_3857280,6.7
Jakub Kamiński,3.263195805,0.091205827,0.02338444,0.001322751,21,0.703430308,0.023386003,0.005291005,3857297,Poland,Jakub Kamiński_3857297,6.9
Shūichi Gonda,3.26196854,0.085737982,0.01953317,0,30,0.944648234,0.012606668,0,3857295,Japan,Shuichi Gonda_3857295,5.7
Brenden Aaronson,3.261215456,0.098627409,0.027362232,0,19,0.742457723,0.016165543,0,3869117,United States,Brenden Aaronson_3869117,6.5
Teun Koopmeiners,3.24516762,0.089759727,0.020178256,0,29,1.377889592,0.013027338,0,3857294,Netherlands,Teun Koopmeiners_3857294,6.3
Jordan Pickford,3.23171078,0.091022882,0.021958124,0.001075269,54,1.270537079,0.022087017,0,3857261,England,Jordan Pickford_3857261,7.2
Jakub Kamiński,3.218789143,0.102691482,0.026236482,0.004597701,30,1.194518659,0.023316313,0,3869152,Poland,Jakub Kamiński_3869152,6.9
Krépin Diatta,3.211483474,0.098372104,0.028750415,0,49,1.232148378,0.03019617,0.016091954,3857301,Senegal,Krépin Diatta_3857301,6.4
Raúl Jiménez,3.205000381,0.082718729,0.022082753,0.003448276,18,0.771420174,0.018055086,0,3857289,Mexico,Raúl Jiménez_3857289,6.7
Gonçalo Matias Ramos,3.195250486,0.107778695,0.027916028,0,16,0.851361971,0.01320459,0,3869486,Portugal,Gonçalo Ramos_3869486,6.1
Luis Alberto Suárez Díaz,3.188046585,0.099444615,0.028832169,0,23,1.018946396,0.021133928,0,3857287,Uruguay,Luis Suárez_3857287,6.5
Nicholas Williams Arthuer,3.186656515,0.103894094,0.026308118,0.003024194,38,1.527063535,0.016055644,0,3869220,Spain,Nico Williams_3869220,6.4
Bruno Petković,3.173862056,0.099112377,0.029345465,0.003694581,19,0.862433477,0.018462961,0,3869684,Croatia,Bruno Petković_3869684,6.7
Osman Bukari,3.171924343,0.086294273,0.020533196,0.002150538,22,0.796920461,0.019367185,0,3857293,Ghana,Osman Bukari_3857293,6.6
Raúl Jiménez,3.16905496,0.09811195,0.02261901,0.001424501,15,0.852343265,0.014947282,0,3857265,Mexico,Raúl Jiménez_3857265,6.6
Marcos Javier Acuña,3.163154043,0.085364037,0.018232645,0.001231527,26,0.731465347,0.010668497,0,3857300,Argentina,Marcos Acuña_3857300,7.1
Alejandro Balde Martínez,3.151691182,0.095219896,0.023134688,0,112,3.089106815,0.029505404,0.014942529,3857255,Spain,Alejandro Balde_3857255,6.6
Jeremy Leonel Sarmiento Morante,3.142365444,0.092134056,0.028874798,0.00997151,23,0.825281209,0.018986119,0.001424501,3857267,Ecuador,Jeremy Sarmiento_3857267,6.8
Ernesto Alexis Vega Rojas,3.138411925,0.098695606,0.027342524,0.001149425,24,0.833815108,0.02111555,0,3857260,Mexico,Alexis Vega_3857260,6.5
Harry Kane,3.127671022,0.09463076,0.020046679,0,20,1.080782739,0.014207934,0,3857261,England,Harry Kane_3857261,7.5
Sebastian Szymański,3.126815081,0.098541,0.028382027,0.001149425,21,1.041995579,0.015330902,0,3869152,Poland,Sebastian Szymański_3869152,6.7
Anass Zaroury,3.094364766,0.092017709,0.014960235,0,19,1.061612865,0.014605018,0,3869684,Morocco,Anass Zaroury_3869684,6.7
Kevin Nahin Álvarez Campos,3.092436659,0.095304177,0.042195238,0.006896552,28,0.75653231,0.026413684,0,3857289,Mexico,Kevin Álvarez_3857260,6.3
Vincent Paté Aboubakar,3.088473949,0.093274628,0.022350227,0.006896552,14,0.62880495,0.012499567,0,3857290,Cameroon,Vincent Aboubakar_3857290,6.6
Youssef En-Nesyri,3.086595279,0.081457411,0.023976872,0.003024194,18,0.461279447,0.019001473,0,3869220,Morocco,Youssef En-Nesyri_3869220,6.9
Keanu Baccus,3.080130459,0.088105586,0.044851943,0.029885057,16,0.527185399,0.030356825,0.027586207,3857257,Australia,Keanu Baccus_3857257,6.4
Selim Amallah,3.076654512,0.085982513,0.024937536,0,16,0.453072261,0.016279029,0,3869220,Morocco,Selim Amallah_3869220,6.5
Jordan Pickford,3.076545597,0.089816396,0.021745706,0,28,0.809643802,0.013003572,0,3869354,England,Jordan Pickford_3869354,6.6
Krépin Diatta,3.076426051,0.08642487,0.020073144,0.002150538,23,0.779306458,0.020354767,0,3869118,Senegal,Krépin Diatta_3869118,6.2
Nicolás Alejandro Tagliafico,3.072177748,0.094698196,0.023092376,0.002150538,16,0.672285044,0.011197507,0,3869151,Argentina,Nicolás Tagliafico_3869151,6.3
Ángel Fabián Di María Hernández,3.067915787,0.095445986,0.02393833,0.001008065,18,0.72036018,0.012898243,0,3869321,Argentina,Ángel Di María_3869321,6.8
Przemysław Frankowski,3.06785394,0.091011109,0.030655429,0,21,0.644727131,0.025469572,0.010752688,3857264,Poland,Przemysław Frankowski_3857264,6.7
Christian Mougang Bassogog,3.065178391,0.101934243,0.028986609,0.004301075,15,0.67817288,0.020638506,0.004301075,3857259,Cameroon,Christian Bassogog_3857259,6.5
Karol Świderski,3.062267866,0.079040572,0.02020362,0.001075269,12,0.479100701,0.012807513,0,3857264,Poland,Karol Świderski_3857264,6.9
Romario Andrés Ibarra Mina,3.06100405,0.100250115,0.029983976,0,24,0.936898707,0.018121035,0,3857286,Ecuador,Romario Ibarra_3857286,6.8
Ismail Jakobs,3.048953404,0.09741229,0.027040576,0,18,0.613239449,0.016331837,0,3857285,Senegal,Ismail Jakobs_3857285,6.7
Kenneth Taylor,3.042551577,0.085240898,0.016021151,0.002150538,17,1.154162034,0.009122123,0,3857294,Netherlands,Kenneth Taylor_3857294,6.6
Rafael Alexandre Conceição Leão,3.042414024,0.095077279,0.02094376,0.005376344,19,0.837373129,0.014558562,0.010752688,3857270,Portugal,Rafael Leão_3857270,6.8
Hernán Ismael Galíndez,3.04177604,0.083959945,0.016956554,0,17,0.797397715,0.011395119,0,3857286,Ecuador,Hernán Galíndez_3857286,6.8
Abdulaziz Hatem Mohammed Abdullah,3.041503043,0.090942646,0.022973851,0.002298851,14,0.609864021,0.014944728,0,3857301,Qatar,Abdelaziz Hatem_3857301,6.4
Brandon Aguilera Zamora,3.039817926,0.091279881,0.032150437,0.014778325,14,0.797026058,0.018620387,0.014778325,3857295,Costa Rica,Brandon Aguilera_3857295,6.8
Jordan Ayew,3.033427154,0.087606435,0.027480645,0,14,0.625023362,0.013513444,0,3857293,Ghana,Jordan Ayew_3857293,6.3
Rafael Alexandre Conceição Leão,3.032700839,0.103517284,0.024453194,0,20,1.192105612,0.017954597,0.017241379,3857262,Portugal,Rafael Leão_3857262,6.5
Liam Millar,3.02568979,0.09765627,0.026098002,0.003448276,12,0.450901804,0.013729915,0,3857268,Canada,Liam Millar_3857268,6.5
Richarlison de Andrade,3.023642435,0.104884044,0.029959686,0.002150538,15,0.815793298,0.015692674,0,3857269,Brazil,Richarlison_3857269,6.6
Haji Wright,3.022734412,0.105566692,0.024258242,0.001149425,16,0.681164762,0.014149003,0,3869117,United States,Haji Wright_3869117,7.2
Denis Lemi Zakaria Lako Lado,3.020041386,0.077712836,0.018221418,0,13,0.566601876,0.010660412,0,3857256,Switzerland,Denis Zakaria_3857256,6.7
Yuto Nagatomo,3.01781395,0.092754485,0.022570911,0.002016129,45,1.107768053,0.02543115,0.007056452,3869219,Japan,Yuto Nagatomo_3869219,6.8
Marcus Rashford,3.014247627,0.107923892,0.024379856,0.001075269,18,0.863583528,0.013896696,0,3869118,England,Marcus Rashford_3869118,6.6
Nawaf Shaker Al Abid,3.010199518,0.086491989,0.031980524,0,14,0.522573765,0.022790043,0,3857300,Saudi Arabia,Nawaf Al-Abed_3857300,6.3
Abdelhamid Sabiri,3.009733959,0.089746146,0.038005836,0.026209677,12,0.530515937,0.029802377,0.018145161,3869220,Morocco,Abdelhamid Sabiri_3869220,7
